,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
PF3D7_0407700,77.89779999999999,57.8476321113,33.74107203445,18.082900000000002,11.641937366885,7.052868913619999,4.61927,3.5568669633749996,2.84308205376,2.4240345000000003,2.129029970225,1.8600158623699998,1.672074,1.518847959945,1.369475452195,1.3022795,1.327930272865,1.3960387123950002,1.493339,1.70647946648,2.07790686267,2.528053,3.082555488095,3.8437643461600004,4.84718,6.452273957194999,9.069021785250001,12.808679999999999,21.0637900179,34.8052496491,50.51185,72.84678844460001,98.509015059,112.03095000000002,149.446832939,115.98333254399999
PF3D7_0221200,1.92117,2.5038335272100003,3.321878541245,4.1030050000000005,4.736995940405,5.425290991640001,6.363075,8.21232938704,11.07239592805,14.2945,18.624259746200003,24.099254183699998,29.008650000000003,33.643982400700004,38.00298008925,39.9341,38.632342476800005,35.5818738425,32.0649,27.577213322600002,22.04178740885,17.3816,13.933013254150001,10.909508003485,8.54974,6.700690402215,5.15039133502,4.049075,3.2458908456150004,2.57730329238,2.174517,1.92547418784,1.69742555927,1.5905385,1.49406049853,1.8222397748400003
PF3D7_0204000,1.3523485,1.2998846439,1.228694709055,1.173442,1.13362044899,1.0967035166449999,1.0793238,1.0844209386,1.1007986059500001,1.12388545,1.20435342414,1.364256532685,1.5560965,1.78876919612,2.107442244585,2.519025,3.281578405455,4.29374465952,5.023305000000001,5.365263677770001,5.618238269130001,5.85543,6.15891642634,6.456752379839999,6.591105000000001,6.3962878100800005,5.935689509055,5.39509,4.66343624618,3.76507258928,3.088875,2.685868202885,2.3507957825899997,2.088112,1.63909342668,1.3402746023899998
PF3D7_1361100,449.33849999999995,499.61393577499996,571.0119123325001,607.306,578.207670661,517.0414524335,463.0005,429.562209411,400.08031969399997,368.5625,328.10878973599995,282.025231672,239.6285,201.577581978,165.135615342,134.5255,105.72841567750001,79.7864133943,68.5137,71.68438644385,78.25719510990001,83.82325,90.61863277815002,100.9652915546,110.58314999999999,121.2712097925,137.1648365835,157.4885,191.7693477535,238.99374776949998,282.57500000000005,318.0568597745,350.94208955650004,379.5825,395.607885395,431.43587236800005
PF3D7_1439500,506.076,447.58872718099997,349.0106907755,268.1815,219.56682787050002,178.2636434435,143.0585,111.854657824,84.46430799835,62.5374,44.65385546895,29.677657999400004,19.68485,13.3894990385,8.564958606925,5.876200000000001,4.611630105330001,3.728982830445,3.39722,4.433356992785001,6.559093985575,8.300419999999999,9.333967773169999,10.48789985805,12.0155,14.26970536915,17.6713360144,22.575499999999998,32.17268017635,49.089693679099994,72.83615,136.7806619945,231.57933117099998,292.673,388.911682187,407.06628553800005
PF3D7_1253100,45.59085,54.95429099575,66.63535739155,75.59875,81.0124427893,85.69945381035,90.10705,95.27055899555,100.4640717115,103.493,104.09225748349999,103.53898828384999,101.95195000000001,96.26237874465,85.81388768400001,74.3438,61.0493567275,45.990165634099995,34.1971,26.33366110045,19.830290075,14.868269999999999,10.907702846860001,7.661583632075,5.690535000000001,4.70073404246,4.003089168900001,3.56532,3.249309688815,3.01835478407,2.992295,3.44142205625,4.426151769620001,5.75151,18.77518466,37.1152811748
PF3D7_1372000,23.17405,27.361563488949997,32.7380266407,40.04015,52.76347009935,71.95466332449999,94.67715,125.93041881350001,163.61713862099998,194.15550000000002,217.3463128995,236.909628672,245.1425,224.45240476450002,179.3296428615,135.1955,95.5100367273,56.15558774694999,31.18685,19.45025120795,10.974571182555,6.588035,4.85544421846,3.712024038565,3.0416350000000003,2.647795054335,2.36930552289,2.142952,1.8975269131149997,1.673635262115,1.5757815,1.720038186785,2.05344565135,2.4269600000000002,4.6685979493400005,8.38121168607
PF3D7_0932100,142.566,107.182513935,65.33989456695,38.52305,28.07468472365,20.7079113126,15.96325,12.9094239977,10.66453700813,8.84318,7.073880532945,5.4605588622150005,4.330895,3.48216805753,2.7216457509899996,2.391991,2.4479880893950003,2.5992271787999996,2.82058,3.354297788845,4.364090957,5.70702,7.935865208705001,11.22316120923,14.855599999999999,18.43690567625,22.78807300665,29.021700000000003,43.12444904745,67.3163495431,97.06004999999999,148.94990987199998,214.20376978349998,250.21949999999998,286.642616264,212.992010305
PF3D7_0312500,3.72675,3.703394181685,3.6814394744800003,3.7330550000000002,5.195265393810001,8.317127777115,11.53886,14.57527680635,17.754431550950002,20.4364,22.344161174699998,23.9561108672,25.76545,28.47776457605,31.5577452674,33.63725,35.45484491075,37.54940466915,38.25325,36.504769965150004,33.43659324675,30.6724,28.77083711325,27.0404129771,25.2296,23.04506627075,20.52134360465,17.898699999999998,14.74962556005,11.283517614130002,8.696005,7.116361526785,5.887148277380001,5.023925,3.4289169836699998,3.0705923807200004
PF3D7_0918600,4.14559,3.538794700675,2.936560828735,2.4918050000000003,2.177713195465,1.9244465699550002,1.8203844999999998,1.964449111875,2.32695272375,2.80336,3.6237617731849996,4.855736437545,6.150980000000001,7.345901471445,8.617202933689999,10.127019999999998,12.31368876935,14.92142860125,17.0712,18.48743133795,19.65989110905,20.85755,22.428394576400002,24.0533955886,25.000999999999998,25.23147910225,25.192832583050002,24.8851,24.206905442500002,23.136608060100002,21.79385,19.53497169785,16.53623185115,14.14715,8.56349187609,5.930265626000001
PF3D7_0820800,3.07586,2.846434290105,2.55231606916,2.35107,2.25244457336,2.16759443938,2.1061935,2.012893916075,1.8814885819899998,1.7953625,1.8366925875,1.98627886734,2.175441,2.46974781489,2.973199999195,3.674765,5.323501411824999,7.7519185627,9.574160000000001,10.385641631550001,10.9742756433,11.74295,13.473795785450001,15.64794789275,16.7168,16.191499293099998,15.035176364,13.8772,12.8644366272,11.750141133700001,10.573265,9.111236595609999,7.518698831385,6.400424999999999,3.9751450840199993,3.3980555865099995
PF3D7_0916000,67.44969999999999,48.50058589775,28.2854566595,15.545549999999999,10.225162940530002,6.4993610800549995,4.455534999999999,3.4472773134,2.7563638463949998,2.36246,2.16149504757,2.024057363415,1.891801,1.7131198804899999,1.5374985513550001,1.458227,1.5252321390249999,1.6789809447150001,1.8485735,2.047155658335,2.287909622635,2.49999,2.6456802900899996,2.782404944895,2.98203,3.67417008309,5.23464976588,7.65465,17.030444793,35.6875812569,57.96115,92.72141934215,134.91277862785,157.98149999999998,177.1890573,123.8183146
PF3D7_1001600,102.21175,81.04819255445,61.8543856216,46.7949,35.2463123481,25.73034782945,19.1293,14.8413703378,11.5927917642,9.257905,7.33536305812,5.776280417945,5.13369,5.294876846385,5.75495369277,6.478695,12.704315580300001,25.950993922,40.60495,55.1762726028,72.0630385804,91.48345,114.68374837420001,142.562856862,174.818,217.5507079525,269.3221479215,318.519,378.6960525175,444.3179151475,475.13599999999997,460.62048705899997,433.585751895,418.79949999999997,359.81874626300004,214.676081545
PF3D7_0423500,911.232,667.9764321245,382.187392024,199.74,127.92976242649999,77.36114344379999,48.8727,33.7095369413,22.908687232200002,16.9966,14.4251531261,12.745527108600001,11.133125,8.878934272535,6.634505191824999,5.616085,6.930370986250001,9.61138808363,11.766375,13.84950978332,17.336149192,21.8653,29.18125086475,41.19768477465,57.8077,83.9764714705,127.1768616255,191.0635,349.635555647,627.095629742,952.4035,1449.06762892,2050.63540612,2401.125,1890.89342854,1368.41885709
PF3D7_1440100,34.38305,24.837701695299998,15.7754588265,9.949825,7.05369947127,4.974148233585,3.755925,3.0879752408200005,2.618150810865,2.329565,2.13583528309,1.989341947105,1.9313425,2.095468081285,2.5344319959,3.1681150000000002,4.882921586935,7.951374084385,11.372530000000001,14.892805515300001,18.9380565013,23.5265,28.7548812398,34.80285441135,41.813,50.237651323099996,60.431096895850004,72.38885,88.74063128565001,108.0978383735,124.42850000000001,137.398010634,148.5969222845,154.881,138.034310177,79.4408425763
PF3D7_1227100,7.336375,7.925449491315,9.066346606525,10.467345000000002,12.406945434699999,14.96428570225,17.5486,20.0179607388,22.525824114,24.924500000000002,27.25182118225,29.87326318715,33.1326,37.9771379396,44.3611144046,51.1387,59.70355509385,68.89246772395,73.7243,74.34158175524999,74.2485660868,73.5067,70.38093822035,64.64721574800001,58.633449999999996,52.818877400999995,46.64863696655,40.8995,35.65719073065,30.738622437850005,26.51735,22.7030412327,19.1594710548,16.491355,8.837508390730001,6.91309863981
PF3D7_0210300,6.153795000000001,4.836294945000001,3.302387524325,2.37595,2.088977717005,1.8990586487599996,1.768459,1.639093150025,1.517765769455,1.4640785000000003,1.800559990255,2.61090848051,3.5964799999999997,4.843390366305,6.526926258925,8.482199999999999,11.09553147995,14.166831778150001,16.651600000000002,18.141945184199997,19.3504113336,20.91315,23.9708519229,28.00558132885,31.165550000000003,34.16306313885,37.488792567999994,38.9585,37.273185134550005,33.72674782175,30.0243,25.9902876829,21.39545254145,17.86435,10.0465462218,7.693551169199999
PF3D7_0403900,27.55095,20.5206916499,12.724248225850001,7.609045,5.2564732573,3.551064649805,2.644955,2.26983186186,2.0186277660350003,1.835346,1.6645569174050001,1.51033217169,1.405927,1.3300747900900003,1.26087433949,1.230629,1.2605152994850002,1.34258182119,1.46544,1.849855527305,2.57324695306,3.409205,4.296693982400001,5.377585232495,6.72983,8.494746024814999,10.85298408775,13.941495,18.9041361753,25.84101339015,33.32345,42.75380364585,52.92504123,58.4944,63.6016048722,46.4977097444
PF3D7_0712800,4.10648,6.881364097305001,10.930891374849999,15.1833,19.87977236455,24.9083700482,28.667650000000002,31.32980254365,33.85596170805,35.8281,37.313766206050005,38.274653284500005,38.13395,33.109139714150004,23.74976423565,15.9771,11.08671698535,7.001711616734999,4.58465,3.485254063735,2.7279824867149998,2.2375065000000003,1.876703428345,1.5914722108250001,1.4310165,1.3639881332250001,1.318580370865,1.283309,1.2438341042549999,1.2075658170149999,1.1956449999999998,1.22982003816,1.291971383865,1.343438,1.79755800018,2.87612857062
PF3D7_1373500,3.81291,5.60189853274,8.130138291169999,10.884815,14.14745497245,17.7271979945,20.40265,22.0920856645,23.6596156789,25.302599999999998,27.83935087025,30.616191878149998,31.622500000000002,27.71762611475,20.28414511555,14.09627,10.260320554105,7.046973002345,4.9769749999999995,3.8118996755600003,2.96521902394,2.4355290000000003,2.10945416765,1.8668740409550002,1.6962669999999997,1.55833935658,1.445573738525,1.394113,1.400823970365,1.4293587278700002,1.4660380000000002,1.522631262485,1.60638978812,1.696857,2.1713905507,2.9890585066799997
PF3D7_1327500,8.83422,6.387879470455,4.342492369695,3.0790100000000002,2.42452154398,1.9511263568950001,1.6572909999999998,1.478304935255,1.34873970699,1.2659850000000001,1.2152299442799999,1.1785201672799999,1.1485300999999999,1.117423050925,1.090109269905,1.0783836,1.088441233955,1.113872623465,1.1475655,1.21231075177,1.3284565387349998,1.4852265,1.7579678966199999,2.184062341165,2.695785,3.4057449537849998,4.51834147106,6.103535,9.50866092407,14.974759836469998,20.91235,28.505812380749997,36.86023573265,41.2672,47.8393031542,25.8191951973
PF3D7_1436000,47.616150000000005,66.10860153235001,91.31920099345001,115.1165,133.800352406,152.281649711,175.3455,211.6542309015,257.45940882,298.93,342.1809442,390.8806973595,427.5285,452.69405150549994,473.46144241950003,482.10150000000004,462.93987751550003,420.5901439195,377.755,340.0017693575,301.4722823725,267.731,240.49150412400002,216.0153591915,191.689,164.98392949650002,137.439851029,112.5455,89.6512232523,68.0454412886,51.123999999999995,37.60754970045,25.832280947900003,18.617350000000002,22.3045518512,34.8512370358
PF3D7_1205500,1045.5639999999999,911.783793521,677.7488846345,502.0435,404.4003303895,317.3046365275,268.4695,252.8747338115,243.050410288,233.035,220.55148332049998,206.457942295,189.4955,164.38075106550002,133.098725622,105.2932,80.21114501510002,57.166867986599996,45.90515,44.00989491680001,42.713369680650004,42.2329,45.445065696,52.695275836549996,60.4041,68.7272486328,79.60316102035,92.1265,109.34266836649999,131.529210141,153.62900000000002,182.0996670845,223.438863862,272.6495,504.019416586,779.595597182
PF3D7_1219400,90.31909999999999,158.5131772325,253.40873153750002,343.6805,423.1950237085,498.9422443705,559.2819999999999,607.9763220595,657.408775818,708.8715,785.5967246065,869.8140121219999,901.3115,792.66716172,584.2385119644999,407.483,292.110393321,192.6110932985,127.61349999999999,91.2192749303,64.6773764691,47.337149999999994,35.99810740915,27.4044706041,20.82265,15.220608043944999,10.571227664755,7.6483,5.91090384666,4.57188053444,4.035665,4.413173825275,5.289651539435001,6.281025,20.7399026445,55.031919351800006
PF3D7_1148700,78.42824999999999,114.6954169685,163.16889246649998,218.4095,282.563276815,360.621310483,451.412,578.0406823225001,727.0064865745001,842.2285,927.965528338,1003.741791945,1036.3745,964.1340959869999,803.4286919795,638.2819999999999,472.4108136265,297.6649152215,180.26749999999998,117.42901036424999,67.95802643364999,40.47495,29.062676417900004,21.411995339100002,16.55515,13.17669436405,10.581929654995001,8.73422,7.348814604495001,6.256339710495,5.593225,5.451053034935001,5.818379775245001,6.677095,20.5853061916,46.3885925856
PF3D7_1222700,3957.755,3158.9676463299998,1710.909851645,755.4570000000001,466.03961746999994,261.2747363515,150.8175,97.52245773735001,60.00313737475,41.55315,35.332744136049996,31.2447386178,27.6966,21.72119922995,14.61445933715,11.178425,12.873348100949999,16.55471009085,20.1174,23.71742182365,28.8570657281,35.450649999999996,45.727688150649996,60.5672526005,77.858,95.49750078595,117.3898519559,150.4335,227.6663694515,375.72316425049996,591.8975,1286.305462805,2358.87999577,3041.6400000000003,3627.72276013,3814.00693562
PF3D7_1331300,70.84705,53.83108555815,35.429353507849996,22.54475,15.47052902135,10.166367278134999,7.034795,5.27219775776,4.000831050385,3.5120299999999998,3.66406654598,4.0441952127450005,4.537225,5.39837313641,7.000969041234999,9.40699,17.1226842879,31.2908079663,46.9281,63.93353416545,83.8525199755,104.17145,123.3673745465,143.1335104345,165.7805,198.25072218550002,237.7461906935,271.967,301.5145367705,329.3915105205,346.9,348.27146718949996,338.320418648,324.2235,154.102677255,103.64735692299999
PF3D7_1421900,77.08080000000001,56.964236984349995,37.38073441865,23.8774,15.9449243375,9.93563275009,6.689085,5.378476859625,4.50857821533,3.91631,3.3714297304149996,2.8915034763149996,2.685165,2.968566594415,3.7225959666049997,4.80299,8.370758777659999,14.9572706719,21.9738,28.421458271200002,35.40883021965,43.508399999999995,52.6535775662,63.63032396725001,78.28995,103.45375853085,139.100242986,176.81650000000002,216.8248112615,259.4995610745,296.65599999999995,331.0093279235,363.229522291,382.06399999999996,332.112667688,182.60546871
PF3D7_1439000,73.69839999999999,54.5156990495,34.8879378089,22.0707,15.975570117850001,11.604010137340001,8.84642,6.9720065709200005,5.446647743170001,4.45575,3.816115457445,3.291837608085,2.98926,2.8537523023749998,2.8013365857049997,2.894335,3.854924962135,5.991161904415,8.744185,12.83480444409,19.022018846,26.80425,37.60563641095,52.4522916253,70.2456,93.01065095819999,121.794948756,154.0335,200.56578377850002,252.2955030005,276.754,272.8072079935,263.0781937645,250.73399999999998,201.951240236,134.29481732
PF3D7_0707400,8.846174999999999,9.144839909769999,9.67803448169,10.514755000000001,14.32173050735,21.524638957150003,28.8309,35.893082919600005,43.10825880165,48.3006,51.977385931200004,55.81563987935,59.394149999999996,64.61358273095,71.28488151170001,75.85225,78.38280758280001,80.64131768029999,81.61845,79.276159503,74.06054678379999,68.6885,63.880255795450005,58.628312322149995,53.057950000000005,46.4851708507,39.133666105749995,32.49025,26.60459107805,21.16423240585,17.1128,14.278134785550002,11.9829355269,10.413115000000001,9.15531375592,8.68405576685
PF3D7_0602200,13.31945,19.92081542815,29.407239564,38.8591,48.16167130075,57.65105074585,65.08385,70.39224482725001,74.72185317865,77.64945,79.5650228401,81.16139609929999,82.4696,85.4913741314,89.8728509546,92.11165,90.09423829125,86.3153376936,84.18495,82.88039666725,80.21549709715,77.555,74.1842167035,69.1367420451,63.39975,55.8773865838,46.5897627766,38.198,29.181609824949998,19.352358619300002,13.36975,11.176226563619998,9.634191651965,8.783090000000001,7.874311223180001,10.701889113
PF3D7_0609800,194.0685,145.88527478449998,92.06452053929999,56.56625,40.294150047049996,28.34779972125,20.98105,16.4255156217,12.758643972199998,10.003035,7.86846231162,6.124185834785,4.882035,3.9769203021600004,3.26644218449,2.896465,3.1552804176750007,3.86667379106,4.47975,5.24073935401,6.497610316915,7.852075,9.111851397285001,10.74696740775,13.352599999999999,21.46635633665,38.032223869199996,61.25495,110.25464939205,188.53842351950001,270.8915,374.9286365885,493.12979304649997,562.578,456.241574756,325.434371735
PF3D7_0529100,12.5797,9.896106819745,6.10469830221,3.9349350000000003,3.516163662055,3.20895266436,3.089595,3.3331912225099996,3.9504107783449998,4.7709,6.3034921444,8.780302400755,11.6159,14.74511575075,18.4692663808,22.75265,28.62933616655,35.5146448995,40.94475,44.06697991025,46.525369008649996,49.60115,54.95714587495,61.51444985695001,66.4417,70.02335858194999,73.03957100285,73.4025,65.77717198735,52.48178295390001,42.908249999999995,38.48467240805,34.381449847649996,30.60395,18.86056497,12.3815164626
PF3D7_0730400,1699.105,1357.703033575,742.8112257735,334.834,207.483289466,117.1730191275,68.3606,45.438373355349995,29.71808438855,21.036250000000003,16.48178590115,13.1940294462,11.08513,9.742882295920001,8.663054249824999,7.619755,6.308975678995001,5.02739978394,4.450175,4.86652543746,5.88173254159,7.145029999999999,8.817322564805,11.10763810869,13.737395,16.55325306285,20.18706755605,25.53805,36.7077518747,58.55228468759999,93.1027,303.96708649000004,670.386957147,917.8435,1439.73364899,1557.51126894
PF3D7_0508800,19.27045,14.745320191400001,9.012414689215,5.59896,4.712784790120001,4.1377298782950005,3.76504,3.43398872606,3.141593529695,3.015715,3.76103130108,5.578153157715,7.83884,11.097459657950001,15.553922107999998,20.0483,24.6302532681,29.5309222054,33.8626,37.1870500482,40.2316912391,43.8573,48.992357879050004,55.125292632400004,60.9568,67.09172803905,72.987583464,75.62405,73.54171253455,68.66271951355,63.039100000000005,55.977019181100005,47.6050537437,41.20885,26.4337459787,21.730725231399997
PF3D7_0717600,36.9653,27.073390700300003,17.5227162867,11.27872,8.134161008445,5.867721667785,4.42373,3.45714857492,2.7178266991899998,2.2924225,2.101367400055,1.9739609569049998,1.8601635,1.71283784268,1.568795088005,1.503918,2.039284361735,3.353701167915,5.009644999999999,7.2984328050750005,10.491435362035,14.12121,18.09758395185,22.77268026715,28.3425,35.152221075199996,43.566520955,53.810649999999995,68.2524757095,86.35289447615,103.97670000000001,122.4031517105,140.630716663,151.103,139.07310666700002,82.2383688888
PF3D7_0618600,7.032185,5.602717258119999,4.0784611683400005,3.04556,2.48337642911,2.059346825665,1.891725,1.94175768638,2.06067259498,2.201695,2.407492549895,2.769034825585,3.312,4.885707333179999,7.797158434305,11.258555000000001,16.0482745952,22.51541317025,29.22825,37.10079997014999,45.32150835225,49.8703,50.9543460548,51.633919955050004,52.1686,53.1558206502,54.359346266900005,54.788250000000005,52.77825703685,48.57120817955,44.03535,39.28494872435,33.9062567709,28.9755,19.703428354,11.237516123299999
PF3D7_0810800,4.9218399999999995,4.1639811971050005,3.21636559855,2.7511300000000003,2.9490101315999997,3.456989152085,4.146575,5.36900670554,7.3187471392150005,9.63214,12.43205517995,16.1083612661,20.697899999999997,27.253447337849998,35.823926472450005,44.9404,56.116618815100004,67.96623212610001,74.67015,76.62353637525001,77.95552929875001,78.44800000000001,75.96204333029999,70.3767755495,64.50110000000001,59.070041785499996,53.1420468952,47.01115,39.0497143657,29.6357362918,22.0717,16.92391762695,12.7001390273,9.615005,6.50311208227,4.90258368992
PF3D7_1017100,178.1515,126.347258058,68.23603076805,33.33385,21.96805109315,14.3218101087,9.69492,6.647708211225,4.405457768925,3.265395,2.88036307722,2.636275703285,2.429965,2.18318089154,1.95724166799,1.8583319999999999,2.343664395545,3.4144885688650004,4.493045,5.45710975411,6.539636028185,7.695630000000001,9.233075853585,11.032517342750001,12.407800000000002,13.71240118135,16.02792341685,19.7604,41.9079195697,88.60735145835,143.9729,228.3275162895,329.900482593,384.66549999999995,454.011037371,308.37051918599997
PF3D7_1023400,6.3882,4.991921731455,3.78681562986,3.18649,2.93512945431,2.5914806591049997,2.2909949999999997,1.943831812955,1.543984934255,1.3526575,1.5490438106500002,1.9871662324100001,2.4404700000000004,2.90098993549,3.576614636265,4.56457,7.1476248092,11.294422288785,15.131,18.0327158674,20.95492261425,24.39365,29.031855079400003,34.5540172977,39.95845,46.13444328565,52.3538216428,55.1887,52.45652999125,46.489015538,40.62965,34.5934356387,27.577394584399997,22.14805,15.0101931392,11.238344738699999
PF3D7_0717900,3.82927,3.71996306737,3.575190579185,3.6696750000000007,4.225558502735,5.1924939853600005,6.43647,8.33061022699,10.960673255309999,13.761600000000001,16.658036056,19.8256128401,23.07575,26.70680985355,30.5488982201,33.71105,36.6378163496,39.427797063650004,40.671099999999996,40.132972024850005,38.810355160849994,37.1409,34.60916462045,31.0000453155,27.201700000000002,23.266793451450003,19.1021462468,15.37715,12.02881769555,8.96246443331,6.799935,5.423521667385,4.369478950245,3.740595,2.95846025912,2.91456624067
PF3D7_1348500,10.69026,8.216270092925,5.94256519335,4.456595,3.60130920168,2.91554647491,2.53059,2.318443108925,2.132589188225,2.0765314999999998,2.212073899675,2.48623273354,2.83033,3.3207231535,4.1113770966350005,5.250025,7.6976522652,11.785714459049998,16.61765,22.743674740899998,30.2407761347,37.50255,45.207714739450005,52.972273674,57.59575,59.1556764091,59.9719965379,60.20785,60.6199616718,61.144240010299995,60.712599999999995,57.83634240905,53.02304761135,48.19905,29.1305020062,18.870287417300002
PF3D7_0607600,16.7913,12.7866822969,9.163804748245,6.59175,4.91905389673,3.6300627708400004,2.847575,2.425648909005,2.1255536851850003,1.930904,1.7897757479849998,1.6820876239899998,1.6392185000000001,1.67430580515,1.7724494436250002,1.9229720000000001,2.5452530333550003,3.76041170437,5.11038,6.4319410257000005,7.982117315670001,9.933200000000001,12.714139113449999,16.491956277,21.04605,27.26891429715,35.73616870165,45.7519,62.5016583412,83.95942867745,98.61195000000001,105.6155579925,111.2245261095,114.57249999999999,80.5632700178,42.5492144611
