gene,expr,timepoint
PF3D7_0425400,1.000000,27
PF3D7_0937600,1.176230,24
PF3D7_0600400,1.133206,24
PF3D7_1100500,1.278946,24
PF3D7_1100500,1.071113,30
PF3D7_0714000,527.200000,15
PF3D7_0714000,553.217000,51
PF3D7_0916700,93.695700,18
PF3D7_0916700,149.741000,27
PF3D7_0916700,99.950700,54
PF3D7_0822600,87.178900,15
PF3D7_0822600,364.065000,36
PF3D7_0822600,99.236200,51
PF3D7_1039000,5.049790,27
PF3D7_1117300,41.582900,15
PF3D7_1117300,277.571000,30
PF3D7_1117300,46.979100,51
PF3D7_0802200,84.201700,30
PF3D7_0802200,25.902200,42
PF3D7_0808300,46.438100,15
PF3D7_0808300,147.614000,27
PF3D7_0808300,58.710900,54
PF3D7_0806800,90.911200,21
PF3D7_0806800,91.121200,57
PF3D7_0527000,3.560210,6
PF3D7_0527000,7.908170,42
PF3D7_1200700,4.452740,27
PF3D7_1301700,4.827580,27
PF3D7_0320800,3.129780,3
PF3D7_0320800,6.515460,42
PF3D7_1215300,21.117800,33
PF3D7_1215300,17.746500,39
PF3D7_1124700,9.490490,33
PF3D7_1303500,13.027100,15
PF3D7_1303500,15.833600,51
PF3D7_1239700,18.442100,42
PF3D7_0413500,2.175820,12
PF3D7_0413500,254.453000,30
PF3D7_0413500,4.975920,48
PF3D7_0305600,2.133810,6
PF3D7_0305600,3.563680,45
PF3D7_0316900,31.165900,18
PF3D7_0316900,31.956800,54
PF3D7_0709700,16.202800,12
PF3D7_0709700,18.363900,51
PF3D7_1137500,1.701439,6
PF3D7_1137500,3.076070,45
PF3D7_0906100,2.366120,3
PF3D7_0906100,3.499400,42
PF3D7_0726200,3.826240,27
PF3D7_1406700,3.600610,3
PF3D7_1406700,8.557160,42
PF3D7_1212000,31.676600,9
PF3D7_1212000,22.084200,39
PF3D7_1251300,2.673670,6
PF3D7_1251300,41.569100,30
PF3D7_1251300,3.745840,42
PF3D7_0902500,2.094960,24
PF3D7_0412000,2.645550,3
PF3D7_0412000,4.450180,42
PF3D7_1438700,1.858027,6
PF3D7_1438700,2.650630,45
PF3D7_0502400,2.248490,21
PF3D7_1367500,7.075550,3
PF3D7_1367500,5.493960,9
PF3D7_1367500,28.134500,36
PF3D7_1367500,5.039060,45
PF3D7_0602400,9.842650,36
PF3D7_0936400,5.285810,27
PF3D7_1352900,1.753748,18
PF3D7_1352900,1.830412,24
PF3D7_1470600,8.942850,33
PF3D7_1470600,11.156000,39
PF3D7_1212800,2.615590,9
PF3D7_1212800,4.127320,45
PF3D7_0219500,1.610004,6
PF3D7_0219500,2.822720,42
PF3D7_1006600,27.743300,27
PF3D7_1006600,25.235600,33
PF3D7_1006600,23.169700,39
PF3D7_1417900,1.476440,6
PF3D7_1417900,4.706220,36
PF3D7_1417900,1.938924,42
PF3D7_1023400,1.455373,3
PF3D7_1023400,3.044960,42
PF3D7_1210000,2.790320,3
PF3D7_1210000,10.380010,36
PF3D7_1210000,4.418370,42
PF3D7_1029800,1.545652,6
PF3D7_1029800,2.824890,45
PF3D7_1454100,1.000000,3
PF3D7_1454100,1.438865,42
PF3D7_1305100,1.415991,6
PF3D7_1305100,2.518960,45
PF3D7_1021200,1.589649,6
PF3D7_1021200,2.021720,45
PF3D7_0313800,1.754943,3
PF3D7_0313800,2.295270,42
PF3D7_1125300,5.520100,33
PF3D7_1242500,1.467787,6
PF3D7_1242500,1.758936,45
PF3D7_0717100,5.981140,42
PF3D7_0811900,2.723570,3
PF3D7_0811900,3.329320,42
PF3D7_0720500,1.000000,3
PF3D7_0720500,20.646000,18
PF3D7_0720500,3.577690,42
PF3D7_0817200,15.588700,15
PF3D7_0817200,16.206300,54
PF3D7_1209900,28.837700,24
PF3D7_1209900,3.486620,42
PF3D7_0626100,21.087400,15
PF3D7_0626100,9.515340,36
PF3D7_0626100,4.723220,42
PF3D7_1311300,3.501140,42
PF3D7_0603500,2.460130,9
PF3D7_0603500,2.646070,45
PF3D7_1234200,2.531650,3
PF3D7_1234200,26.932100,24
PF3D7_1234200,3.198660,42
PF3D7_0701600,5.764780,27
PF3D7_0701600,4.970980,33
PF3D7_0701600,7.049060,39
PF3D7_0316200,1.474360,6
PF3D7_0316200,2.348740,45
PF3D7_0424800,1.180003,21
PF3D7_0424800,1.275907,27
PF3D7_0424800,1.379646,57
PF3D7_1104300,2.331110,6
PF3D7_1104300,7.109410,36
PF3D7_1104300,3.681280,45
PF3D7_0707800,13.518600,33
PF3D7_0707800,3.912880,42
PF3D7_1024500,1.560035,6
PF3D7_1024500,2.310420,45
PF3D7_0923500,1.282795,9
PF3D7_0923500,2.369570,45
PF3D7_1129500,4.010380,3
PF3D7_1129500,5.029730,42
PF3D7_0106900,1.742258,6
PF3D7_0106900,2.458960,45
PF3D7_0913600,1.425120,6
PF3D7_0913600,1.665412,45
PF3D7_0312100,1.429137,6
PF3D7_0312100,1.903891,45
PF3D7_1130700,1.680190,6
PF3D7_1130700,2.724010,45
PF3D7_1009500,6.978420,36
PF3D7_1009500,8.121330,42
PF3D7_1215200,1.707232,9
PF3D7_1215200,2.023510,42
PF3D7_0609300,2.404020,42
PF3D7_1212100,12.016500,30
PF3D7_1212100,5.889910,39
PF3D7_0600200,1.693845,24
PF3D7_1100200,1.849400,24
PF3D7_1475200,1.676260,3
PF3D7_1475200,2.355090,45
PF3D7_0106200,1.373143,6
PF3D7_0106200,1.180665,12
PF3D7_0106200,1.670714,45
PF3D7_0728100,1.303406,6
PF3D7_0728100,1.665144,45
PF3D7_1328400,4.070450,30
PF3D7_1328400,3.665910,39
PF3D7_1348400,2.086770,3
PF3D7_1348400,4.516410,36
PF3D7_1348400,2.696780,42
PF3D7_1300300,1.409555,24
PF3D7_1337000,2.252000,33
PF3D7_1337000,3.313470,39
PF3D7_0324100,2.142320,27
PF3D7_0324100,1.000000,36
PF3D7_1140900,1.555413,3
PF3D7_1140900,1.576994,45
PF3D7_1417300,1.214066,15
PF3D7_1417300,1.314421,51
PF3D7_1000600,2.390950,27
PF3D7_1000600,3.358530,33
PF3D7_1111800,4.261160,12
PF3D7_1111800,3.689200,45
PF3D7_1252500,1.765640,18
PF3D7_1252500,1.889636,24
PF3D7_1252500,1.974278,54
PF3D7_1225000,1.515035,33
PF3D7_1225000,2.205590,42
PF3D7_1107900,1.554003,15
PF3D7_1107900,1.791025,51
PF3D7_0936900,1.124879,30
PF3D7_0936900,3.355630,42
PF3D7_1149500,1.040610,24
PF3D7_1400600,1.123209,30
PF3D7_1400600,2.355770,42
mal_rna_17,4111.330000,12
