time_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
PF3D7_0213700,17.5235,13.489704755463938,9.549878824072763,7.378205000000001,6.6206216636316935,5.9920962199449725,5.7703549999999995,7.709413204592963,12.116808296555288,17.10055,22.343021366689694,28.50592501078591,35.16625,42.40209526681167,50.32413029961657,58.5582,67.67146919249376,77.92899260629787,88.50345,101.07364246534095,117.19085650633939,135.83649999999997,173.79094185733032,225.95394315088737,258.486,305.21340740740743,300.3985925925926,297.806,313.95603703703705,343.94896296296304,360.099,332.24790605410215,274.00636766375976,223.342,191.06446393131733,163.33975713605204,141.17,125.13470474051796,112.0629709329338,97.3313,75.33114712683503,50.989198045686344,35.4848,29.7561006027752,25.94749461453248
PF3D7_1354500,28.090899999999998,21.130485048316324,15.127942289237994,12.30115,12.211972612244004,12.69824808798101,13.391815,15.869300624205424,20.22517703435109,23.86805,25.96301557332172,27.77145459114021,29.846400000000003,32.4858540325729,35.68493500743782,39.54235,45.555709688706614,52.97706869304932,58.5368,61.67475721302503,64.27189767899762,66.72025,70.20198264084253,74.87177009332194,79.5804,94.98640344839822,104.03106643284359,114.814,132.94427668477033,154.1737494534963,164.387,161.72673514194938,154.9862480616765,146.026,127.4978665861322,101.45307193144578,83.8511,77.65127441139461,73.48969276621517,68.84100000000001,62.559275726140974,55.62384035109544,48.6972,41.842917773999936,34.99739607960532
PF3D7_0810800,8.360199999999999,6.431212706375151,4.637526231393231,3.57855,3.1085401809109756,2.7509026737888216,2.6087715,2.624861645192831,2.691869234830105,2.8379000000000003,3.5433951439244273,4.912260778982903,6.4078,7.95763841112753,9.683847680740879,11.3414,12.683303474170375,13.972597232028312,15.729299999999999,18.815403367569473,23.624842169469638,29.97555,39.760859874068444,54.074589608395584,71.53540000000001,98.75707791340672,135.9888834011478,154.19799999999995,150.19084481510413,140.51724518576384,128.69899999999998,111.00007081503344,88.54447607537931,72.1441,64.15807689430561,58.289590679891994,52.3666,45.42990664494669,38.43733997759397,32.0924,26.34456014151733,21.08156025994261,16.9143,13.894104256479665,11.432284446882765
PF3D7_1332400,8.903830000000001,7.7829030404248085,6.837264853545738,6.439299999999999,6.550859038572737,6.850421410478809,7.285315000000001,8.974904983164757,11.691523748714392,13.36195,13.6712458284552,13.854404171174426,14.1631,15.16177085882386,16.810837564874706,18.45595,19.85818241608971,21.265502436438304,22.7539,25.20160916037529,28.463851888648595,31.0821,32.7876868406163,34.27631274259895,35.536,36.91747810352084,37.438755718427075,37.6469,36.79838974014143,34.92987948028285,33.0569,31.378066240451144,29.694723923548786,28.4265,27.70524329010292,27.160445964630043,26.4582,25.35189830055017,23.9110452402575,22.2759,20.294751133274172,18.01660555762429,15.8828,14.018690304925592,12.272296147381134
PF3D7_0806000,6.1188199999999995,4.923802187119643,3.6921265459741917,2.90883,2.528690674558617,2.2390708095015306,2.1238835000000003,2.3125709904616776,2.734082147590022,3.17159,3.6328642197079706,4.1488214108009736,4.537355,4.899608846951963,5.414504073575681,6.0166,6.91251725193584,8.033040470737747,8.898975,9.673797785597058,10.622732594067106,11.419205000000002,12.09535306739151,12.944011315097953,14.02965,15.97498587966879,17.877328662724146,19.2931,20.15423014725811,20.832465073629056,21.1075,19.63665980320608,16.746019606412162,14.7184,13.953215955873684,13.398522432476714,13.1601,13.132068350163705,13.118365609407153,13.0895,12.19915466500852,10.419487754223198,8.94872,8.204495070716538,7.6138998737598405
PF3D7_1469200,91.14265,152.20332320447517,188.88564087295651,201.85250000000002,173.54337384813036,117.9084395710318,82.87665,71.85656802004821,58.76165911180753,47.27823,35.52474013563321,22.718683808166592,14.19492,10.00627083968067,6.89801693783909,5.243705,4.648279724213732,4.30608803998053,3.97478,3.3330099204989816,2.53291708563418,2.042379,1.8786918513389321,1.763064953447244,1.7192455,1.4371529629629634,1.4804280370370366,1.50373,1.4924597407407407,1.4715292592592593,1.460259,1.5537150379358633,1.7922579647606154,2.11315,2.675177034205706,3.535734737774558,4.48,5.365407218997404,6.366209101560436,7.74281,9.833972690538532,13.109620809644985,18.0269,33.19654517165131,58.380850383165146
PF3D7_0613900,64.80915,153.56344553508052,212.3105949897625,233.558,199.71397339427423,134.14926901077067,90.81495000000001,76.07832760743281,61.68866428657722,49.66995,37.344560123858564,24.123528991216528,15.163834999999999,10.575905287431645,7.198936211215569,5.283060000000001,4.399448421373999,3.8093618666363778,3.2980655,2.7528268141654344,2.261505162451848,1.9102535,1.6494266409893066,1.4295566816057643,1.3370625,1.2205159769049971,1.249419064921105,1.281159,1.3163789825443888,1.3556330069148796,1.385343,1.399625567723573,1.4099359445102944,1.4287040000000002,1.5543102177169998,1.8098109789532373,2.09465,2.3433513108061392,2.6358996951350857,3.08993,4.1550281756066925,6.25531554178853,9.47023,20.63530585960588,41.10974796051546
PF3D7_1104900,91.6626,147.55193508382263,181.9157897641335,193.62199999999999,165.98683881133465,112.00522206711378,75.06295,61.31949345361306,48.76469000789683,38.529889999999995,28.801663307492326,19.009515399387492,12.1492,8.000675175587048,4.82856050912343,3.3556020000000006,3.079614141817571,2.921010015183841,2.7364335,2.3930155566700817,1.9817272241124977,1.6949725,1.5266891902837378,1.3807251610112776,1.3143495,1.1731980465704652,1.1648229121741218,1.16185,1.2188598170999727,1.3439683008666117,1.468294,1.5623365891061982,1.6556141850678694,1.767773,1.9205837542024409,2.1072328449899773,2.30449,2.4704984494949036,2.6491861681006537,2.946,3.979293192824456,6.272982494577539,9.79086,23.936454829734718,49.401745900244514
PF3D7_1037300,59.845200000000006,50.223660948676866,44.97150825211621,43.3786,51.396776108623484,70.37154110613582,92.68325,118.60145581621771,150.79362884719473,185.237,223.68771571907578,265.96906664965655,305.159,337.94634527805385,368.3563303585671,400.4715,450.0913169551021,509.3501715715072,546.833,570.273110237286,604.5933577735955,644.1629999999999,742.0827756065561,892.097156523017,999.5409999999999,1138.9203945251402,1179.3346417070147,1194.8,1029.9420716711943,713.6799211201665,513.481,473.9329339609822,449.720527379992,423.457,387.15623933547135,348.3357105810557,312.8640000000001,283.57831807239387,256.8382624158723,228.796,196.1648722694869,162.03639574276855,132.13,105.92014846284515,82.54532725285173
PF3D7_1130600,3.863455,3.224290772253461,2.669342330571175,2.432405,2.460893313186018,2.5410082930387032,2.664725,3.633326863073519,5.420762554593981,6.778005,7.419696463173625,8.00199783912836,8.68816,9.581890240036643,10.681856361823051,11.99375,13.764372868055526,15.951781553053841,18.12855,20.594418363965698,23.095760299316883,24.3751,24.268444806517586,23.80932518103657,23.536550000000002,24.876062962962962,28.12803703703704,29.8791,28.926200829817162,26.89110165963432,25.0092,23.79636439843307,22.69873128631761,21.3471,19.294119228111395,16.756647741536053,14.3618,12.229599380693559,10.216019460792266,8.5521,7.189962227223187,6.028448439781796,5.21868,4.745094459519602,4.3967569047129444
PF3D7_0323100,21.142400000000002,16.33505552644236,11.096921714380198,7.91989,6.910751028084265,6.4151455140421305,6.283239999999999,5.94863205962668,5.410278563697808,5.366385,6.95709946226112,9.972858436735617,13.087299999999999,16.050103098901033,19.14864249790108,21.8631,24.441461057334124,26.938759567124933,28.545749999999998,29.93657177241126,31.85014606618269,33.5744,34.884613497628266,36.06251402187732,37.155699999999996,37.819764258180214,38.76182427527985,39.6826,40.640521582858135,41.57872745809573,42.0016,41.06117823274384,39.20040090993211,37.86,37.421622173028716,37.12771237762228,36.7102,35.94635329226418,34.827264722299745,33.4056,31.062924185525986,27.993602301165055,25.4695,24.04725386683127,22.91272148380001
PF3D7_1408100,88.52510000000001,76.75199180730722,71.07204590365362,69.5981,85.91578078886158,124.28555046661201,168.8325,226.9421392117929,300.57962079017045,365.7395,412.43764509225264,453.61339255305313,499.64650000000006,566.3493254594903,641.5447909328343,693.6284999999999,739.6324031366219,793.646951568311,819.6555000000001,810.7887669499167,800.2742561220557,812.2405,942.3385031372035,1155.680084901935,1280.585,1397.298473331591,1184.349168885404,1010.65,921.8580404096056,851.5352785917614,779.807,696.3988655757161,611.5060257031272,535.9580000000002,468.917754855811,408.47336220882715,363.842,336.5745794282799,315.8694617517365,292.415,260.970181080512,225.62403956955032,191.06,154.0963502277078,117.8623096251153
PF3D7_0628300,780.8385000000001,2703.1198061054906,4294.805069719411,4958.19,4635.933853279046,3955.5477065580935,3346.605,3001.6598126610456,2772.3167407147876,2576.725,2161.5492018788673,1554.8578503040408,1096.906,859.7372376061858,677.1177517193637,531.8865000000001,406.3497726591161,301.0110333729959,226.005,175.0525090704401,135.18099000553372,106.48505,85.65424494104,68.27112748937404,52.769800000000004,34.525082912685555,22.554274789676114,16.9646,21.924171593359024,33.75620985338471,47.8907,65.00355723647378,86.73889591969126,109.979,136.05954671904422,164.01326137433057,187.268,202.70609458335613,215.4640540852181,231.351,251.0745805728801,276.8640636217291,316.811,422.119940558568,624.5187611210476
PF3D7_1010700,68.01650000000001,49.402591913791,35.87742651245106,30.654850000000003,36.41323226508631,49.731214530172615,64.67305,81.80465046928464,101.71867551160597,118.51950000000001,130.09845647498048,139.92984683722162,150.4925,163.2997547411257,177.8054133483808,193.399,215.86995159874942,242.7413084864681,261.003,266.7639890171852,269.1343100752241,274.6055,318.4013385037507,390.9014192518753,431.331,466.72682660814036,387.9488754385029,326.837,299.30786620053885,278.5751011143877,258.008,234.69798882299298,211.55009145200023,190.654,170.85511299117022,152.7190867300146,140.916,134.7261079984733,130.2554986880278,127.413,126.0113808063986,125.0925398792684,123.409,111.66970693293169,89.81537948466824
PF3D7_0512000,65.3512,51.08272066745289,37.62593762739292,28.874399999999998,23.844800645481733,19.848089211629755,18.2192,16.686266257090573,14.182021403070033,13.8483,19.27988860329132,28.945020422298793,38.2957,45.09805670779305,51.67273232355902,60.3035,77.7243143555599,100.2831477615559,114.6848,118.17084646775598,119.68305188084163,123.4765,138.63318824115453,162.36236710956962,181.11,210.95048486200798,216.96001723554093,221.016,224.1890039643211,226.6633353154939,227.661,223.009842645439,212.01757417976688,199.126,181.69164981201763,160.73371644924117,146.188,139.90528962565713,135.51058456000123,130.601,124.67970457491508,118.06373308862005,109.571,95.66908238603405,77.37143748550416
PF3D7_0114200,8.68341,7.1342546323781395,5.188614088394608,4.052005,3.56347787813493,3.012437411792045,2.7799315,2.967905367919823,3.4032240146221406,4.054315,6.7764382761189665,11.992100658006834,17.5206,22.859767459244082,28.850912402827312,35.32855000000001,43.1286444306747,51.71525731887104,58.86505,63.81569764004469,68.34846548715679,74.05539999999999,84.9867990858242,100.65242039480617,115.8335,125.50070316428409,133.12016751392227,144.74200000000005,184.5228750539227,242.19893752696137,271.66900000000004,271.2396715813024,269.9754542737158,267.91200000000003,228.2961189758429,152.04676380670398,95.7078,72.04268232308384,54.65999550595479,41.3713,29.550471940178628,19.750408124738566,14.5512,13.103599861411741,12.248121809899757
PF3D7_0711500,33.22945,24.56601365539707,16.319264159637576,11.54495,9.611685884512212,8.106599766235838,7.413209999999999,6.4602621717584165,4.798497991476297,3.74443,3.505262213071428,3.4189849040037013,3.49829,4.062979425806242,5.2524853354373455,6.808945,9.238434428598689,12.810570102265826,16.9128,22.1233396653601,28.1922395510976,33.2647,36.74636855832589,39.83508766459802,43.36435,50.88527793929613,62.046847198110314,72.3655,81.78752606575405,90.56300192176587,94.4343,93.20669346494664,90.21995359655995,86.5182,80.43670169929726,72.66090601565672,67.7602,66.40622468435858,65.58018192295555,64.3158,61.317348916282846,56.70568143856264,51.6394,46.359207110519186,40.44942818188081
PF3D7_0932300,17.09585,13.2625655123727,9.619641090110768,7.477120000000001,6.645931665878555,6.103441110717055,5.909345,5.774494087228961,5.590437618902366,5.68792,6.991483276443429,9.47794214790708,12.056450000000002,14.479788404320702,17.096726716901017,19.7104,22.056264338249356,24.42283815042449,27.44285,31.65673209656636,37.327165044621225,44.670249999999996,56.94830085971149,73.68236637876574,89.47664999999999,108.05300932142521,117.05176021626816,120.79,114.01996885142219,101.34275992506664,94.2077,93.86639751588058,93.70179047491665,93.3602,87.3239452294077,75.59116278165695,66.0819,61.26557814173678,57.47933661737975,53.4448,48.71858898976655,43.69591751700028,38.3563,32.34113675482831,25.942852887223967
PF3D7_1242200,26.37705,20.140859063855327,14.73927119859433,12.435749999999999,13.16758136772637,14.789046068786075,16.4391,18.541871048629503,21.16473064488256,22.9115,24.453619352099587,26.703551167557023,28.626649999999998,30.406099314072243,32.36033716671451,33.6576,34.193578580865235,34.631332181087245,35.29015,36.66738006439982,38.69030146566446,40.8231,42.926775359679446,45.20827358628799,47.6507,53.906989434656495,59.0289891617727,61.4519,61.2472803443389,60.68628291090002,59.8482,56.12602090654133,50.19021617943269,47.0363,46.97574141571989,46.947405394874934,46.8879,45.90891422392322,43.82429782187645,41.6239,39.65243643649661,37.539754292822906,35.2034,32.59622431819335,29.68220967442479
PF3D7_1242600,3.79863,3.2781104163882513,2.692258629857041,2.387465,2.408783800720183,2.5330044447661972,2.70412,3.288604576216687,4.395583130134474,5.583025,6.931095313792822,8.591231200526792,10.22831,11.753592794568892,13.275322676398552,14.75385,16.164954765297054,17.536819866600098,18.9084,20.539175618452468,22.248980649252523,23.4173,24.020043686608815,24.463739719936864,24.7738,26.070872685094823,26.412005765608374,26.9252,28.60148521369649,31.006753717959352,32.2326,30.046358448831874,25.505450230997077,21.6366,19.404040634823094,17.545089949475138,15.7461,13.856545824418278,12.021699801852618,10.37161,8.847009546879564,7.457661761934979,6.43716,5.8308410652452825,5.374496107480956
PF3D7_0308700,98.0454,121.2401294508069,131.51790460996068,135.4534,120.8969139848041,89.71524107205596,69.5078,58.667508805318,42.70801799216609,29.909845,21.562148762704847,14.45222248220164,10.107785,8.056117751174284,6.602781704047008,5.442914999999999,4.319765321008803,3.3337996322706696,2.715985,2.400371605850217,2.1561881552329716,1.9671694999999998,1.8142323994883975,1.68885739248141,1.590625,1.3873687082563249,1.2574610763503848,1.197109,1.2160450370370373,1.2512119629629628,1.270148,1.2554435925925926,1.2281354074074071,1.213431,1.427417374006,1.9081190813453333,2.41365,2.799795619458341,3.2158678053791263,3.86027,5.32489369692548,8.13732294070643,12.3995,29.398674201091534,57.23344947555931
PF3D7_1310200,343.5925,339.2713311473758,329.6721622947516,319.8415,281.7358690790505,216.77105382245054,174.18245,141.78216616090612,93.48280755432971,57.670514999999995,38.35715554064058,22.65239558459001,13.589075,9.479701265493246,6.582551492859275,4.84912,3.851821391582771,3.142553947835285,2.6420375000000003,2.2830090747646934,2.007308320283853,1.749309,1.4771519190942888,1.2191644039915888,1.0,1.0,1.0,1.0,1.0411646947642648,1.1375013895285295,1.248274,1.3592046885773212,1.4948027947807705,1.672513,1.91778253546114,2.273159527462055,2.78174,3.6433766959512495,5.161399466921026,7.53412,15.001972549670775,30.579305115010136,52.6253,117.89220895384109,213.1910155880316
PF3D7_1305100,29.93475,22.369426092515397,13.893985685612297,9.18198,8.23856382713819,7.785834044096689,7.572755,6.31491744529904,4.044800929431045,2.486703,1.9239881939820003,1.5170602459714955,1.3057755,1.2182669812392644,1.158185393772853,1.1286635999999999,1.1185194143142239,1.113506279379334,1.1121604999999999,1.0898715691497989,1.0490507716329307,1.0287671,1.0320871997177667,1.0427527513293748,1.0708453,1.1082084326563846,1.2075315378614009,1.355953,1.7601251967724922,2.5383102366114008,3.54767,5.113778439839312,7.328781711684486,9.6997,12.070877185234627,14.638110465110028,17.4356,21.034837431661785,24.935551941642327,27.5643,28.946529772992157,29.975325997607182,30.3787,30.331907889276557,30.194182445219788
PF3D7_1451100,317.639,271.66738055151416,247.54049583131263,240.5455,294.05391391282114,413.4184389367534,536.898,654.1461752762223,782.0386478464634,899.6675,1006.0000281644789,1107.5579545234402,1194.765,1260.840133608421,1317.886703654799,1384.655,1539.5707098652388,1753.2135823205435,1882.565,1831.357053997124,1702.097229436763,1649.9299999999998,1791.1863597120278,2018.2879020782361,2150.515,2334.0491119509893,2248.880446124201,2140.82,1949.7469129481103,1697.9811617491891,1536.91,1491.2203954279635,1463.0762014061947,1420.08,1301.466391154219,1128.2927896928647,990.896,914.6245624513472,854.6107575786482,795.867,736.0460367531447,677.4228039900167,611.943,521.9723682601896,422.3809744139346
PF3D7_0511000,283.51599999999996,206.96401529402635,134.89002431367982,102.9433,107.10521558204198,116.55982005297284,126.7604,154.3273544084323,202.0366666741017,244.575,274.7862119873565,302.7186029144841,328.8655,353.8207630154636,378.53163098365013,404.0215,443.0775604410373,491.13106427835544,523.1714999999999,541.801255743656,564.2691907140972,587.5345,661.9391569510486,778.5547729199686,845.4350000000002,929.7852130896248,892.7815372903607,851.6469999999998,810.5447701274037,763.2807350792382,711.123,639.7203640812301,561.6052059713097,518.371,508.89720931920476,502.9929109442435,498.646,495.53498541718346,493.16480562587134,489.263,477.07378029401985,454.8761864225989,427.95,394.31265263481794,350.9201200430361
PF3D7_0614400,26.49055,26.000806829259833,25.934241436297448,26.11185,29.412875837086986,36.9083054952868,45.70675,57.10656956135875,70.9704742762041,82.2536,90.79123298311902,99.97221162395414,110.082,122.70005732227955,136.5792160204595,147.765,155.84782806199468,163.48625306485098,171.32799999999997,182.7240753449171,198.3694954242083,214.928,250.61922299766707,302.22425038772246,334.249,342.3225393112803,317.38707862256064,286.771,241.13862961801945,182.6173216143243,137.355,108.39189686414345,85.12036289447167,73.2165,70.23125928660829,68.52621416468315,65.9934,59.11395573096581,49.643858282467406,43.3874,41.39926561075631,40.117247611037186,38.4203,34.56871729615832,29.802353092523603
PF3D7_1403900,34.24475,25.586035844455772,17.262125298998505,12.273565,10.037122571713244,8.314942119189958,7.625635,7.010142664515177,5.884011440141464,5.3277600000000005,5.962772522345226,7.387993038235983,9.150279999999999,11.451996750273562,14.577991499118312,18.19885,22.80027890096232,28.355750716554375,33.7675,38.61781636504923,44.42224415113378,52.9829,74.42097198645327,110.99097146568045,152.695,195.39017347233207,241.53227772336825,273.48,291.8488934985452,305.79928008260583,311.337,282.51775271855917,222.8113943260072,172.345,140.6285565445808,113.8967490226168,97.3637,89.80662732383591,84.70372948165803,79.3206,72.69606597591337,65.74918581352911,58.5659,51.14333086151697,43.45881181862324
PF3D7_0201600,9.489055,7.734301851851852,5.7286853703703695,4.7714300000000005,5.4159636183815785,7.0196950145409325,9.08782,12.478826405974962,17.240948111539094,21.664,25.04348712796179,28.262915184137924,31.9941,36.57137530346936,42.01926051391946,48.54485,57.94978354012665,70.3349461379562,83.3563,99.67944751752393,124.47168154861137,159.1415,246.32964179578562,398.9822658379366,573.9659999999999,741.2560060858091,970.280669709571,1077.45,990.8183141640603,800.2968505503434,609.946,431.35491766258104,252.93388892845428,143.975,100.94169282957924,71.59393474237501,52.1686,38.111154057268266,27.482595880818405,20.4431,15.460002271161713,11.644468913358633,10.12242,10.367492592592592,10.822627407407408
PF3D7_0622200,10.50542,10.906010990515764,12.204390869920417,13.400640000000001,17.480679744559026,25.387270238443108,33.055749999999996,40.9297476721634,49.87658718776512,56.46715,60.372597059582475,63.86620971142072,67.42205,71.28531942778756,75.49075010772293,80.19669999999999,86.78478139374589,94.15184357515005,98.7291,100.67744801414904,102.20815734040784,102.828,101.46820866442565,98.33292843996236,94.8383,93.16046603673708,92.56789517113899,91.5675,87.95976054484119,81.63913428411226,75.0397,69.08466987579058,62.805025552742265,55.7965,46.254601478028825,35.6842952968627,28.6455,25.63372971547913,23.54573743554373,21.5433,19.280980853605328,17.095417973930108,15.1715,13.265299566793045,11.539129783396524
PF3D7_1215300,30.01935,23.090950709841884,17.289356533292846,12.9594,9.673623588482194,7.036279533708189,5.439765,4.616520943507859,4.028471810394346,3.6622399999999997,3.3424213632942594,3.020625403869352,2.873995,3.2390964272033678,4.093501187740068,5.0758600000000005,6.7102260665209155,9.374082525763042,12.486225000000001,16.357322322182092,21.956724740480468,29.69125,43.98811994526268,66.23843927152643,92.29485,124.41463381941135,156.59644594551418,201.976,316.05409482207136,478.0011588268709,581.38,616.2654810751827,640.5982960931469,649.74,594.3678060666913,476.2936121333825,367.581,287.9909872514738,215.33028159191016,158.731,115.45646250019306,79.98470093273272,57.2699,44.85279346185408,35.97325962231389
PF3D7_1340600,26.83215,21.5121473070486,16.009969427406258,12.936900000000001,12.419446338353843,12.612308668916045,13.169059999999998,15.084514735225826,18.32638713659656,21.0076,22.641611639664028,24.145840595073132,25.739150000000002,27.772818901561223,30.243896242493555,32.8399,37.058148492610854,42.86538167975872,47.65325,50.703038467793604,53.81305846916047,58.1505,68.28182044621784,84.63339714074078,102.1623,121.20029171254886,137.77588665118083,152.099,165.68660486605077,177.81158021080316,183.057,170.54661834348184,143.6611255758526,118.369,97.57565425360676,78.0576968709924,66.5904,62.805840598161275,60.443820684700576,57.4412,52.03838996063642,45.405602914734956,39.8744,36.386397814835576,33.515100387393495
