,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
PF3D7_1210000,34.64305,31.90214414975,29.1442059341,26.4304,23.3624716422,20.16537766955,17.8351,18.1238575477,20.1552254588,20.98222,7.33748671374,6.21775350082,5.50666,5.06719091917,4.74048212625,4.612480000000001,4.84005,5.2626800000000005,5.49025,5.35973888889,5.11736111111,4.98685,5.04034477091,5.18665287515,5.40451,6.1130199551199995,7.3745675563,8.632810000000001,9.93816322835,11.2402416142,11.8315,11.075826666700001,9.67243333333,8.91676,10.2388737523,13.3135741713,16.8034,21.3565704867,26.582562230300002,29.5858,30.262190046199997,30.6673785108,31.1454,31.860043218,32.686275633499996,33.5349,34.2426663039,34.9747962125,36.1348,41.3277381415,49.391491293,53.5788,48.9571678829,39.6270913214
PF3D7_1117600,27.89465,27.27392283055,26.084093081299997,24.689149999999998,22.968605388950003,20.8713296656,18.86535,16.784630766750002,14.606348808949999,13.01335,9.280637920710001,8.54579047115,7.667160000000001,6.061388726340001,4.21711825206,3.33545,3.4452462963,3.6491537037,3.75895,3.6244462963,3.3746537037,3.24015,3.27813811913,3.38419290493,3.54645,4.309292907390001,5.66080683885,6.7546800000000005,7.4483928198000005,8.0212464099,8.25966,7.375619629630001,5.73383037037,4.8497900000000005,6.26471352871,9.63130594632,13.6323,18.388883588,24.390929984299998,30.8742,39.503630561,48.7525263916,53.0692,49.3843481481,42.5410518519,38.8562,43.3123740741,51.5881259259,56.0443,46.303592592600005,28.213707407399998,18.473,22.0985592593,28.831740740700003
PF3D7_1034400,58.882600000000004,54.89682818685,46.82939708385,39.31175,33.03972217235,27.193554769949998,24.131300000000003,26.0501496469,30.42429777255,32.527300000000004,10.756478588699999,10.107211196,9.37143,8.23334755408,6.974001133660001,6.1086599999999995,5.69232611179,5.39255138127,5.14343,4.87956926987,4.64700852383,4.54699,4.57322621193,4.64608242385,4.75678,5.3279069219599995,6.26311470191,6.77522,6.807452789859999,6.82733695049,6.83413,6.720074074069999,6.50825592593,6.3942,7.61411332605,10.4824710965,13.8122,17.2341409326,21.47608851,26.9964,37.9307969396,52.122674410900004,60.5919,62.3149326259,63.281639356199996,65.032,76.2494507571,94.29989204520001,103.74700000000001,90.3432444444,65.4505555556,52.0468,61.504085185200005,79.0676148148
PF3D7_0519100,83.32329999999999,70.37190099285,46.071801985700006,32.254149999999996,31.54478875505,31.588658266399996,31.74555,29.45994423505,24.8493495813,21.2831,10.8933720897,8.440491812100001,6.474819999999999,4.540704162180001,2.8782243033099997,2.17194,2.83142037037,4.05616962963,4.71565,4.46272185185,3.99299814815,3.74007,3.86835869336,4.18286072006,4.57803,5.16028108372,5.94650491419,6.69687,7.45844602208,8.18923856659,8.51582,7.31849851852,5.09490148148,3.8975800000000005,4.616859610490001,6.3632036654199995,8.51937,11.3224027379,15.079466529500001,19.2785,23.9082718598,29.180467373899997,34.9174,40.9235522919,47.537923027299996,55.3846,68.4885819359,83.740790968,91.0642,85.7921888889,76.0013111111,70.7293,79.5684074074,95.9838925926
PF3D7_0315500,25.214100000000002,23.84471359615,21.56731842925,19.832700000000003,19.40953943445,19.45169102015,18.9877,16.985521618550003,14.1760302873,12.23215,12.7372017776,10.0538192453,8.74362,8.675569806810001,8.64257410433,8.57761,8.062402142749999,7.100016020680001,6.25544,5.61170858611,5.0419937375,4.79649,4.8220762963,4.8695937037,4.89518,4.71666703704,4.38514296296,4.2066300000000005,4.35597726565,4.718382309090001,5.16539,5.72058092862,6.47181587643,7.387060000000001,8.818836734400001,10.5777976264,11.8191,12.341238806500002,12.7024050202,13.1973,14.0408052425,15.225337274400001,16.7119,19.4942426847,22.9595102312,24.6588,23.3813486729,20.7400751236,18.5216,17.0561952467,15.813480956700001,15.2891,15.837459259300001,16.8558407407
PF3D7_0505000,4.5636399999999995,4.5749418373449995,4.62858034135,4.754155,5.00578237718,5.307529155279999,5.49392,5.8917915591000005,6.70091127381,7.5652,13.281215691600002,14.4263022491,15.7042,17.4816723865,19.4421113575,20.888,21.639801214000002,22.1947972008,22.8707,24.1478823193,25.637424493,26.3531,25.800955555599998,24.7755444444,24.2234,24.936907407399996,26.261992592600002,26.9755,25.5389973338,22.869939111999997,21.429000000000002,21.424921583099998,21.423057389700002,21.419,21.140015953699997,20.5274028816,19.8978,19.4107115603,18.9048351522,18.2156,16.8714841583,14.9909715053,13.2945,12.0285757923,10.893670437,9.79117,8.685896036960001,7.6104371555,6.567830000000001,5.42939226194,4.32092502015,3.62719,3.2976348144300003,3.06077185166
PF3D7_1255200,2.040024,2.043017051245,2.040970281585,2.0383735,1.99704602678,1.94562178772,1.9888124999999999,2.68735525754,3.936279397065,4.841735,6.74476269195,7.514275790419999,7.839239999999999,7.83167481481,7.817625185189999,7.810060000000001,8.68691052192,10.4530365994,11.8118,12.3581062319,12.753010696099999,13.2991,14.1360461114,15.3790962721,17.2942,25.8227283041,39.2102252632,46.1789,38.450896618200005,23.8284265698,15.1538,14.1503269939,13.5852771759,12.8669,11.6400995946,10.1274776581,8.60383,7.03999566864,5.46487594778,4.24036,3.37803015286,2.68009431041,2.1943799999999998,1.8399155769099997,1.5626027328999998,1.450579,1.57475562963,1.80536937037,1.929546,1.8749867037,1.7736622963,1.7191029999999998,1.9211766666699999,2.29645633333
PF3D7_0934300,27.0715,24.800799307,20.502908859599998,17.7093,16.56963586415,15.20523458505,14.10505,14.035810780799999,14.64857375645,14.758785,8.88237828432,8.12415669938,7.34784,6.428211227509999,5.489248680569999,4.71888,4.12610757769,3.62641462235,3.26745,2.99856296274,2.7849053702599997,2.6978299999999997,2.71840223628,2.77757669478,2.87154,3.5836285921499997,4.96525278203,6.21471,7.2268179446600005,8.14668175011,8.54803,7.91163475258,6.712419505160001,6.01534,5.937467531880001,5.88820821038,5.87102,6.723756327239999,8.81239932114,11.4326,16.22913179,22.3595325617,25.3886,24.228181481500002,22.0731185185,20.9127,23.3627259259,27.9127740741,30.3628,29.1167481481,26.802651851900002,25.5566,27.720092592600004,31.738007407399998
PF3D7_1239600,20.1401,18.905563403400002,16.63154135985,14.2467,11.580411279149999,8.767114096795,7.193075,8.201928399749999,10.52367815845,11.624145,3.5590605549900003,2.56970805527,2.1097799999999998,2.26550148148,2.55469851852,2.71042,2.3255587037,1.6108162963,1.225955,1.41838092278,1.8454301788900003,2.28176,2.67670374041,3.0816924713700002,3.4245300000000003,3.6558738695999997,3.84950671932,4.11792,4.60665266242,5.31119156055,6.11895,7.11156402822,8.26980295955,9.32978,10.1338906968,10.863527729000001,11.7633,13.0414019821,14.6458309477,16.4309,18.391275806099998,20.608478192,23.0671,26.6052647999,30.4793657333,32.3014,31.951224860900002,31.0141163886,29.6602,24.950976204,17.782582546500002,14.0771,16.3918962963,20.6908037037
PF3D7_0219600,27.49045,25.2499601682,22.703063858249998,20.71295,19.35297806645,18.17563479225,17.2628,18.35937263015,21.097753444915,22.391075,7.5927887146,6.79159928207,6.23609,5.93067204771,5.70978283384,5.45667,5.07962597136,4.65562778491,4.32095,4.08504394061,3.8917619241300003,3.7789800000000002,3.72442746898,3.6858748456,3.6712599999999997,3.9116952383599997,4.5098349211699995,5.280930000000001,6.83338841216,8.8826314283,9.90443,8.715565555560001,6.50767444444,5.31881,5.8572105975,7.18764897278,8.88298,11.1164291753,14.3381968098,18.5366,25.8287399345,35.7299065355,44.3257,50.687166392399995,56.2276059212,60.54600000000001,64.2100956259,67.27097003520001,68.5526,63.7532952773,53.5621905546,44.2895,37.3339074906,31.029389702
PF3D7_0604700,25.1568,22.084434047149998,18.4711440677,16.37405,16.167989836449998,16.471133761049998,16.7056,16.557055068,16.27704226609,16.136495,8.30654521672,8.078816648730001,7.737310000000001,6.77414366011,5.42070428985,4.5357,4.2027063499,3.9661998416199995,3.87624,3.93520211568,4.09130423136,4.31337,5.0150083612300005,6.061745291729999,6.600280000000001,6.24768222222,5.59285777778,5.24026,5.904536666669999,7.13819333333,7.80247,7.3401562963,6.4815737037,6.01926,7.55644445377,10.488660018600001,12.2969,12.5597511455,12.7016578745,12.9724,14.5239464764,17.7646575563,21.8289,28.537507918899998,37.2547178074,43.43,46.658088943500005,49.104327805100006,50.0741,47.701437407600004,42.523263704099996,37.4493,33.3488877662,29.345221088600002
PF3D7_0213000,39.88325,34.998156108,26.22231488865,20.96465,19.9435557121,18.951896204649998,18.0103,17.74885632405,18.16992267865,18.352529999999998,6.22301900087,5.48568345474,4.94939,4.5654580904,4.26977964495,3.93075,3.36173438551,2.7288299705299996,2.4295299999999997,2.48260678893,2.59643913342,2.70293,2.7712988181,2.83390911412,2.91738,3.0457359134599997,3.22743345927,3.4657400000000003,3.97357044105,4.63623633164,4.9656,4.5286599999999995,3.7172,3.2802599999999997,4.02427462603,5.70803814095,7.50913,9.00265062644,10.646976242100001,12.9446,17.974886749,25.1976375779,31.186,35.4936274853,39.1431544885,40.9112,41.192121133200004,41.342879313699996,41.583999999999996,42.1721201445,43.1267000054,44.3125,46.45032823729999,49.10442522979999
PF3D7_1207500,45.21875,42.845180558950005,37.99698570525,32.7611,26.38167212565,19.3116795472,15.4513,17.455366432349997,22.089182055735,24.41863,7.099218840810001,6.39666859541,5.76047,5.09409982799,4.47809578377,4.1056099999999995,3.9688482746800005,3.8815771777900006,3.7692900000000003,3.5893493322800003,3.35922030102,3.09455,2.6919084127499997,2.23404809526,2.01589,2.1732896308700003,2.57670259507,3.12295,4.4638503679,6.34304740617,7.2951,6.68102111111,5.54058888889,4.9265099999999995,5.456218407610001,6.678080148559999,8.0412,9.323317738130001,10.819135143499999,12.7532,16.7236760785,21.7632824837,24.2484,23.958003703699998,23.418696296300002,23.1283,25.1829887134,29.608366315599998,33.7964,36.5687096968,39.1468744227,42.5228,49.7722590862,58.934601765299995
PF3D7_1021000,42.19255,38.6470953858,32.1157654402,26.783250000000002,23.243384290199998,20.0625596306,18.3843,19.3146037975,21.56368812145,22.681404999999998,9.66918846463,9.38381515353,9.02508,8.30027136749,7.434742355189999,7.01248,7.00882432838,7.00714866632,7.003489999999999,6.39483547178,5.2518528367,4.5811,4.49598060633,4.44174030316,4.4227,4.74778388048,5.419349983180001,5.98187,6.35085816497,6.66300797137,6.794560000000001,6.4116262963,5.7004637037,5.3175300000000005,5.8026707342799995,7.024055913,8.63063,10.985468058699999,14.570777209200001,19.2142,28.325881287199998,40.2264111563,47.1091,48.2521521035,48.866867454499996,50.0462,61.382600351899995,80.52300573149999,90.6421,80.2832666667,61.0454333333,50.6866,51.271411111099994,52.3574888889
PF3D7_0107400,35.91115,31.9404424356,24.9304120197,20.626800000000003,19.895199975049998,19.6284037761,19.612949999999998,21.402622213249998,24.7262631147,26.633000000000003,10.075475703,9.347858354189999,8.57627,7.4733962124,6.318911207929999,5.670719999999999,5.52096797878,5.432475494349999,5.31916,5.084510259019999,4.8019168613,4.64015,4.61110335619,4.59542573152,4.56502,4.23297015099,3.6656861866100003,3.3650599999999997,3.91681228523,5.11579790379,6.27761,7.357395059169999,8.404044751810002,8.87377,8.62538925926,8.164110740739998,7.91573,8.10260075225,8.61749372672,9.39183,13.0598714355,18.9503740166,22.0365,22.0415898223,22.0439073533,22.049,28.8123945215,41.3642583719,48.1221,43.6968296296,35.4784703704,31.0532,33.822062963,38.964237037
PF3D7_0726900,10.086145,11.0547325009,12.603881220800002,13.317934999999999,11.76851746681,9.002253763270001,7.31599,7.243824763135001,7.434387363755,7.35632,4.043237825269999,2.76341669041,2.1541799999999998,2.3925007832599996,2.8794482331999998,3.273,3.4528796276300002,3.5903704939499996,3.78079,4.12747883632,4.6206123662300005,5.18576,5.8740823100699995,6.67759940517,7.43317,8.08867827453,8.70463971599,9.28686,9.80599090796,10.29648964,10.859869999999999,11.5226042798,12.296616931800001,13.2616,14.7291980548,16.6005745822,18.3397,19.8709998585,21.297795271,22.3524,23.126369174,23.7473512537,24.0018,22.951848052,20.780629437400002,18.9561,18.0417462755,17.3103255961,16.2937,13.734039685199999,10.3582909537,8.67548,8.79418031848,9.118660636960001
PF3D7_0512800,4.89887,4.82746044808,4.754198150745,4.68102,4.633431781965,4.598027195110001,4.518375,4.17455616889,3.657507168255,3.37708,3.46959099561,3.44903499313,3.4152699999999996,3.2775414136400003,3.07362404015,2.9689,3.33782993167,4.15494208557,4.98572,5.7018998035,6.43260495758,7.1294,7.90627881445,8.65375440723,8.98817,8.97900777778,8.96199222222,8.95283,9.19668873426,9.7374963574,10.2891,10.8011594076,11.3248294624,11.7262,12.023807729300001,12.2668483091,12.3674,12.2453925926,12.0188074074,11.8968,12.4291888889,13.417911111099999,13.9503,13.3879628278,12.1940701001,11.1083,10.4393868043,9.84698653662,9.09716,7.726842538960001,6.0278824579400005,4.8987099999999995,4.393502859830001,4.02600587436
PF3D7_1034200,20.7463,19.4365076538,17.93726752995,16.41645,14.488640244565,12.366123450829999,11.11332,12.052721289450002,14.219808124850001,15.248484999999999,4.77420079243,4.2712092832,3.83796,3.41142462722,3.03097591731,2.82248,2.76598167046,2.73271054832,2.68531,2.57896739377,2.43407865816,2.3111,2.21371338497,2.1290989147099997,2.0929599999999997,2.4966021967299996,3.2725843934599994,3.7684900000000003,3.8653850597099995,3.9226722651599997,4.00544,4.23416405663,4.53615202831,4.68674,4.63457185185,4.53768814815,4.485519999999999,5.55307409869,7.82001486405,9.882760000000001,11.1684463543,12.3093505602,13.7096,15.477202676600001,17.7317401193,20.8947,29.3448964402,41.1015148868,47.0466,43.8921494414,37.4720544383,32.3512,29.768836019800002,27.746142585999998
PF3D7_0934000,4.341845,4.207428800355,4.001291470225,3.8540799999999997,3.69374691216,3.4728624088549997,3.359,3.67008564486,4.251705861935,4.562925,3.00490707984,2.93964853992,2.90539,3.19729952729,3.7649912768,4.1464099999999995,4.238726627759999,4.294958504049999,4.386819999999999,4.7044588233399995,5.2004058048,5.58995,5.76880393681,5.90183621544,6.10807,6.645025267009999,7.51073458364,8.434989999999999,9.57607443685,10.790654996199999,11.3561,10.7763418519,9.69964814815,9.11989,10.2654037037,12.3927862963,13.5383,13.412514568599999,13.1198402483,12.7873,12.438098182000001,12.0240067365,11.5649,11.017940534800001,10.4080830271,9.85689,9.45442806243,9.09492386658,8.60618,7.570353085610001,6.1806280641699995,5.18135,4.648481675219999,4.24128194872
PF3D7_1104300,11.175184999999999,10.750022024340002,10.15271883431,9.52166,8.818465621905,8.03554911024,7.357485,7.558053977685,8.460878331745,8.825295,3.7935627244,3.29354415366,3.01608,2.9204164249799995,2.8611028773400005,2.78864,2.66670701854,2.5223767000999997,2.40124,2.31098478648,2.23407817685,2.17828,2.13605525149,2.10232651463,2.08854,2.25653353928,2.6375826341099997,3.0472900000000003,3.4826055819099997,3.9554873372099997,4.30405,4.4777632146699995,4.60374441074,4.786580000000001,5.3022239104199995,6.00305787208,6.3583099999999995,6.36170693332,6.36326792261,6.3666599999999995,6.5527535200300004,7.0147470630600015,7.6248,8.80509888454,10.466796152899999,11.7155,12.4441377191,13.017813304,13.2504,12.948223325899999,12.2286466518,11.3721,10.0398566816,8.43684334079
PF3D7_1203000,13.61141,12.897994746550001,12.15052869022,11.46431,10.83597125953,10.292391819675,9.97424,10.031641033055,10.30900000146,10.488405,5.99295542674,5.702313843230001,5.34794,4.7271642593,3.994787445,3.5084699999999995,3.29103312315,3.13473687699,3.0514,3.01959574298,2.9997521167900003,2.97647,2.9335395247900005,2.88538087351,2.86254,2.88868518972,2.96061926833,3.06859,3.50490225071,4.243577848359999,4.79744,5.05682538625,5.251453107390001,5.40322,5.5259972132,5.62661525494,5.71641,5.78551392656,5.8467078164699995,5.9453,6.2140694319000005,6.7279627924000005,7.445539999999999,9.41414700918,12.2261635046,13.6577,13.6525925926,13.6431074074,13.638,14.5601074074,16.2725925926,17.1947,15.3924664176,11.896081724
PF3D7_1129500,10.18516,9.816860871395,9.322630036805,8.808250000000001,8.108515029069999,7.2567003714550005,6.6563099999999995,6.557517392609999,6.729741610155,6.855355,3.11622511526,3.11419410819,3.10985,2.9429201548000004,2.6403034107299996,2.47808,2.59266740741,2.80547259259,2.92006,2.87598851852,2.79414148148,2.75007,2.81503229013,2.9805612469300002,3.20262,3.7259043086300005,4.45085215431,4.81704,4.79290296296,4.74807703704,4.72394,4.8980335125300005,5.33355146951,5.90035,6.79126915023,8.07832328252,9.45013,10.809382924300001,12.2737921523,13.8545,15.7381703986,17.7695043996,19.4467,20.681903658499998,21.7200457178,22.5585,23.3316081486,23.9945151854,24.2758,21.611955117199997,16.3491324567,12.5804,11.0253086544,9.87353377164
PF3D7_0311800,22.0566,20.724526283750002,18.314617133600002,16.57815,15.876481502650002,15.36839321105,15.0013,15.279519747200002,16.0192933027,16.13592,7.972044948089999,7.2106969458600005,6.53472,5.783175889430001,5.09349405582,4.79125,4.82453111111,4.88633888889,4.91962,4.52022592593,3.7784940740699993,3.3791,3.50520663813,3.80958438738,4.1813199999999995,4.80567264966,5.579196324830001,5.95792,5.905842592590001,5.809127407409999,5.75705,5.8320545717,5.99849692118,6.16852,6.30552718165,6.446406967280001,6.61353,6.7963639657,7.02440135099,7.38005,8.56097821943,10.6317907307,12.7253,14.394178058800001,16.0866371372,18.2788,22.8337988191,28.568516076199998,31.3897,28.9481259259,24.413774074099997,21.9722,22.5958481481,23.7540518519
PF3D7_0817400,7.68696,7.41015971427,7.04470706263,6.648149999999999,5.9765370991,5.064606386965,4.3879399999999995,4.0150366470400005,3.7004889689200002,3.44902,2.6293414947,2.3628276881400003,2.12575,1.86959756043,1.63471166911,1.5318120000000002,1.69446814815,1.99654385185,2.1592,2.07952472689,1.9295581204499999,1.842889,1.8339331017700002,1.82829105088,1.826329,1.9896766313699998,2.3194711516299997,2.57534,2.67857375297,2.7533529556,2.86364,3.14983165877,3.5598265868900003,3.86884,4.00024949368,4.0935538357,4.24815,4.71220521583,5.564230831590001,6.649139999999999,8.615422057910001,11.1753472298,12.7695,13.3013791396,13.669528458699999,13.8071,11.901951481500001,8.36381851852,6.45867,7.1687137037,8.4873662963,9.197410000000001,8.39809296296,6.91364703704
PF3D7_0628800,8.320525,8.146547927995,7.970583249335,7.705465,6.945872963745,5.83652005371,5.11529,4.83136166076,4.5845682429700005,4.438775000000001,1.9850324182700003,1.89664159803,1.864227,1.8675439629599997,1.8737040370400002,1.8770209999999998,1.8620181560099998,1.8259095342400002,1.782045,1.70956939169,1.62032591807,1.5767120000000001,1.67767141074,1.88556148815,2.0579,2.1376219618200003,2.19953371142,2.2989599999999997,2.69292182992,3.2997202319800003,3.6666,3.7287066828500004,3.7625786664099996,3.82755,4.23247587768,5.08294462756,6.13339,7.456306069119999,9.23519440457,11.390999999999998,15.082583358499999,19.5100916793,21.6564,21.1769518519,20.2865481481,19.8071,20.3730888889,21.4242111111,21.9902,18.5059964749,12.0004373943,8.3941,8.23996297609,8.145633154710001
PF3D7_0716600,7.00611,7.002914504005,7.023566565805,6.949315,6.4457385429,5.63438349118,5.08045,4.992944427085,5.030741738070001,4.933845,3.00070867533,2.33933544878,2.03468,2.24998185185,2.64982814815,2.8651299999999997,2.8361974665,2.7705915996599995,2.7001,2.61645617812,2.52642475573,2.48434,2.5508927138599997,2.7078920944,2.89135,3.16207197968,3.4811332120599996,3.63495,3.54988185185,3.39189814815,3.30683,3.42758617549,3.7204467954300005,4.0813,4.59171987513,5.2589404989599995,5.86734,6.293154133380001,6.675331611769999,7.19232,8.40221245841,9.97461845143,10.75526,10.3463874074,9.58705259259,9.178180000000001,9.31048777778,9.55620222222,9.68851,8.92663518519,7.511724814810001,6.74985,6.75567126181,6.77211919028
PF3D7_0824200,10.240995,9.895211394195,9.355091948715,8.809005,7.99204579045,6.918805195215,6.196895,5.89835505767,5.659694715325001,5.435230000000001,3.34511005517,3.02897218963,2.7523299999999997,2.45053082098,2.1762804104900004,2.0566299999999997,2.15615962963,2.34100037037,2.44053,2.34197777778,2.15895222222,2.0604,2.11295005403,2.2186578858400003,2.29961,2.3378118187,2.36698935506,2.3868099999999997,2.40137466498,2.41267622138,2.41722,2.37859555556,2.30686444444,2.26824,2.5000633631499998,3.08281117075,3.8474,5.01810284139,6.761769105580001,8.82318,11.851201055399999,15.4532197027,17.8118,18.8233825153,19.545665602899998,19.9031,20.034971243399998,20.1229133995,20.1549,17.2940311111,11.9809888889,9.12012,9.39068814815,9.89317185185
PF3D7_1363700,5.6496,5.3916047776400005,5.04660746629,4.719415,4.70785459875,4.952210463559999,5.020975,4.821051687840001,4.587967481824999,4.38315,2.73270632714,2.37254770123,2.1185099999999997,1.9389837646099999,1.7983243823,1.741455,1.79682059259,1.89964240741,1.955008,1.81545262963,1.55627837037,1.416723,1.44267013669,1.50626571781,1.586141,1.6913012396,1.8375464448099998,2.0137,2.30967467777,2.66303678333,2.83409,2.79605925926,2.72543074074,2.6874,2.8614468791900003,3.2805915361699998,3.79034,4.51006816446,5.42667029984,6.18693,6.64900573118,7.0256994531300005,7.495760000000001,8.41208566106,9.51006227497,10.04217,9.47918447041,8.42459005194,7.82993,7.8004628363899995,7.7863057507,7.756289999999999,6.53438849889,4.30213455168
PF3D7_1324500,12.92875,12.5792105187,12.0584896925,11.46917,10.304654859145,8.671784140175001,7.593295,7.195463914675,6.90487125057,6.694710000000001,3.4552033662,3.19924834977,3.09812,3.22193703704,3.45188296296,3.5757,3.45238433265,3.1913108875300003,2.9557900000000004,2.78111184959,2.62399003046,2.5298700000000003,2.48660526651,2.45598763326,2.44437,2.62215732893,2.9875135467400002,3.2884300000000004,3.4774346014099997,3.6349545229199998,3.7008300000000003,3.5038759259300005,3.13810407407,2.94115,3.16570514226,3.6960002845099997,4.31698,4.93034100181,5.710866319269999,6.85313,10.3152637703,15.435685843900002,18.4794,18.989705245899998,19.2741250761,19.744,21.655314506999996,24.471862809,25.9167,22.7331777778,16.8209222222,13.6374,13.666540740699999,13.720659259300001
PF3D7_0811000,19.25385,18.990068960049996,18.63481691195,18.20645,16.61318251205,13.9887509992,12.189795,11.277261797715,10.315913081685,9.66811,3.6836101382199997,3.2953620569499997,2.9856,2.70327455996,2.46477198449,2.28977,2.15365165324,2.04406204884,1.9990720000000002,2.0680862962999997,2.1962557037,2.26527,2.19732968405,2.0613007014400004,1.9588709999999998,1.9089355948500002,1.87039601965,1.85495,2.2390348148099997,2.95233518519,3.3364199999999995,3.00740444444,2.39637555556,2.06736,2.14077855572,2.31940155588,2.54078,2.81126206625,3.1830442441000004,3.66245,4.413862700669999,5.43645626772,6.48874,7.471194273210001,8.48628504787,9.5955,10.701187064099999,11.930714395199999,13.6831,18.5717092196,25.4015046098,28.8589,27.5892555556,25.2313444444
PF3D7_0506300,6.039765,5.9946045872100004,6.036293409660001,5.8412749999999996,5.293956492315,4.664911883405,4.209835,4.007687771665,3.922725040045,3.88858,2.13291248021,2.11028291061,2.074,1.94187873562,1.7530192566999998,1.6568580000000002,1.6755358148100001,1.7102231851899998,1.7289009999999998,1.6777527777799999,1.58276322222,1.531615,1.53481820143,1.5440309584099998,1.558658,1.65791287869,1.86107325055,2.07764,2.33341084432,2.6061148666,2.73315,2.73166185185,2.72889814815,2.72741,2.86655962581,3.2378070294,3.77185,5.2206474705,7.59707604065,9.72321,11.2810380484,12.668234041,13.7804,14.7582414591,15.5896262851,15.9409,14.9224078249,12.796531205299999,10.95767,9.91304841707,9.03728697537,8.02588,6.34128557014,4.44971000729
PF3D7_1106200,7.56147,6.950538041205,6.229402054415001,5.5796600000000005,4.95443912698,4.308899877139999,3.82769,3.7801669941,4.012905726615,4.07638,2.41617155018,2.14827512973,1.9346740000000002,1.76365643037,1.62152090336,1.5092860000000001,1.4089164898500002,1.32407746715,1.288338,1.38659751852,1.56907948148,1.667339,1.58070803704,1.41982196296,1.333191,1.37436267626,1.4741167969600002,1.5968120000000001,1.7975214648,2.05070473615,2.1998,2.22866166262,2.24444733273,2.27555,2.59284189184,3.2348945643099998,3.88165,4.38879783996,4.90077402781,5.53064,6.604441581330001,7.907964489419999,8.74388,9.08191988313,9.32243605268,9.41403,8.82616740741,7.73442259259,7.146560000000001,7.21717703704,7.34832296296,7.418939999999999,6.75272908734,5.426504841340001
PF3D7_0919600,6.05182,6.0993141369299995,6.166658161360001,6.0448699999999995,5.429622070435,4.480561882215,3.6846699999999997,3.11692038902,2.5975335831449997,2.23136,1.9083779169599997,1.6967221184099999,1.572576,1.5045084097499999,1.45581713936,1.435789,1.4341728398299998,1.4333982152899998,1.431773,1.38724986542,1.3073030993799999,1.264523,1.2975782963,1.3589667037,1.3920219999999999,1.3161310333299998,1.17519066667,1.0992997,1.2134215517,1.45186991451,1.658769,1.76815534915,1.85876357562,1.9917650000000002,2.2545172075,2.6733871059900003,3.21806,4.0031909719,5.1298800593900005,6.54748,9.216476865039999,12.553385099200002,14.1916,13.379306593299999,11.6260042978,9.95706,8.67332152107,7.46006059991,6.4192800000000005,5.4229939178799995,4.53712307005,4.15453,4.21096994928,4.35660545411
PF3D7_1216100,8.60787,7.758668892265,6.318183026505,5.340835,4.946650153055,4.58817302242,4.318605,4.0148344734600006,3.656228172045,3.449705,2.60519322657,2.56642007949,2.50014,2.1704166746799998,1.66005250401,1.395225,1.41328982774,1.44794887769,1.469899,1.47505612231,1.47852817226,1.4798,1.4669730744299998,1.43371325997,1.387852,1.2652748881799998,1.0895427774200002,1.0,1.253463,1.7241799999999998,1.977643,1.84509359259,1.59893040741,1.466381,1.50344152615,1.59941494118,1.7314889999999998,1.94305878591,2.3049885947,2.83567,4.658976397669999,7.394348754389999,8.80353,8.774114444439999,8.71948555556,8.69007,9.64928518519,11.4306848148,12.3899,11.286886666700001,9.23843333333,8.13542,8.39562555556,8.87886444444
PF3D7_1347600,6.953575000000001,7.333186296295,8.038178703705,8.41779,8.66441115622,9.079003423545,9.17366,8.28734501179,6.82010127001,5.87564,5.6141417350900005,4.99456074886,4.601319999999999,4.4426223806,4.33936896829,4.18993,3.7737377775,3.21704666653,2.93846,2.9552607013200003,2.98751251375,3.00799,3.0128756344,3.0161711505299995,3.0173799999999997,2.79586888889,2.3844911111099996,2.16298,2.2251555555599998,2.34062444444,2.4028,2.38730376179,2.3468741902400003,2.2906,2.16339620778,1.9651030342500002,1.7871970000000001,1.63593535211,1.4987754538299998,1.438994,1.5990911023899999,1.98296287145,2.44598,3.19472779522,4.1092422309400005,4.55507,4.19930148148,3.53858851852,3.18282,3.7876295872800005,5.06643695234,6.21581,7.111824529139999,7.92010893124
PF3D7_1314000,5.587205000000001,5.2977489190050004,4.854150961095,4.563495,4.42050084838,4.253313588825,4.119155,3.8969093003349995,3.5395871521649998,3.2156000000000002,2.55707186224,2.1053919131,1.8252689999999998,1.68715591291,1.58774867868,1.549601,1.61685881481,1.7417661851900001,1.8090240000000002,1.7925409226400002,1.75395806751,1.709575,1.6468420806400001,1.57418092921,1.539348,1.61287703704,1.7494309629599998,1.82296,1.7662517037,1.6609362963,1.604228,1.6062643379600001,1.6122675648,1.622079,1.76094291912,2.08640307433,2.49675,3.07853288078,3.8768332133199994,4.72774,5.70918718564,6.755730139369999,7.488389999999999,7.91934275276,8.24889193193,8.38025,7.85486609703,6.82594219407,6.114319999999999,5.90818369729,5.77403901903,5.60021,5.252174553430001,4.8222123365
