gene,expr,timepoint
PF3D7_0501000,1823.070000,30
PF3D7_1447400,174.493000,24
PF3D7_1436000,755.296000,27
PF3D7_1368200,173.948000,24
PF3D7_0906910,58.319400,66
PF3D7_0906910,61.499600,21
PF3D7_0906910,70.362400,27
PF3D7_1028000,82.427900,24
PF3D7_1028000,3.834260,3
PF3D7_1038100,19.129700,15
PF3D7_1038100,23.640000,24
PF3D7_1371600,257.010000,3
PF3D7_1371600,145.186000,51
PF3D7_0532300,8650.690000,27
PF3D7_0532300,66.470900,45
PF3D7_0821400,2521.120000,3
PF3D7_0821400,1341.080000,48
PF3D7_0213700,360.099000,30
PF3D7_0213700,307.806000,24
PF3D7_1354500,164.387000,30
PF3D7_0810800,154.198000,27
PF3D7_0810800,3.731190,51
PF3D7_1332400,37.646900,27
PF3D7_1332400,14.210600,9
PF3D7_0806000,21.107500,30
PF3D7_1469200,281.194000,3
PF3D7_1469200,3.295650,18
PF3D7_1469200,126.923000,51
PF3D7_1469200,1.503730,27
PF3D7_0613900,339.337000,3
PF3D7_0613900,127.779000,48
PF3D7_1104900,265.116000,3
PF3D7_1104900,122.128000,48
PF3D7_1037300,1194.800000,27
PF3D7_1037300,684.949000,18
PF3D7_1130600,25.691700,21
PF3D7_1130600,29.879100,27
PF3D7_0323100,9.971070,51
PF3D7_0323100,42.001600,30
PF3D7_1408100,960.921000,18
PF3D7_1408100,1501.230000,24
PF3D7_1408100,725.143000,60
PF3D7_0628300,3129.650000,48
PF3D7_0628300,6786.730000,3
PF3D7_0628300,3549.640000,54
PF3D7_1010700,505.747000,24
PF3D7_1010700,285.774000,18
PF3D7_0512000,27.792800,51
PF3D7_0512000,145.892000,18
PF3D7_0512000,227.661000,30
PF3D7_0114200,271.669000,30
PF3D7_0711500,12.110600,51
PF3D7_0711500,94.434300,30
PF3D7_0932300,120.790000,27
PF3D7_0932300,9.229990,51
PF3D7_1242200,37.337400,15
PF3D7_1242200,61.451900,27
PF3D7_1242600,32.232600,30
PF3D7_0308700,1.270148,30
PF3D7_0308700,179.891000,3
PF3D7_0308700,113.155000,51
PF3D7_1310200,290.342000,51
PF3D7_1310200,261.969000,45
PF3D7_1305100,1.224321,63
PF3D7_1305100,13.013700,51
PF3D7_1305100,30.378700,42
PF3D7_1451100,2368.600000,24
PF3D7_1451100,2306.820000,18
PF3D7_0511000,945.854000,24
PF3D7_0511000,594.002000,18
PF3D7_0614400,352.624000,24
PF3D7_1403900,12.329800,51
PF3D7_1403900,311.337000,30
PF3D7_0201600,11.067700,45
PF3D7_0201600,1077.450000,27
PF3D7_0622200,102.409000,21
PF3D7_0622200,103.247000,66
PF3D7_1215300,649.740000,33
PF3D7_1215300,3.896880,9
PF3D7_1340600,183.057000,30
PF3D7_1344800,99.518500,27
PF3D7_0902600,230.772000,24
PF3D7_0902600,111.276000,18
PF3D7_0906890,64.162500,24
PF3D7_0906890,25.201000,15
PF3D7_0906890,7.204640,3
PF3D7_1035400,1472.390000,3
PF3D7_1035400,22.874200,63
PF3D7_1035400,703.199000,48
PF3D7_1014700,122.033000,33
PF3D7_1014700,10.354050,63
PF3D7_0525200,47.464500,45
PF3D7_1415400,51.137000,33
PF3D7_1468900,34.708600,21
PF3D7_1468900,37.914900,30
PF3D7_1429400,40.885000,27
PF3D7_0519600,36.019700,30
PF3D7_0212700,32.187500,24
PF3D7_0212700,15.554900,15
PF3D7_0323600,20.192900,15
PF3D7_0323600,29.444600,24
PF3D7_0706300,1.746303,30
PF3D7_0706300,3.412640,18
PF3D7_0706300,252.671000,48
PF3D7_0706300,541.712000,3
PF3D7_0316600,73.184000,51
PF3D7_0316600,2429.370000,27
PF3D7_1439500,177.955000,54
PF3D7_1439500,346.271000,3
PF3D7_1439500,188.307000,48
PF3D7_0605900,1449.560000,48
PF3D7_0605900,1210.980000,54
PF3D7_0605900,2828.320000,6
PF3D7_1222700,3.987750,24
PF3D7_1222700,1624.660000,51
PF3D7_1222700,3379.270000,3
PF3D7_0526800,121.272000,24
PF3D7_0526800,100.708900,18
PF3D7_1362300,67.748500,15
PF3D7_1362300,172.293000,24
PF3D7_0936600,10.396580,3
PF3D7_0936600,234.407000,24
PF3D7_0111800,8.632780,51
PF3D7_0111800,54.921200,36
PF3D7_0516300,41.182100,18
PF3D7_0516300,34.964400,60
PF3D7_0516300,53.064400,24
PF3D7_0519500,6.599910,51
PF3D7_0519500,14.903500,21
PF3D7_0519500,63.640300,33
PF3D7_1420900,2.985060,66
PF3D7_1420900,52.087000,45
PF3D7_1420900,37.297400,51
PF3D7_0932600,1.824576,18
PF3D7_0932600,68.418200,39
PF3D7_1412700,26.763900,27
PF3D7_1412700,21.595300,21
PF3D7_1412700,23.837600,33
PF3D7_0710400,29.127600,24
PF3D7_0112800,81.534500,51
PF3D7_0112800,86.840400,57
PF3D7_0112800,246.361000,6
PF3D7_1243700,241.466000,3
PF3D7_1243700,99.694500,48
PF3D7_1243700,1.605230,24
PF3D7_1332200,1.313955,27
PF3D7_1332200,467.595000,3
PF3D7_1332200,251.571000,51
PF3D7_0515400,1.165450,30
PF3D7_0515400,211.421000,3
PF3D7_0515400,117.440000,51
PF3D7_1417400,1.125747,30
PF3D7_1417400,58.479200,3
PF3D7_1417400,35.942500,51
PF3D7_0817900,409.674000,24
PF3D7_0817900,3777.810000,45
PF3D7_0702500,41.607700,9
PF3D7_0702500,4614.260000,27
PF3D7_0811400,283.838000,27
PF3D7_0710300,74.472200,24
PF3D7_0710300,124.059000,30
PF3D7_1104800,120.072000,30
PF3D7_0525800,6500.020000,3
PF3D7_0525800,2582.050000,54
PF3D7_1148700,768.769000,27
PF3D7_1148700,6.450540,45
PF3D7_0916500,3.885450,60
PF3D7_0916500,60.518700,39
PF3D7_0916500,15.706700,51
PF3D7_0726900,34.371000,33
PF3D7_0726900,4.816010,51
PF3D7_1017100,1.668550,21
PF3D7_1017100,290.708000,45
PF3D7_1017100,255.318000,51
PF3D7_0206200,177.014000,48
PF3D7_0206200,3.176740,24
PF3D7_0206200,452.433000,3
PF3D7_0206200,5.621090,18
PF3D7_0206200,238.069000,54
PF3D7_API02300,2.652660,21
PF3D7_API02300,38.083600,45
PF3D7_1411000,107.107000,48
PF3D7_1411000,141.476000,54
PF3D7_1411000,270.863000,3
PF3D7_1126700,1.267346,30
PF3D7_1126700,458.603000,3
PF3D7_1126700,6.228890,63
PF3D7_1126700,247.104000,51
PF3D7_1125700,393.401000,3
PF3D7_1125700,149.977000,54
PF3D7_1125700,161.287000,48
PF3D7_0214900,112.653000,45
PF3D7_0214900,1.260081,30
PF3D7_0214900,161.698000,51
PF3D7_1231200,122.469000,3
PF3D7_1231200,67.552500,54
PF3D7_1231200,2.086360,36
PF3D7_1231200,55.613200,48
PF3D7_0620400,87.928700,51
PF3D7_0620400,151.869000,3
PF3D7_1324600,1.363228,12
PF3D7_1324600,7.449580,42
PF3D7_1324600,1.170785,18
PF3D7_1473400,1.236766,24
PF3D7_1473400,52.974100,48
PF3D7_1473400,118.038000,3
PF3D7_0408500,35.987200,42
PF3D7_0408500,12.404400,51
PF3D7_0402200,1.218404,18
PF3D7_0402200,10.349140,3
PF3D7_0402200,6.495680,51
PF3D7_0617900,6187.350000,45
PF3D7_0617900,971.002000,24
PF3D7_0617900,6807.880000,51
PF3D7_0617900,9877.300000,3
PF3D7_0617900,1397.130000,18
PF3D7_1001200,184.676000,51
PF3D7_1001200,1981.870000,33
PF3D7_API02900,596.486000,45
PF3D7_1115300,230.623000,24
PF3D7_1115300,159.907000,15
PF3D7_1017400,144.556000,66
PF3D7_1017400,202.902000,24
PF3D7_1017400,182.964000,18
PF3D7_0932200,1152.790000,51
PF3D7_0932200,2159.750000,3
PF3D7_0823700,112.115000,18
PF3D7_0823700,280.945000,27
PF3D7_0823700,60.846600,39
PF3D7_0823700,54.977200,12
PF3D7_1362200,117.273000,24
PF3D7_1362200,102.178000,18
PF3D7_1356200,13.977900,51
PF3D7_1356200,143.079000,30
PF3D7_1434800,379.069000,33
PF3D7_1434800,15.255300,51
PF3D7_1427800,35.294100,12
PF3D7_1427800,52.391700,24
PF3D7_1427800,46.111100,63
PF3D7_0934100,50.059800,24
PF3D7_0934100,46.266100,18
PF3D7_1108900,33.577200,27
PF3D7_1108900,20.392600,15
PF3D7_1421100,235.208000,48
PF3D7_1421100,453.011000,6
PF3D7_1313900,38.179500,24
PF3D7_0509600,42.721400,30
PF3D7_0509600,35.570000,36
PF3D7_0509600,5.523420,51
PF3D7_0318100,3.379310,51
PF3D7_0318100,63.380600,33
PF3D7_1241500,33.486200,33
PF3D7_1241500,4.218970,51
PF3D7_0503600,160.691000,48
PF3D7_0503600,192.836000,54
PF3D7_0503600,410.691000,3
PF3D7_0503600,3.461580,24
PF3D7_0503600,4.788970,36
PF3D7_1440300,2.086960,60
PF3D7_1440300,27.227700,36
PF3D7_1440300,4.147470,51
PF3D7_1421600,34.446200,15
PF3D7_1421600,34.707600,27
PF3D7_1421600,38.463200,21
PF3D7_1421600,31.980200,33
PF3D7_1234000,18.843900,36
PF3D7_1234000,5.012350,51
PF3D7_1030200,206.881000,51
PF3D7_1030200,375.238000,3
PF3D7_1239500,20.679000,42
PF3D7_0730500,48.858800,51
PF3D7_0730500,58.794600,45
PF3D7_0323400,225.811000,48
PF3D7_0323400,228.597000,54
PF3D7_0323400,597.305000,3
PF3D7_0723300,1.943611,18
PF3D7_0723300,106.537000,3
PF3D7_0723300,79.255300,51
PF3D7_1022700,1.585748,21
PF3D7_1022700,162.932000,45
PF3D7_1022700,307.326000,3
PF3D7_1022700,228.843000,51
PF3D7_1435600,208.232000,3
PF3D7_1435600,1.144568,30
PF3D7_1435600,134.009000,51
PF3D7_0214600,80.289700,48
PF3D7_0214600,194.277000,3
PF3D7_0214600,66.157800,54
PF3D7_0724900,1.091568,27
PF3D7_0724900,45.933800,3
PF3D7_0724900,22.409300,54
PF3D7_0724900,1.197016,36
PF3D7_1232000,1.253686,12
PF3D7_1232000,17.691600,39
PF3D7_1232000,1.101207,18
PF3D7_1205200,1.392446,15
PF3D7_1205200,60.371000,51
PF3D7_1205200,69.202000,45
PF3D7_1205200,1.224812,21
PF3D7_1010300,6570.410000,48
PF3D7_1010300,10845.700000,6
PF3D7_1010300,5679.870000,54
PF3D7_1229100,721.435000,63
PF3D7_1229100,43.544700,42
PF3D7_1229100,884.262000,18
PF3D7_0201800,1796.540000,24
PF3D7_0201800,676.131000,18
PF3D7_1473200,40.534300,51
PF3D7_1473200,188.346000,30
PF3D7_1473200,158.143000,39
PF3D7_1223100,1010.850000,51
PF3D7_1223100,1871.370000,3
PF3D7_1434700,249.377000,30
PF3D7_1434700,11.390700,54
PF3D7_1434700,39.520800,18
PF3D7_0512700,58.395100,24
PF3D7_0512700,78.491600,33
PF3D7_0617000,154.998000,30
PF3D7_1336900,50.778000,15
PF3D7_1336900,71.052200,24
PF3D7_1230400,42.145800,51
PF3D7_1230400,91.093200,42
PF3D7_1230400,4.247500,12
PF3D7_1127400,8.713820,51
PF3D7_1127400,59.866800,24
PF3D7_1127400,62.311200,30
PF3D7_1127400,39.100200,39
PF3D7_1028700,1138.620000,3
PF3D7_1028700,434.417000,48
PF3D7_1028700,367.385000,54
PF3D7_1118200,203.340000,33
PF3D7_1118200,6.949490,51
PF3D7_0730400,1240.970000,3
PF3D7_0730400,2.680930,30
PF3D7_0730400,507.396000,48
PF3D7_0730400,14.857000,18
PF3D7_0730400,591.471000,54
PF3D7_1348300,45.650600,66
PF3D7_1348300,46.442500,24
PF3D7_1219400,66.896300,18
PF3D7_1219400,35.031800,60
PF3D7_1219400,66.002400,24
PF3D7_1219400,45.282000,66
PF3D7_1352800,27.680000,30
PF3D7_1352800,7.209910,51
PF3D7_1422100,57.333300,51
PF3D7_1422100,55.427000,45
PF3D7_0321500,1.126767,15
PF3D7_0321500,43.221500,39
PF3D7_0321500,15.933600,51
PF3D7_1106300,1.557350,18
PF3D7_1106300,35.864900,39
PF3D7_1106300,1.475645,63
PF3D7_0221200,177.823000,30
PF3D7_0221200,3.501320,60
PF3D7_0221200,6.338190,18
PF3D7_1311200,39.332800,24
PF3D7_0516600,3.378630,60
PF3D7_0516600,12.745600,51
PF3D7_0516600,3.357740,18
PF3D7_0516600,28.870800,39
PF3D7_0411400,11.302700,15
PF3D7_0411400,12.894200,36
PF3D7_0411400,15.665500,24
PF3D7_1342900,24.355900,27
PF3D7_1342900,9.757710,9
PF3D7_API04700,40.580000,45
PF3D7_API04700,1.777039,24
PF3D7_1330600,1.231856,21
PF3D7_1330600,10.682730,51
PF3D7_1330600,44.573700,39
PF3D7_0525300,257.380000,3
PF3D7_0525300,91.798800,48
PF3D7_0525300,76.660700,54
PF3D7_0525300,1.735882,21
PF3D7_1320400,1.833772,60
PF3D7_1320400,26.275900,36
PF3D7_1320400,3.804550,24
PF3D7_0906000,1.774210,60
PF3D7_0906000,2.325640,51
PF3D7_0906000,19.384300,33
PF3D7_1435300,80.924100,3
PF3D7_1435300,48.944100,51
PF3D7_1435300,47.256900,45
PF3D7_1014900,152.592000,45
PF3D7_1014900,1.358157,21
PF3D7_1014900,106.817000,51
PF3D7_0818100,172.451000,54
PF3D7_0818100,164.594000,48
PF3D7_0818100,477.832000,3
PF3D7_1468400,386.198000,3
PF3D7_1468400,158.812000,48
PF3D7_1315300,129.633000,45
PF3D7_0811000,1.129904,18
PF3D7_0811000,27.725400,45
PF3D7_0811000,21.506900,51
PF3D7_0811000,1.163322,63
PF3D7_0621100,1.673022,18
PF3D7_0621100,98.579000,51
PF3D7_0621100,103.664000,45
PF3D7_0621100,1.537072,27
PF3D7_1324500,1.082004,66
PF3D7_1324500,23.517900,39
PF3D7_0508900,1.252699,27
PF3D7_0508900,74.097800,45
PF3D7_0508900,52.119600,51
PF3D7_0423300,1.176687,24
PF3D7_0423300,1.801687,66
PF3D7_0423300,116.053000,51
PF3D7_0423300,1.233928,30
PF3D7_1304600,1.099558,60
PF3D7_1304600,10.321050,36
PF3D7_0507300,1.746955,15
PF3D7_0507300,61.737600,3
PF3D7_0507300,30.836300,54
PF3D7_1223000,200.972000,3
PF3D7_1223000,1.368805,18
PF3D7_1223000,112.283000,45
PF3D7_1223000,1.855617,30
PF3D7_0623300,1.468422,63
PF3D7_0623300,61.040300,42
PF3D7_0623300,14.203500,51
PF3D7_0108900,1.307589,21
PF3D7_0108900,58.159300,51
PF3D7_0108900,110.497000,3
PF3D7_0108900,1.098123,33
PF3D7_0503400,2639.990000,48
PF3D7_0503400,5287.340000,3
PF3D7_1351800,200.453000,60
PF3D7_1351800,252.790000,24
PF3D7_0532400,1769.220000,27
PF3D7_0532400,18.431100,51
PF3D7_1134000,697.553000,33
PF3D7_0208700,194.724000,24
PF3D7_0208700,139.842000,15
PF3D7_0208700,147.363000,30
PF3D7_1022400,289.937000,27
PF3D7_1022400,68.519600,9
PF3D7_0810300,1185.150000,3
PF3D7_0810300,557.580000,48
PF3D7_0520100,58.820600,21
PF3D7_0616800,10.252160,51
PF3D7_0616800,37.071100,39
PF3D7_0616800,79.144700,30
PF3D7_1224600,88.511500,24
PF3D7_1224600,8.585230,45
PF3D7_1224600,10.895150,51
PF3D7_1224600,59.371100,18
PF3D7_0919700,64.987200,24
PF3D7_0919700,73.036900,30
PF3D7_1421500,24.805000,42
PF3D7_1421500,58.407800,66
PF3D7_1421500,38.356100,57
PF3D7_1421500,71.039600,24
PF3D7_1429000,35.465700,60
PF3D7_1429000,45.897800,30
PF3D7_1429000,79.050200,24
PF3D7_0920100,38.419200,30
PF3D7_0920100,30.639000,24
PF3D7_0107000,2.607650,21
PF3D7_0107000,108.213000,51
PF3D7_0107000,334.907000,42
PF3D7_1119700,48.260400,54
PF3D7_1119700,3.685400,30
PF3D7_1119700,22.600200,60
PF3D7_1119700,7.911960,21
PF3D7_1119700,109.003000,3
PF3D7_1119700,46.099400,48
PF3D7_0315400,1.523553,18
PF3D7_0315400,86.520600,39
PF3D7_0105200,11.409600,51
PF3D7_0105200,60.180900,33
PF3D7_1307500,4.187400,30
PF3D7_1307500,1636.780000,3
PF3D7_1307500,751.701000,48
PF3D7_0626100,26.002900,39
PF3D7_0626100,20.218300,27
PF3D7_0626100,7.485230,51
PF3D7_API03600,91.731000,3
PF3D7_API03600,84.042200,45
PF3D7_API03600,7.504440,24
PF3D7_1365500,45.308400,30
PF3D7_1365500,5.429260,51
PF3D7_1458400,25.568500,24
PF3D7_1458400,18.795900,66
PF3D7_1458400,27.277000,33
PF3D7_1310900,34.157100,30
PF3D7_1310900,35.902000,24
PF3D7_0512200,42.885800,30
PF3D7_0512200,11.678200,60
PF3D7_1035700,606.900000,51
PF3D7_1035700,1087.440000,3
PF3D7_0218000,104.258000,39
PF3D7_0218000,1.485255,15
PF3D7_0218000,21.212100,51
PF3D7_0217500,1065.750000,3
PF3D7_0217500,2.106930,24
PF3D7_0217500,571.225000,51
PF3D7_0518100,25.360400,30
PF3D7_0518100,22.198600,36
PF3D7_0609900,34.776200,9
PF3D7_0609900,4.111260,30
PF3D7_0609900,21.070800,60
PF3D7_1365400,16.164700,21
PF3D7_1365400,21.505700,30
PF3D7_1116100,152.254000,45
PF3D7_1116100,1.645246,21
PF3D7_1116100,252.178000,3
PF3D7_0216700,52.641400,48
PF3D7_0216700,11.900800,36
PF3D7_0216700,124.426000,3
PF3D7_1440200,26.818900,36
PF3D7_1440200,3.942120,51
PF3D7_1440200,2.176720,60
PF3D7_1439400,2.804100,18
PF3D7_1439400,107.989000,45
PF3D7_1439400,82.370800,51
PF3D7_0220800,368.564000,45
PF3D7_0220800,1.636182,21
PF3D7_0220800,296.185000,51
PF3D7_1103400,8.346900,51
PF3D7_1103400,1.503310,15
PF3D7_1103400,31.715500,39
PF3D7_0930100,15.166800,51
PF3D7_0930100,22.792600,45
PF3D7_0930100,23.724600,39
PF3D7_1339900,1.120496,12
PF3D7_1339900,19.096500,39
PF3D7_1339900,6.534750,51
PF3D7_1423300,712.616000,3
PF3D7_1423300,1.622187,30
PF3D7_1423300,369.230000,51
PF3D7_0106000,113.398000,45
PF3D7_0106000,70.545800,51
PF3D7_0618000,1.431552,27
PF3D7_0618000,501.104000,3
PF3D7_0618000,317.504000,51
PF3D7_1443700,81.100100,45
PF3D7_1443700,2.849420,15
PF3D7_1140400,616.665000,45
PF3D7_1140400,1.989095,18
PF3D7_1140400,3.485900,30
PF3D7_1140400,568.984000,51
PF3D7_1035200,360.443000,45
PF3D7_1035200,1.548952,21
PF3D7_1035200,638.195000,3
PF3D7_1232500,1.304985,30
PF3D7_1232500,114.332000,48
PF3D7_1232500,221.449000,3
PF3D7_0411300,8.158080,30
PF3D7_0411300,1.188903,18
PF3D7_0411300,10.837010,39
PF3D7_0411300,2.704030,51
PF3D7_1372500,1.778107,51
PF3D7_1372500,101.118000,30
PF3D7_1372500,1.953529,57
PF3D7_1460500,10.635290,51
PF3D7_1460500,22.183000,45
PF3D7_0815000,4.149160,3
PF3D7_0815000,30.251200,36
PF3D7_0111400,1.194986,66
PF3D7_0111400,22.507100,42
PF3D7_0817600,1.476611,21
PF3D7_0817600,258.634000,51
PF3D7_0817600,181.240000,45
PF3D7_0817600,1.351036,27
PF3D7_1434400,1.331426,24
PF3D7_1434400,143.666000,51
PF3D7_1434400,231.406000,3
PF3D7_1225100,1.117550,15
PF3D7_1225100,11.939800,36
PF3D7_1225100,1.834728,51
PF3D7_1356800,1.284417,27
PF3D7_1356800,178.783000,51
PF3D7_1356800,251.819000,3
PF3D7_1014100,1.512227,21
PF3D7_1014100,218.115000,54
PF3D7_1014100,668.504000,3
PF3D7_1014100,273.067000,48
PF3D7_0613300,153.608000,51
PF3D7_1229800,1.276130,21
PF3D7_1229800,266.133000,3
PF3D7_1229800,131.738000,51
PF3D7_1229800,1.277499,30
PF3D7_1025400,1.345053,18
PF3D7_1025400,51.351900,51
PF3D7_1025400,38.229500,45
PF3D7_0817100,1.290944,6
PF3D7_0817100,1.201674,57
PF3D7_0817100,1.192764,63
PF3D7_0817100,9.492500,33
PF3D7_0318500,1.322335,18
PF3D7_0318500,74.141500,3
PF3D7_0318500,49.447400,51
PF3D7_0318500,1.098042,27
PF3D7_0812900,1.369413,24
PF3D7_0812900,2.912270,48
PF3D7_0812900,5.824870,6
PF3D7_0812900,5.023840,54
PF3D7_1147200,1.046036,18
PF3D7_1147200,2.877370,45
PF3D7_1147200,3.080120,3
PF3D7_1147200,4.208930,51
PF3D7_1147200,1.021360,30
PF3D7_1312500,960.786000,3
PF3D7_1312500,9.941090,21
PF3D7_1312500,339.181000,48
PF3D7_1312500,556.448000,54
PF3D7_0902100,1.089475,21
PF3D7_0902100,91.331500,51
PF3D7_0902100,142.854000,3
PF3D7_1209500,1.172346,21
PF3D7_1209500,19.211900,45
PF3D7_1209500,29.011100,3
PF3D7_1209500,23.630900,51
PF3D7_0630400,1.198183,15
PF3D7_0630400,37.800200,51
PF3D7_0630400,54.889800,45
PF3D7_0831700,11688.000000,18
PF3D7_0831700,5908.740000,60
PF3D7_0831700,9466.260000,66
PF3D7_0831700,252.381000,42
PF3D7_0831700,11279.200000,24
PF3D7_1130200,1881.590000,18
PF3D7_1130200,1900.740000,30
PF3D7_1130200,2057.110000,24
PF3D7_0520000,2575.730000,24
PF3D7_0520000,2077.520000,30
PF3D7_0520000,2199.460000,18
PF3D7_1246200,7273.540000,3
PF3D7_1246200,3786.290000,51
PF3D7_1252300,234.663000,9
PF3D7_1252300,14277.200000,27
PF3D7_1252300,119.922000,51
PF3D7_1446200,1571.030000,24
PF3D7_1446200,341.842000,36
PF3D7_API02700,686.296000,45
PF3D7_0411000,998.075000,27
PF3D7_0928900,11.159500,3
PF3D7_0928900,139.522000,30
PF3D7_0805200,2907.810000,3
PF3D7_0805200,2068.450000,54
PF3D7_0805200,1142.530000,48
PF3D7_0723600,111.962000,66
PF3D7_0723600,93.702300,12
PF3D7_0723600,111.356000,24
PF3D7_1239700,105.442000,33
PF3D7_1239700,139.664000,39
PF3D7_1239700,33.849800,51
PF3D7_1031700,80.831300,9
PF3D7_1031700,134.270000,51
PF3D7_1031700,167.482000,45
PF3D7_1460400,89.750300,18
PF3D7_1460400,99.219000,24
PF3D7_1460400,102.983000,33
PF3D7_1336200,84.643400,39
PF3D7_1336200,21.376500,51
PF3D7_1310700,6.699570,24
PF3D7_1310700,5766.140000,3
PF3D7_1310700,2591.550000,51
PF3D7_1353700,2.474990,3
PF3D7_1353700,52.169000,18
PF3D7_1353700,125.580000,30
PF3D7_1333000,10.452930,51
PF3D7_1333000,79.882800,33
PF3D7_0719000,64.021400,36
PF3D7_0719000,52.578100,30
PF3D7_0719000,45.126500,21
PF3D7_1224700,252.178000,6
PF3D7_1224700,111.398000,48
PF3D7_1357900,408.925000,30
PF3D7_1357900,5.302770,57
PF3D7_0609800,256.888000,51
PF3D7_0609800,338.227000,45
PF3D7_1146600,154.339000,45
PF3D7_1146600,195.247000,51
PF3D7_1146600,238.057000,3
PF3D7_0608310,10.158870,12
PF3D7_0608310,28.017100,30
PF3D7_1472900,24.910500,33
PF3D7_1472900,32.583100,66
PF3D7_1472900,51.076000,24
PF3D7_1472900,15.321000,39
PF3D7_0932000,2.125980,21
PF3D7_0932000,470.891000,48
PF3D7_0932000,910.103000,3
PF3D7_0614000,64.639500,39
PF3D7_0614000,67.004200,45
PF3D7_0614000,52.097000,51
PF3D7_1132900,9.554240,18
PF3D7_1132900,36.545800,33
PF3D7_1132900,5.727490,51
PF3D7_0913300,27.832300,36
PF3D7_0913300,38.004700,27
PF3D7_0913300,38.395800,21
PF3D7_0621000,27.469200,36
PF3D7_0621000,5.928610,15
PF3D7_0621000,5.413980,51
PF3D7_0817200,80.173100,6
PF3D7_0817200,20.615700,21
PF3D7_0817200,47.546100,48
PF3D7_1353400,18.558200,39
PF3D7_1353400,44.666800,27
PF3D7_1239200,1.550340,21
PF3D7_1239200,138.070000,39
PF3D7_1239200,42.068100,51
PF3D7_1244000,2.285220,18
PF3D7_1244000,30.707700,39
PF3D7_1314700,1.594365,12
PF3D7_1314700,26.908000,36
PF3D7_1314700,1.631896,57
PF3D7_1474900,58.302700,42
PF3D7_1474900,15.692200,51
PF3D7_1037000,1.504373,18
PF3D7_1037000,6.386410,51
PF3D7_1037000,22.303800,36
PF3D7_0107800,19.331300,36
PF3D7_0107800,4.185180,51
PF3D7_1117100,80.813100,45
PF3D7_1117100,36.331900,51
PF3D7_1012200,1.573927,30
PF3D7_1012200,2.218340,21
PF3D7_1012200,434.399000,45
PF3D7_1012200,542.969000,51
PF3D7_0713500,12.496700,66
PF3D7_0713500,42.345400,6
PF3D7_0713500,20.382800,57
PF3D7_0713500,15.927000,48
PF3D7_0924200,2.414100,15
PF3D7_0924200,12.041400,33
PF3D7_1361500,1.474455,24
PF3D7_1361500,203.648000,51
PF3D7_1361500,412.792000,3
PF3D7_0902800,31.945600,51
PF3D7_0902800,1.368938,15
PF3D7_0902800,119.222000,39
PF3D7_0902800,1.516622,21
PF3D7_1136700,1.888958,18
PF3D7_1136700,79.354700,45
PF3D7_1136700,142.069000,3
PF3D7_1136700,1.360574,24
PF3D7_1218000,2.282630,21
PF3D7_1218000,171.957000,54
PF3D7_1218000,247.604000,3
PF3D7_0102400,1.469797,18
PF3D7_0102400,13.027800,45
PF3D7_0102400,9.861010,51
PF3D7_0905500,1.472188,21
PF3D7_0905500,276.098000,3
PF3D7_0905500,159.591000,45
PF3D7_0419700,1.519108,30
PF3D7_0419700,125.861000,45
PF3D7_0802100,1.299450,21
PF3D7_0802100,98.369900,51
PF3D7_0802100,140.933000,45
PF3D7_1038900,1.625946,21
PF3D7_1038900,1.714662,60
PF3D7_1038900,17.148500,42
PF3D7_0203000,34.701700,48
PF3D7_0203000,68.298000,3
PF3D7_1476300,1.402201,21
PF3D7_1476300,172.543000,51
PF3D7_1476300,223.857000,45
PF3D7_1320700,56.216900,51
PF3D7_1320700,1.835577,15
PF3D7_1320700,85.952400,45
PF3D7_1318700,1.798471,27
PF3D7_1318700,99.254000,51
PF3D7_1318700,150.962000,3
PF3D7_0914100,98.945700,51
PF3D7_0914100,2.261030,18
PF3D7_0914100,188.353000,3
PF3D7_0914100,2.048230,27
PF3D7_1031400,1.988710,30
PF3D7_1031400,93.482300,51
PF3D7_1031400,166.580000,3
PF3D7_0619600,1.185232,15
PF3D7_0619600,2.162160,21
PF3D7_0619600,1.328136,51
PF3D7_0619600,7.405780,36
PF3D7_0826400,52.216300,45
PF3D7_0826400,30.459500,51
PF3D7_1133300,1.553124,12
PF3D7_1133300,1.255970,30
PF3D7_1133300,57.527300,51
PF3D7_1133300,81.279000,45
PF3D7_1133300,1.165500,18
PF3D7_0109100,32.306900,48
PF3D7_0109100,37.168700,54
PF3D7_0109100,94.764700,3
PF3D7_1214500,1.928292,42
PF3D7_1214500,3.306740,36
PF3D7_1214500,4.943880,60
PF3D7_1214500,13.543500,24
PF3D7_0423000,1.128177,18
PF3D7_0423000,12.954400,45
PF3D7_0423000,4.784050,51
PF3D7_0625000,1.129493,24
PF3D7_0625000,90.148500,3
PF3D7_0625000,38.997300,48
PF3D7_0625000,1.051430,30
PF3D7_1401100,4113.060000,66
PF3D7_1401100,122.363000,42
PF3D7_1401100,7868.830000,12
PF3D7_1401100,7053.060000,60
PF3D7_1353100,2920.820000,18
PF3D7_1353100,9193.440000,24
PF3D7_0217800,2104.650000,30
PF3D7_0217800,2758.600000,24
PF3D7_0217800,1558.530000,15
PF3D7_0217800,1773.270000,60
PF3D7_0702400,9384.650000,27
PF3D7_0702400,85.397800,9
mal_mito_2,16.840600,24
mal_mito_2,754.843000,51
mal_mito_2,988.728000,45
PF3D7_1449200,25.368600,21
PF3D7_1449200,10.713360,30
