gene,expr,timepoint
PF3D7_1125400,119.325000,15
PF3D7_1125400,94.626500,45
PF3D7_1125400,124.749000,54
PF3D7_0923800,116.629000,27
PF3D7_0923800,198.329000,66
PF3D7_1350500,128.223000,3
PF3D7_1350500,145.619000,39
PF3D7_1132300,146.139000,27
PF3D7_1132300,139.319000,63
PF3D7_0928900,137.997000,15
PF3D7_0928900,132.022000,51
PF3D7_0113000,346.694000,15
PF3D7_0113000,150.492000,21
PF3D7_0113000,349.616000,48
PF3D7_0924400,282.964000,36
PF3D7_1019500,75.061800,33
PF3D7_0525700,2.408940,9
PF3D7_0525700,74.420300,27
PF3D7_0525700,136.358000,63
PF3D7_0824400,76.286400,21
PF3D7_0824400,66.972000,57
PF3D7_0824400,66.194600,63
PF3D7_1345900,93.159600,27
PF3D7_1345900,86.940100,66
PF3D7_0112200,82.770000,21
PF3D7_0112200,64.812300,63
PF3D7_1125300,54.638400,15
PF3D7_1125300,57.939900,54
PF3D7_1410700,158.618000,30
PF3D7_1410700,118.114000,66
PF3D7_0516600,46.464900,24
PF3D7_0516600,43.859900,60
PF3D7_1229300,361.665000,33
PF3D7_1229300,4.331400,48
PF3D7_0504400,86.439400,24
PF3D7_0504400,84.676900,63
PF3D7_0617300,205.019000,33
PF3D7_1218000,657.560000,36
PF3D7_0506900,7.547650,18
PF3D7_0506900,579.106000,33
PF3D7_0411900,63.687900,27
PF3D7_0411900,88.689200,66
PF3D7_0802100,234.112000,33
PF3D7_1440200,37.423500,24
PF3D7_1440200,29.765500,60
PF3D7_0521400,25.258900,27
PF3D7_0521400,26.853000,63
PF3D7_1458300,109.165000,33
PF3D7_1460900,59.870400,30
PF3D7_1306200,1.933641,12
PF3D7_1306200,83.268800,27
PF3D7_1306200,69.020300,63
PF3D7_1007200,147.070000,33
PF3D7_1215000,50.384800,33
PF3D7_1215000,1.783278,48
PF3D7_1242500,35.004200,27
PF3D7_1242500,31.354300,60
PF3D7_1242500,33.828100,66
PF3D7_0908200,54.846300,33
PF3D7_1357200,31.110300,24
PF3D7_1357200,40.470400,63
PF3D7_1431600,1.971450,12
PF3D7_1431600,43.934500,27
PF3D7_1431600,52.061000,66
PF3D7_0603500,2.267390,12
PF3D7_0603500,49.343800,30
PF3D7_0603500,60.146100,66
PF3D7_1420200,114.268000,33
PF3D7_1330500,32.772300,33
PF3D7_1330500,25.502000,66
PF3D7_1427600,26.992400,24
PF3D7_1427600,20.096800,60
PF3D7_0204800,15.999500,24
PF3D7_0204800,2.115080,48
PF3D7_0204800,13.843500,60
PF3D7_1222000,18.155200,24
PF3D7_1222000,13.371400,63
PF3D7_0508500,50.249800,33
PF3D7_1450800,9.932840,21
PF3D7_1450800,1.158352,45
PF3D7_1450800,10.171610,60
PF3D7_0533100,7.169590,9
PF3D7_0533100,9.936350,48
PF3D7_0533100,2.574930,57
PF3D7_0533100,1.337645,63
PF3D7_0817900,4801.760000,33
PF3D7_0821400,2508.710000,36
PF3D7_0320700,277.971000,27
PF3D7_0320700,340.398000,63
PF3D7_0802200,634.115000,21
PF3D7_0802200,677.854000,60
PF3D7_1028800,186.881000,30
PF3D7_1028800,4.094540,48
PF3D7_1028800,182.931000,66
PF3D7_0617000,178.995000,15
PF3D7_0617000,134.462000,45
PF3D7_1414000,205.597000,30
PF3D7_1414000,380.156000,66
PF3D7_1343100,885.293000,33
