,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
PF3D7_0200100,45.663695,48.7163159361,54.5566602552,55.981449999999995,49.13701751065,38.5185607067,29.4461,22.200259945550002,14.9818760161,9.991285,7.164458663120001,5.03247607955,3.6883350000000004,2.83808918053,2.196000412595,1.8673785,1.75244611751,1.679460657465,1.645784,1.6360390443200001,1.63442317494,1.63766,1.57768367247,1.73803523384,1.949858,2.40965392157,3.03775397167,3.37455,3.4015883966000002,3.41650592609,3.4338300000000004,3.4551396098500002,3.47993156416,3.5196099999999997,3.65130331557,3.90402348295,4.217,4.5473459093,5.01461324671
PF3D7_1372100,15.515490000000002,13.01498435086,8.29664314614,5.53523,5.11933733279,4.718386606995001,4.4283850000000005,4.22307204245,4.033348854995,3.8909649999999996,3.6693664068249996,3.3711062589700003,3.221595,3.4140910551899997,3.8008548881600004,4.0958,4.2653948256800005,4.4357417058149995,4.560205,4.695381420595,4.8615669827,4.957675,5.12614466347,5.15050108321,5.19685,5.6714253167,6.66985480301,7.7608,8.93119478793,10.2299738652,11.3188,12.006790352100001,12.572933646600001,13.3837,15.1827911801,17.7851259681,20.164,22.3233039404,24.3168686369
PF3D7_1339600,3.6888449999999997,4.243398589375,5.145054824265,5.7835849999999995,6.09441855315,6.353668165465001,6.46213,6.292827691595,5.991365383190001,5.86741,6.19165191522,6.83930023856,7.5268,8.64196431395,10.231929411974999,11.502125,12.36729950875,13.12294352755,13.5456,13.3873083025,12.903009706750002,12.6236,13.2329174748,10.6907327274,8.68999,7.70823512755,6.94746712403,6.3240099999999995,5.7056783641,5.16778918205,4.93792,5.05862333333,5.28278666667,5.403490000000001,5.18472345888,4.73519247332,4.36505,4.13273234149,3.9391617263
PF3D7_0203800,1.8023205,1.68111464865,1.4502975622199998,1.3370825,1.403759898845,1.512136717915,1.588701,1.61348309726,1.6296653981750002,1.658464,1.827434801705,2.18299119139,2.6246355,3.284368835385,4.1541538074,4.923435,5.784977116585,6.94058979036,8.093285,9.496552827799999,11.01367700861,11.76236,12.277582814,10.0596056279,8.76918,8.659577232010001,8.60350068366,8.49881,7.924257485189999,6.8889324390199995,5.9362,5.2542039334199995,4.63387748192,4.0227699999999995,3.27042486861,2.5269074343,2.19055,2.25990962963,2.38872037037
PF3D7_1140600,7.645440000000001,6.135302900275,4.5121003461299996,3.3743549999999995,2.743674821795,2.2587295466899997,1.9436345,1.743687493865,1.5910263704249998,1.4900265,1.423157653105,1.372666775415,1.342595,1.31973117532,1.2974714705950001,1.289768,1.30708236632,1.348519165175,1.410995,1.678960439725,2.11898439904,2.401161,1.5816836339899998,2.16189364909,3.04624,6.38878978676,12.437805904400001,18.3091,24.0147830965,29.5604415482,32.0521,30.839626586599998,28.0943309509,25.1544,22.3419796959,19.278305818299998,16.2502,13.170827553599999,10.1257670479
PF3D7_1003400,20.417089999999998,13.761548934875,7.35123196201,4.0716,3.465307064565,3.082020229365,2.81772,2.6103048267949998,2.448250825535,2.3034049999999997,2.11460833937,1.91654661413,1.824834,1.8755564639150002,1.991460150055,2.1181495,2.2291777929900003,2.3582270888399997,2.5410950000000003,3.1469690524150002,4.0909177117399995,4.7275599999999995,3.21828332255,4.59080230159,6.694139999999999,13.170618021500001,26.1809528792,43.5022,82.6395059532,135.695175199,162.342,156.637715079,143.407430159,128.475,111.700968075,92.22981472069999,74.8113,60.961314989399995,48.5611135678
PF3D7_0721700,6.78392,6.395905078629999,5.62964237948,5.081805000000001,4.701790210215,4.20675565632,3.845015,3.67016382635,3.55418208845,3.47296,3.398569258795,3.307324423705,3.1814799999999996,2.8862655541400004,2.474668474665,2.21058,2.120264403205,2.059780646045,2.037712,2.098357407405,2.2109845925950005,2.27163,2.08232914815,1.93706185185,1.858841,2.0091749145400004,2.30948860685,2.53375,2.6123993318700003,2.66617451845,2.75449,3.0307887394099997,3.5060360727599997,4.025930000000001,4.55804435038,5.15156321796,5.7746,6.58123675778,7.42224449
PF3D7_0809800,3.2951200000000003,3.4071550000000004,3.61522,3.727255,3.572996603925,3.24028931896,2.9242350000000004,2.65709206219,2.3864817139200003,2.18055,2.033805005305,1.91223204293,1.841193,1.8072674701550002,1.782255020865,1.7693475,1.7921570628799999,1.8491540306699998,1.9058175,2.038661169695,2.242361115625,2.3596399999999997,2.28375925926,2.17985074074,2.1239,2.227794656,2.5038604231,2.89867,4.02150611381,5.790909528949999,7.1173399999999996,7.83881062987,8.40159864827,8.62856,8.05726548785,6.835775420140001,5.70268,4.75115420949,3.86686488252
PF3D7_1101300,1.7482294999999999,1.92100955227,2.2847025118950004,2.85485,5.191440446465,9.922705142205,15.66655,25.44105195895,38.14636264475,46.2235,49.3072041672,51.56563722055,52.23995,44.036495718699996,28.0947950446,16.30575,11.141677507719999,7.279780497035,4.91829,3.576060949395,2.616874051805,2.006349,2.02073397751,1.69040909349,1.551614,1.53342963814,1.52214126351,1.5182639999999998,1.6084705208899999,1.7865939306599998,1.91389,1.9604579855000002,1.9934386447799999,2.01965,2.0459615750799998,2.06853134309,2.0781099999999997,1.9807018888900003,1.7998011111099996
PF3D7_0112100,8.58258,7.77302084375,6.426566490335,5.5875,5.21665194888,4.708397145795,4.257334999999999,3.9239710272800004,3.6148455083799997,3.29361,2.8895042781349995,2.450710434635,2.1192935,1.8974469260299998,1.717790554305,1.6180290000000002,1.585565077085,1.569999892305,1.5523354999999999,1.429763927125,1.22663811732,1.1147014999999998,1.25142925926,1.49884574074,1.6320700000000001,1.4682,1.1638700000000002,1.0,1.18235574516,1.53633482365,1.772305,1.82451733053,1.85488478543,1.915268,3.2622205805199997,5.6666127347,6.95178,6.52837851852,5.74206148148
PF3D7_0307900,1.7776115,1.8336563258800003,1.9044826879050003,1.942516,1.87646171936,1.74940115533,1.6853235,1.7989800203200002,2.059175631935,2.3709800000000003,2.7550100888899998,3.2569455324299996,3.81945,4.749948860129999,5.969117585119999,6.839495,7.3658476806949995,7.830432782605001,8.012025000000001,7.67293347398,7.038392610259999,6.581565,6.805243809459999,4.8245031157,3.53928,3.18246785595,2.94969146717,2.73883,2.5037574225,2.2857921456,2.1139799999999997,1.97100586531,1.8511577104299999,1.800886,1.82803013742,1.88705160818,1.944334,1.9846554641599998,2.02341778504
PF3D7_1350600,4.9399999999999995,4.306761153875,3.57895895631,3.06636,2.8128999628299995,2.61693446218,2.41986,2.10733134046,1.75442553134,1.5866725,1.6060071481499998,1.6419143518500001,1.6612490000000002,1.538600127155,1.30563303208,1.1648170000000002,1.1489970348749998,1.1487912067600001,1.1533284,1.163365232665,1.1804136439700001,1.1947355,1.1082906876799998,1.31109093092,1.425293,1.4307657655300001,1.43337826076,1.439023,2.25837467586,4.0554178855,5.86601,7.7106854921300005,9.569288301619999,10.41664,9.73027208555,8.25337083776,6.85924,5.78943283993,4.78670638095
PF3D7_0934900,8.261515,7.89026833295,7.289627323235001,6.66727,6.046686809385,5.39642326562,4.84174,4.4304412415400005,4.07818776049,3.712025,3.214302931295,2.7009801420349997,2.4495150000000003,2.485788764805,2.5772904379300003,2.61389,2.400490739045,2.01523492248,1.757851,1.720555596055,1.74928540914,1.774349,1.62142292593,1.86349207407,1.9938369999999999,1.9140382963,1.7658407037000001,1.6860419999999998,1.8796480214700002,2.2424135984999998,2.44726,2.45778709977,2.46288715284,2.47342,2.5876571309,2.8624503566,3.24653,4.33513872291,5.91512991701
PF3D7_1477100,1.363973,1.6579176198199999,2.307372729625,3.252955,6.091946091720001,11.13984624511,16.4146,23.31219980845,31.1694137931,34.915350000000004,33.5164082092,30.347610862849997,26.951,23.6866529458,20.1050638526,16.533900000000003,12.714656901635,8.9007752292,6.18784,4.53316164227,3.25155239693,2.47485,2.07417574146,1.7095254307499999,1.5629549999999999,1.5482013273800002,1.53912644147,1.5360340000000001,1.54846885185,1.57156214815,1.5839969999999999,1.56813111111,1.53866588889,1.5228,1.67842037037,1.96742962963,2.12305,1.9732761851900003,1.69512481481
PF3D7_0404400,3.6293805,3.29006628317,2.940124590385,2.616906,2.2183644400850002,1.76927022222,1.4971984999999999,1.41671228093,1.37365023288,1.342501,1.3062102224100003,1.27191151855,1.2503755,1.247981327555,1.2702642475700001,1.326729,1.5200564434850001,1.8887807212199998,2.3461865,3.052517280865,3.961734560685,4.677700000000001,4.30449708607,8.00341808298,11.6506,15.191557541300002,18.6833030513,20.4973,20.870826885,21.1116578869,21.197,21.0973433542,20.8129311529,20.3656,16.9323189496,10.9051012952,7.12835,6.35366251469,5.87854644806
PF3D7_0402500,1.8379244999999997,1.96610655945,2.13124387949,2.323862,2.5896528543699997,2.9864696860500004,3.5230799999999998,4.819676111235,6.789496962425,8.38088,9.512935531675,10.5136377658,10.94462,9.86178198867,7.6138861995700005,5.70186,4.361766548275,3.0911068403350006,2.282965,1.89398272706,1.610480697645,1.4200615,1.45591050129,1.3900201803499999,1.316395,1.1944460937299999,1.0620680468600001,1.0,1.02433168524,1.0800271482500001,1.141137,1.19418063967,1.2548981128399999,1.341171,1.5462972344900001,1.8461002771900001,2.08225,2.20734023367,2.30426623169
PF3D7_0500300,1.847064,1.9375653208699997,2.042023527585,2.1374555,2.293745978075,2.4981914682250004,2.6039265,2.87734283712,3.369406854835,3.6101150000000004,3.49485700799,3.27110411075,2.996975,2.5111740152,1.8791231328100002,1.4990175000000001,1.39996579297,1.334564836355,1.286242,1.2150588186849998,1.1282033949,1.07979295,1.02020684593,1.00558587852,1.0,1.02523164045,1.07820172534,1.124823,1.1502656396200002,1.1717244228200001,1.203149,1.29233861353,1.41819221085,1.491309,1.50210573107,1.5077997147600002,1.519191,1.66847402681,1.95363019651
PF3D7_1040900,1.2848375,1.407100740805,1.671324981605,1.9236619999999998,2.19481052573,2.6124414960899998,3.168165,4.279262876105,5.823901996435,6.9850200000000005,7.733418619149999,8.379715021765,8.61657,7.35342385562,4.91822358002,3.13139,2.3500484245699997,1.766749375775,1.4550515,1.333283522715,1.25167327241,1.18162805,1.20873745745,1.09485772317,1.0424248999999999,1.04648811898,1.0566400713,1.0698242,1.09710205092,1.1334280587899999,1.151585,1.11228518519,1.03929981481,1.0,1.07535551852,1.2153014814799998,1.290657,1.26437381481,1.21556218519
PF3D7_0601500,1.6939465,1.987374335425,2.402992720425,2.673795,2.645676362075,2.4924186073400003,2.4388449999999997,2.56740869085,2.731569345425,2.81266,2.6947003534950005,2.459549595875,2.2853000000000003,2.222825364415,2.178312900425,2.112825,1.9369563374899998,1.689364666975,1.523207,1.4583440627,1.411846899645,1.382688,1.3088889807200002,1.2925507125799998,1.2862799999999999,1.30042337037,1.32668962963,1.340833,1.32429018519,1.29356781481,1.277025,1.3131959095799999,1.38742481916,1.448286,1.47628144478,1.4978588405200002,1.530511,1.5974336844400001,1.70951271625
PF3D7_0616500,1.585565,1.76516309259,2.0987024074100002,2.2783005000000003,2.061741569035,1.65781363807,1.43514,1.4186421928700002,1.392200426185,1.362876,1.3193426010449998,1.266135972695,1.2341104999999999,1.2307272497250001,1.2342173993449999,1.2315905000000003,1.2057307748500001,1.164820009775,1.1338141,1.115160050075,1.0981299226349999,1.0879172000000001,1.07689861246,1.0982124027,1.120488,1.13877212083,1.1581887457100002,1.183015,1.2158870926899998,1.26106644486,1.3252680000000001,1.4824144258200003,1.7160662042200001,1.8973950000000002,2.00910978937,2.0990115613499998,2.13591,2.00662544444,1.76652555556
PF3D7_1479200,2.6031874999999998,2.662452074865,2.8146531317749997,2.813395,2.4506128894,1.9373139674900002,1.6557105,1.6518788625000003,1.67947532613,1.682082,1.5261827163000001,1.263379077915,1.11492985,1.10510284989,1.103233150425,1.0981804,1.08287935084,1.063878997075,1.05046035,1.040483745195,1.02984865593,1.0248948,1.0095698910200002,1.0297215820399999,1.0476181,1.0577510968100001,1.0664212889,1.0785053,1.10545082908,1.1425662058200001,1.170519,1.18231539153,1.19061976561,1.2055870000000002,1.3315286476100001,1.5427041015799998,1.65419,1.56735759259,1.4060974074099999
PF3D7_1335200,5.4658325,3.6664659398049997,2.318019875655,1.6535045,1.42056885513,1.239322799535,1.15146775,1.1301604885699998,1.11704048775,1.1065331999999999,1.09401608079,1.08026555962,1.06780555,1.05578678981,1.04418924029,1.0367806499999999,1.033337141335,1.03119349567,1.0304554499999998,1.036359755555,1.047324894445,1.0532292,1.04624120346,1.09804374025,1.1431440000000002,1.16563721739,1.18409093405,1.216474,1.3643483740200002,1.6901502876199999,2.1531599999999997,2.98427161525,4.48331409839,6.712969999999999,15.1686733901,28.1317011395,34.8435,29.1415256933,17.8129091644
PF3D7_0825600,3.51868,2.924439668225,1.8758794174400002,1.3166575,1.3327508842550002,1.37476460184,1.4332989999999999,1.7322585677650002,2.244015121635,2.58187,2.5089703234450003,2.278856544595,2.2404200000000003,4.3254413043149995,8.01565315216,9.984874999999999,9.948673333335,9.881441666665001,9.84524,10.244450947605,11.052387450800001,11.684505000000001,11.6740554308,12.397563214100002,13.2269,14.524980816600001,15.9859237417,16.6796,13.8800277778,8.68082222222,5.88125,6.05846148148,6.38756851852,6.564780000000001,5.96918823462,4.8430720247900005,4.17742,4.110300992180001,4.07573557709
PF3D7_0211600,3.3588655,2.9525407079750003,2.170077360395,1.666242,1.4891036996149998,1.3080214120400002,1.2096965000000002,1.1841306947999999,1.166032625175,1.159164,1.188586347135,1.2507390276049999,1.3064505,1.3817728113099998,1.5166542195850001,1.6927675,2.0611884154,2.678653125325,3.385325,4.30715655188,5.4366559390099995,6.41382,7.2769086412399995,8.30995594567,9.65749,12.3852379868,15.8680725571,17.906,18.417922655799998,18.758772439,18.8826,18.0090579134,15.97304916,13.6515,10.4467452844,6.7704976422000005,5.01375,5.11155814815,5.29320185185
PF3D7_1209800,1.1892010000000002,1.191841191565,1.18801445776,1.1987815,1.22552895895,1.261063308525,1.313575,1.5145027083350002,1.855388963655,2.13458,2.30209942725,2.475936295695,2.706385,3.2492219778400004,3.9864537864800003,4.407719999999999,4.36644446507,4.167336747489999,3.976965,3.7933523443999997,3.539782607595,3.270715,3.1998810243299998,2.2035950131299997,1.66894,1.60876896169,1.57099181418,1.557892,1.5641592522799999,1.58155739345,1.6079809999999999,1.74574090285,1.9699064514200002,2.08751,1.8055629629599999,1.28194703704,1.0,1.09810422222,1.28029777778
PF3D7_0833000,1.3461505,1.34866392726,1.34534583079,1.3707449999999999,1.560347364765,1.912094797185,2.25422,2.665312319875,3.1710002026849997,3.5200750000000003,3.67713554372,3.75224917293,3.7124099999999998,3.182740483675,2.262356547275,1.6292425,1.395337375545,1.22843768418,1.14031395,1.102077413865,1.074716698325,1.0548184,1.03918091184,1.01140600036,1.0,1.0146764074099999,1.04193259259,1.056609,1.04193259259,1.0146764074099999,1.0,1.0304284853499999,1.09389052625,1.148651,1.18153580762,1.20934751573,1.235316,1.25793864977,1.2790400789299998
PF3D7_0631800,1.33607145,1.4556492374949999,1.60292102656,1.6969575,1.675435362845,1.60244864132,1.586694,1.8073959936,2.205532462545,2.5324299999999997,2.75726086049,2.95649376358,3.0423999999999998,2.752302851805,2.16529503694,1.706302,1.456931043375,1.25487219772,1.1591749999999998,1.140745716235,1.128849162305,1.1200727,1.15807298677,1.15546857513,1.150815,1.10877566878,1.03763061217,1.0,1.03485585185,1.09958814815,1.134444,1.09958814815,1.03485585185,1.0,1.04537111146,1.1480080007,1.257696,1.3624513273299999,1.47623798903
PF3D7_1105000,7944.775,5249.88463262,2548.63741206,1198.9050000000002,996.5834874094999,850.9880552105001,790.119,813.592295963,889.4482149374999,998.3235,1244.8808122905,1690.07253627,2248.9700000000003,3111.87784911,4314.0096251350005,5537.799999999999,6637.069005555,7760.712745595,9033.78,10646.99537783,12490.51835235,14238.55,15770.296516600001,19722.0803838,24150.0,29679.0256395,35904.8488633,40817.3,43960.8337611,46478.606276,48758.5,51346.0993246,53752.332995599994,54813.1,49107.4139421,37365.9945508,27652.3,22454.4208564,18264.439094499998
PF3D7_0617900,4256.09,3018.89089281,1850.065174535,1265.9650000000001,1154.45165879,1072.67166273,1040.905,1071.552833435,1143.995111315,1228.98,1326.943210105,1449.81714274,1585.595,1733.049850885,1899.3929993749998,2085.275,2302.8793406699997,2559.0748292099997,2846.54,3199.54495031,3598.0402183650003,3953.225,4185.46000016,4696.41197991,5377.3,6570.22905737,8231.67762997,9885.52,11346.479985,12799.9483948,14325.8,16365.322871,18488.6892133,19469.1,18602.819181799998,16606.871696899998,14385.6,11982.6696044,9242.13230967
PF3D7_1457200,166.16969999999998,170.86982177849998,186.7213944295,201.621,213.98780205399999,227.18383785549997,236.51999999999998,236.423300187,232.5203629185,236.92149999999998,261.479295539,301.64446117349996,344.92449999999997,432.998498693,573.8314019710001,704.3595,803.1497946290001,893.9952278410001,981.671,1075.64424867,1173.0499361749999,1260.165,1397.61489864,1667.07744932,1801.42,1722.49130209,1540.92482641,1339.55,1080.90246989,792.97240161,656.7710000000001,690.277666667,752.504333333,786.0110000000001,716.035536097,569.753405528,442.631,356.398520834,281.63520551700003
PF3D7_1302000,1091.0505,1014.4806448960001,888.1084569105001,780.7919999999999,710.733794497,651.033746804,602.896,567.0177666215,536.9657879095,503.24850000000004,458.19445109900005,405.6527113945,353.4125,291.147497198,220.25896608649998,166.1275,133.05363863505,107.02851224545,85.9686,67.42991862574999,51.60065644080001,40.34555,36.6604310027,29.449131363000003,23.9863,19.1681232956,15.1793672034,13.5171,14.9928054846,18.7190665249,23.6446,30.1525350807,40.5959310598,56.8784,111.659901845,216.38139739599998,341.11800000000005,538.627678776,774.7207838319999
PF3D7_1436000,127.54845,171.95299282105,249.67980541000003,323.462,393.16658826850005,460.47245009100004,490.83050000000003,488.447859887,482.0376983545,473.80999999999995,455.6172960965,424.48324012549995,390.3745,352.89751106849997,311.087206292,274.053,244.147406832,217.25027073400003,192.762,169.743708725,148.4423298645,130.037,129.147771419,103.491533178,82.3039,66.0411299619,52.2996659729,41.5774,32.7490645755,25.4294200237,21.2264,19.3182089447,17.983571139000002,17.4812,18.6366480754,21.2827405952,24.1891,26.4693044116,29.1198863827
PF3D7_1135100,203.6245,204.26976132750002,208.30655553100001,205.418,193.60051615050003,178.918382035,163.1565,141.2833483755,113.17062244799999,87.95805,66.87713641239999,47.80928045579999,34.86905,26.847062961650003,20.633317089149998,17.49145,16.57179498595,16.1354278552,16.112099999999998,18.17328168355,21.904968536,24.1087,19.002079253199998,31.3496696175,47.7423,73.8635261962,113.58313459600001,160.755,236.49101578,325.968174557,369.13800000000003,366.81058043699994,360.39116087400004,350.724,312.024473999,245.090022643,190.638,155.299915438,125.95984660799999
PF3D7_1129900,92.35029999999999,110.0382478077,143.442676951,183.965,245.5077535245,322.89634647599996,378.9165,416.1741144555,450.867501672,466.17099999999994,442.4480054845,389.028010969,332.5345,264.12328874649995,183.6869606135,130.95415,108.3826409484,92.24261437690001,82.9813,78.39575876365001,75.27774977675,72.56655,75.3970582436,71.4636247688,67.2255,62.3259173616,57.0453593504,51.816,46.269199272,40.7720887722,36.8605,34.3291848555,32.3591924277,31.5658,33.2247790706,36.463847030100005,38.6762,39.2156553059,39.5371589346
PF3D7_1147400,33.387365,23.573899220879998,9.994060337519999,2.737645,2.404252178725,2.5513624782499997,2.7055949999999998,3.384672820435,4.94386064088,6.6660900000000005,8.639743150705,11.423509207159999,15.005780000000001,21.42964436485,30.1773773267,37.39615,44.833264167900005,54.7856564021,64.22495,74.97152645355,87.38842376564999,96.26124999999999,97.7608272865,102.56478545700001,109.93799999999999,135.775106784,173.586134973,193.261,193.61691583700002,193.784772615,194.125,198.52591373799999,206.126456869,210.16299999999998,178.66315546400003,118.152222039,79.6131,72.276832188,67.9742418786
PF3D7_1344800,28.952150000000003,35.13250801305,45.9340344162,56.57345000000001,65.47006114979999,74.2129164523,82.77335,92.18186398565001,101.85774417069999,109.3555,115.133846726,120.00517336300001,122.05449999999999,118.44092247400002,111.54245605900002,107.27250000000001,106.24001530315,104.97079802835,103.2535,99.68489776785,94.7615096231,91.1216,96.9987051359,75.0405178624,57.5996,48.7667679284,41.8851331125,35.4663,27.926929058899997,20.7707564145,17.14,16.528408149,16.1706667347,15.8204,15.3047757124,14.7962545228,14.5664,14.6972909499,15.078604122
PF3D7_1320000,314.3085,310.97778816749997,307.4518345565,297.875,282.54307990949997,265.235262987,245.32100000000003,214.709507374,174.60646081200002,138.326,107.13778990835,78.5978385109,60.449799999999996,50.6421770544,43.273130111149996,40.3108,40.4915643944,41.04475640105,41.67795,43.0877138101,45.34306491685,47.21025,48.1426424518,49.492075121499994,51.3889,55.059673578,60.4318549471,66.3086,72.0522254009,78.4815537848,86.5845,98.69050400350001,114.44813462,130.82399999999998,149.840238278,169.557686237,181.00099999999998,183.871330178,185.51646122
PF3D7_0317200,26.455489999999998,17.929092555615,9.333956257125,5.09298,4.556133916499999,4.17680668047,4.033025,4.2259113397900006,4.716241012909999,5.37152,6.567929825645001,8.58622033734,11.15075,14.847004475175,19.98367979935,25.869950000000003,33.509427465,43.290510053549994,53.59955,64.70100246370001,76.58964201395,87.2473,97.3693178624,115.19502991700001,136.32399999999998,169.834828227,209.16297620400002,231.293,236.40799128700002,239.769106755,240.97799999999998,227.06131798599998,196.401747083,165.635,138.633913481,111.52426980899999,89.3212,73.4343000336,60.2518928714
PF3D7_0624600,345.08000000000004,302.6351371405,225.55533583699997,181.5135,177.37568676749999,174.09557473450002,170.4775,164.5043662325,156.6269729455,149.35150000000002,143.01848357749998,136.634991258,130.707,123.0902970045,114.7399818355,110.81099999999999,112.88337253450001,116.89985618,119.55950000000001,120.07471316300001,120.230210597,120.5835,124.06809579700001,128.341191594,134.513,151.809404114,180.280651174,205.386,225.545401177,243.52425614400002,251.3,244.46644444400002,231.77555555599997,224.942,259.836839778,330.53056844599996,386.037,416.66206118400004,441.14753059199995
PF3D7_1022600,150.89,144.4566886815,134.62939892999998,126.1665,120.300079108,115.2496007275,111.25450000000001,107.1718849125,101.99895883810001,96.1853,89.42029367165,81.71032010729999,73.98044999999999,65.1170112283,55.365202332850004,47.6884,42.81284549830001,38.91877332285,35.150549999999996,30.8633763981,26.53480949915,22.99275,22.6886336066,18.6816420058,15.3033,12.2229075078,9.5225609761,8.364230000000001,8.866227596469999,10.159662970700001,11.9257,14.6689341607,19.2858177774,26.0453,47.2640153337,79.852087617,100.9687,107.99764154799999,112.914242996
PF3D7_0516700,125.15699999999998,113.41818268899999,101.48361221495,94.7161,93.20120069504999,92.6866320197,92.02844999999999,90.28807485575,87.50201305575,83.98895,78.61657859179999,71.42928621715001,64.5108,56.9755298331,48.93086461975,43.95,41.89031112965,40.52251055465,40.2898,42.513705506049995,46.47759876955,49.56745,49.332627816000006,54.139617190900005,61.1917,76.5568038734,103.15534764600001,136.995,202.34004275799998,285.845243601,327.10400000000004,326.151085783,323.43061601,319.15,290.563081297,236.944975499,191.535,163.61030153,140.208806095
PF3D7_0208700,53.251400000000004,63.53891683815,80.48688873124999,95.80924999999999,108.088552871,119.2291108105,125.9275,130.020903242,134.00053078949998,135.54399999999998,134.8065848965,133.8534392425,133.22699999999998,132.897992829,132.41505702450002,131.6875,129.278851938,124.583380651,118.7565,109.63787903035,97.7050785365,88.07034999999999,89.5606567606,81.0998335215,72.1362,61.4130697685,50.0924831528,40.8816,33.7208142066,27.6866805059,24.1906,22.640902248699998,21.5669735248,21.0618,20.8962442069,20.7876221034,20.7486,21.7288114785,24.4131118459
PF3D7_0932300,27.03075,34.586767351599995,47.84340646845,61.62565,75.74474986684999,90.47284531905,101.32625,108.163782779,114.0715952175,119.40700000000001,125.3138208215,130.8692159665,133.3305,126.673684097,113.5955793045,104.43469999999999,101.45547781295,99.32376347195,96.9802,93.42983543295,89.29983110845001,85.964,92.9848626529,76.9483079719,62.5792,52.537401735,43.6298012053,35.7638,27.660560010700003,20.2889651415,16.928,16.7600762898,16.677833963,16.5256,15.5634055759,14.026980565699999,13.2242,13.3765702676,13.8212072019
PF3D7_0928900,46.5444,49.77541710035,55.473397921,60.490849999999995,65.19980998445,71.33252093275,77.7818,85.69854776700001,93.99154963730001,98.19045,98.28581731445001,97.4583750249,96.023,91.7006809508,84.3932501933,77.68684999999999,72.41322852350001,67.22778759375,62.45215,57.780343093249996,53.0235995172,48.67935,45.9818531424,33.3779563065,25.1678,21.984755476900002,19.7385926466,18.6666,18.3121208632,18.0789382094,17.995,20.6363592593,25.541740740700003,28.1831,26.1763555556,22.4495444444,20.4428,20.830709146900002,21.9123960715
PF3D7_1443700,12.83155,8.66933750558,4.873872401530001,3.07392,2.83735637575,2.66964460454,2.6059305,3.340332251415,5.03128944728,6.910430000000001,8.734439015965,10.984917008455001,13.980865,20.04344994465,28.4525760013,34.96535,38.949707543399995,42.391376033600004,44.974149999999995,47.607560199999995,50.6471315905,52.94565,50.3442794537,53.037864755600005,56.5658,62.986783529600004,71.6415726722,78.604,83.519573605,87.612042358,89.3226,88.30024350020001,85.6493092227,81.994,74.43197670949999,62.633395030900004,51.0812,40.862913021,30.8739505053
PF3D7_1208300,10.720320000000001,9.236548559275,6.478263099975,5.002034999999999,7.909228728405001,15.06329843085,24.16395,37.562697573950004,56.35819328109999,76.37085,102.17998429049999,130.5869020135,145.745,148.2759646305,149.3588267755,148.983,143.95785929750002,134.25029640449998,124.58599999999998,115.3793319505,105.46265296805,97.18865,98.67613463309999,87.8438720043,76.8541,64.93184253279999,52.8449388856,43.4095,36.6644737355,31.176516042600003,27.5533,25.664035962,24.3488524961,22.6718,19.1747687948,14.9535843974,12.9032,14.258011111099998,16.7740888889
PF3D7_0907200,82.61789999999999,80.67979570314999,79.10492183985,75.3133,68.2644060398,59.8131600564,51.722750000000005,43.87195276195,36.054752930250004,29.90715,25.482454459,21.87195090545,19.2686,17.3834224832,15.8559812071,14.77205,14.0301025375,13.458911672750002,13.0397,13.067515757600003,13.4852967677,13.746099999999998,12.239017549100002,14.2118128759,17.085,25.0264205177,38.6457159048,52.2662,66.6028480276,80.9406851249,87.4581,87.0683162198,85.97466577290001,84.2907,75.0364799295,59.0542418517,48.1908,44.1873456322,41.3148505939
PF3D7_1149200,3998.5955000000004,2940.962766062,1368.3289127025,458.0235,299.806318303,193.289307059,130.58024999999998,92.81987970360001,65.78167744475,48.52255,37.76003173345,29.877960874899998,23.4327,17.0747046423,11.560145967500002,8.60396,7.7161789741,7.13060301873,6.647819999999999,6.046290401675,5.39463675561,4.92869,2.88044472038,2.6119101379700003,2.49376,3.56485783807,6.6886312317,11.7308,62.805488572799995,170.61292843799998,284.89799999999997,369.348182641,461.82357802800004,623.328,2768.06675846,6524.49693479,8525.0,8339.76812679,7853.01180913
PF3D7_1365800,108.5106,98.28769128975,87.78728621959999,81.1387,78.79371898779999,77.63876356895,76.4551,74.25591354085,71.25807967624999,68.0484,64.38530330295,60.28687463975,56.7294,52.0844181713,46.171104541300004,42.1372,40.20089656135001,38.788317367350004,38.3591,39.15425695175,40.527029854549994,41.6054,42.6861266046,43.3301216203,44.4647,50.599128898400004,64.2187299885,82.8729,128.514847433,193.67287038900002,231.75900000000001,239.62708591900002,244.788820737,246.643,227.928537704,188.597408742,153.868,130.999706871,111.053737965
PF3D7_0806500,161.75650000000002,126.914821579,94.93584269024998,79.17269999999999,76.0959612299,73.59756403875,72.1627,71.42873153689999,70.66346325465,69.79775000000001,68.32185552215,66.1205504612,63.71645,58.18543755735,49.744342737150006,43.6272,40.44481990724999,37.89805439805,36.856,37.116954403449995,37.699686584700004,38.304,40.4230826929,42.312836251,44.7078,47.6537141269,51.792551396099995,57.9631,72.1003136471,97.30261595959999,130.154,187.023596962,265.483912197,333.92400000000004,391.117033564,441.92096122699996,463.852,412.54686329699996,305.736615482
