,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
PF3D7_1401700,1.668575,1.82188596777,2.076462816705,2.2330225,2.493884922385,3.06060784375,3.732765,4.92365184096,6.99933833593,9.688559999999999,14.593970484349999,21.1751891329,25.9464,28.562504441999998,30.5879411099,31.4012,29.01299454755,24.0523668728,19.8253,16.70235423695,13.43835100535,10.915665,8.86549636387,6.85601272376,5.525040000000001,2.97991565503,2.4220596017,2.03143,1.7485533623400003,1.5301627174899999,1.376966,1.2588306552700002,1.16553182763,1.1276389999999998,1.16282769027,1.24479949165,1.338163,1.4344321113999998,1.5494264047100001,1.6842130000000002,1.89166919305,2.13263686189,2.27013,2.30532505358,2.32868419346
PF3D7_1460800,8.81335,7.310396724544999,5.335262574765,4.060625,3.627289193725,3.35899759022,3.2028335,2.741102730915,1.975424559655,1.4818525,1.3443052406750002,1.2522474253050002,1.1900515,1.1350659754199999,1.0871981941,1.0646588499999998,1.068096404365,1.078235699295,1.083402,1.0809207751499998,1.076937033405,1.0730053499999999,1.0906204277799998,1.126882913885,1.1467563,1.12771596199,1.3428939684299999,1.626843,2.14334528491,2.88342223356,3.5268300000000004,3.91671748799,4.24595482487,4.71888,5.767322746869999,7.30011543327,8.7371,10.1009804117,11.387620054200001,11.9766,12.0045898318,12.0216393604,12.0274,11.6279418819,10.6635015416
PF3D7_0423400,200.47250000000003,200.4602785715,200.4170571435,200.333,173.955898747,123.45938876465001,91.4724,74.16952259719999,49.016590644080004,30.5794,21.328869206845,14.23900599332,9.63024,6.704113533295001,4.533897624085,3.247615,2.50027942478,1.923494897785,1.6101695,1.5191744750299998,1.5079828764049998,1.5174055000000002,1.48406475926,1.42214624074,1.3888055000000001,1.1085500370399999,1.31014296296,1.418693,1.37626444444,1.29746855556,1.25504,1.25549173357,1.2568381338099999,1.259066,1.33065607207,1.5208457893,1.800757,2.4081474564,3.6304679748699997,5.513380000000001,11.2987160287,23.052259884,39.0556,78.6230819515,133.714140976
PF3D7_1419000,40.896550000000005,34.007422268400006,22.83860592425,15.452300000000001,13.135741680625001,11.738928496969999,11.1682,9.38543731713,6.117134392075,3.91655,3.21600381035,2.715163532155,2.36831,2.0849331127950004,1.85547847955,1.7556604999999998,1.7661697677050001,1.79405738171,1.8045784999999999,1.73974316881,1.62543755556,1.552731,1.5487227758,1.561763160585,1.5647980000000001,1.65020096296,1.63638003704,1.628938,1.74954694438,2.0748029998599997,2.54985,3.6664784567,5.750939968759999,8.50007,13.722710292,20.9536398427,26.4786,29.493115419099997,31.822615787100002,33.6977,35.5096114521,37.067716837199995,37.7298,37.6315319768,37.3462639536
PF3D7_0920600,15.367750000000001,13.49385537985,10.542161591,8.485965,7.274542148335001,5.947444321064999,5.11338,4.37276622894,3.3083279516750004,2.5022355,2.065988081675,1.72872139331,1.4990605000000001,1.3316862229650002,1.1997711286500001,1.1396779000000001,1.1306544865,1.125372074,1.1203281999999999,1.11833298472,1.1206212198249998,1.12132745,1.112267174935,1.097437960355,1.08924745,1.0571266980399998,1.1082778516399998,1.179024,1.2996790038600001,1.50463276851,1.7881310000000001,2.2604346238799997,3.02846089205,4.08144,6.32310966979,9.57254894424,12.192,13.9365362699,15.377425203,16.1012,16.2991498352,16.4285471398,16.4749,16.3726508455,16.0862461354
PF3D7_0424100,68.5714,144.85760714900002,270.8229535745,337.11249999999995,284.89630873600004,183.8946619175,117.57794999999999,101.79680960185,94.10398985660001,90.52305,74.251925273585,45.222172881195,24.557785,15.986819899769998,9.70245028848,6.52634,5.47636853748,4.80119019657,4.1686309999999995,3.3029256979450006,2.403258584885,1.8498799999999997,1.6563077263400001,1.5442060356249998,1.456045,1.23146241713,1.17262483427,1.136883,1.13150884819,1.1283080589,1.125071,1.12014870916,1.11518913236,1.1129280000000001,1.27783715688,1.61711120266,1.89757,2.02195028669,2.11718537736,2.2863900000000004,2.9985676216100003,4.66473571126,7.30103,20.814812539400002,48.3485866574
PF3D7_1436200,178.401,166.8962487695,149.49278913749998,132.1975,109.096991106,81.27395616115,65.2294,53.5548032488,35.331276603325,21.794269999999997,14.965299190785,9.69272611718,6.4522699999999995,4.614878231615,3.288361062335,2.553732,2.211965159255,1.9773605448999998,1.8009205,1.6260009424200002,1.46938981538,1.3922375,1.3695733188850001,1.3453335483300002,1.3340290000000001,1.21189421315,1.24227020409,1.266349,1.2799941662799998,1.2909934164799999,1.295512,1.2860397037,1.2684482962999999,1.258976,1.4407251952700002,1.89412639055,2.48141,3.22184007671,4.3563624059,6.0797300000000005,10.3006219724,18.4003909021,29.7828,61.9560667788,108.270722278
PF3D7_0805300,21.729149999999997,50.248386818499995,97.7216545206,122.7466,105.9178637353,72.89140524875,49.85685,42.77994482535,39.180475301650006,37.579125,31.53011984902,20.586835475945,12.26868,7.93501117333,4.5513341161700005,3.046278,2.8361018273450003,2.6900972692650003,2.5664425,2.25631618777,1.78481742005,1.461005,1.31707309479,1.19297895303,1.109426,1.00957667338,1.0309371245399999,1.053027,1.07486307409,1.09752483498,1.1130520000000002,1.11925202843,1.12328998606,1.131242,1.4293012227200002,1.9703370558000002,2.26044,2.12745451852,1.88048148148,1.747496,1.9066575805700001,2.3626756055900002,3.08335,7.167595798130001,15.866984338
PF3D7_0803200,180.7605,152.9829382925,108.22513676150001,76.62655000000001,63.141176727099996,53.38220535175,48.477875,38.951104373285006,22.631684945155,11.608165,7.814338071,5.141300770149999,3.613556,2.7766108796,2.174380672915,1.8289805000000001,1.674401407525,1.589923281285,1.5155945000000002,1.4118131306150001,1.3066499718199998,1.2416625,1.197906015385,1.149169543805,1.1261111500000003,1.06807096296,1.12680433704,1.1584299999999998,1.15488514815,1.14830185185,1.144757,1.16185278813,1.21213235403,1.294084,2.3509624192099996,4.76665742502,7.70061,11.0856140827,15.582174818499999,21.4413,29.9501494113,42.0175032658,57.3268,86.85451747540002,124.06578096
PF3D7_1134300,44.8816,37.4175483901,25.085044854499998,16.944699999999997,14.1325392326,11.989052006220001,10.881545,8.994069966195,5.81921471231,3.68709,2.9703017854,2.4728888070050004,2.172111,1.9928610897849999,1.8650377859499998,1.7734100000000002,1.702282768995,1.641295575665,1.5832190000000002,1.5236333428600002,1.4621787347200002,1.3977154999999999,1.3155323539950001,1.2298022790199998,1.182712,1.20438588889,1.27324111111,1.310317,1.28040237037,1.22484662963,1.1949319999999999,1.2226276360500001,1.30300904988,1.432018,2.5195463474400004,4.82105293636,7.35083,9.786061341889999,12.5454350979,15.7555,20.0935078706,25.168897928499998,29.5065,33.230200601599996,36.5030891897
PF3D7_0304100,92.65465,123.6170652322,173.2218610695,201.02149999999997,175.0175951435,121.358791638,86.8181,73.65675209475,56.958672321849996,42.73091,30.95800352546,19.782997377605,12.450700000000001,8.592850192,5.784115280365,4.183696500000001,3.4151597455649996,2.8960688598849997,2.476622,2.05692356329,1.688460023005,1.44850265,1.3271137939050002,1.2487177038650001,1.1921285000000001,1.1697593098899999,1.17912609939,1.1829100000000001,1.16241432722,1.11984140999,1.0835624,1.05871125298,1.03736150982,1.0282937,1.0492417626000001,1.10554722519,1.187402,1.3498813778999998,1.6710180435799997,2.17544,3.8948722460800003,7.649557423639999,13.1469,29.407786076500003,56.1448903097
PF3D7_1337000,2.019015,1.779051428085,1.4736173807100001,1.32288,1.330906925925,1.345814074075,1.353841,1.297574023735,1.19153205858,1.12985355,1.1270930725950001,1.132719671945,1.1432435,1.16722326985,1.201016377665,1.222831,1.2238811948650001,1.21686243076,1.212205,1.22078913605,1.248029605435,1.2961585,1.5008956060999998,1.8638950647900001,2.1862905,2.5991746170099996,3.8567991304500002,5.47825,8.45750240003,12.409730888399999,15.0868,16.288419674700002,17.1684542818,17.51,16.6015657676,14.5562648685,12.3941,10.2380313439,7.938319990499999,6.105919999999999,4.75596960958,3.63910341182,2.96952,2.6851011699500003,2.4982862206200003
PF3D7_1314000,4.8473,3.9726166436199994,2.805138922905,2.110189,1.906132441135,1.74044311779,1.6721056499999998,1.60326047521,1.46294482264,1.3504885,1.2743589695650002,1.1985748092050001,1.1557925,1.1455503192949998,1.1426581540900003,1.1426799,1.1332835372,1.115515785505,1.1050086499999998,1.100566936715,1.09406354058,1.0907326,1.109344287875,1.1479542868550001,1.180725,1.24606041408,1.33318388873,1.460141,1.76232579617,2.2623880668400003,2.79945,3.28810577972,3.82426656361,4.51903,5.832251908150001,7.52914894158,8.67886,9.20679120184,9.594459489810001,9.74517,9.25124810225,8.21704398227,7.3139,6.81231846074,6.39062567265
PF3D7_0304800,4.5326699999999995,3.720765277735,2.69199905342,2.079185,1.9270077086000001,1.8413974685199999,1.7970365,1.62751312355,1.336985586655,1.155991,1.1075968497400002,1.06927043813,1.0531486,1.0525597102750002,1.0523343137349999,1.0518625,1.05646021529,1.06459355888,1.06537785,1.05034440335,1.0292540102849999,1.018566205,1.0264234008800002,1.0413508067700001,1.05038215,1.05594633229,1.1073427809899998,1.1822700000000002,1.38938925007,1.74029135207,2.0825099999999996,2.3262059358099996,2.56194088124,2.90785,3.8060617954300002,5.14593941752,6.216469999999999,6.924889010630001,7.50839283865,7.75091,7.62145322151,7.3100142208,6.931989999999999,6.47532940615,5.87524292127
PF3D7_1458300,83.60204999999999,72.23018571074999,53.9619602214,40.35485,33.4942900574,28.328305957850002,25.70826,21.20723250268,13.45110630812,7.8704475,5.446380419585,3.6522002860500007,2.6567295,2.200525416005,1.888796873405,1.6873434999999999,1.56141263223,1.4838219286049998,1.4317265,1.37056853907,1.30315974756,1.2627095000000002,1.249197566165,1.23947864393,1.2320745,1.18605508571,1.1761768206299998,1.1720409999999999,1.19251916001,1.2417190978000001,1.301289,1.35895048016,1.43870132924,1.5766040000000001,3.4970103859599995,7.7081940613399995,12.4221,17.3181278205,22.981878711100002,28.9846,35.3180432458,42.0592272044,48.9073,57.350792558,65.9064629457
PF3D7_1118700,97.1976,90.1717199687,79.58856764055,69.32065,59.704411557650005,50.691465094099996,45.577070000000006,37.09823452992,22.63293546822,12.437885,8.32023658338,5.338193351045001,3.625042,2.72530408375,2.09585195289,1.7384985,1.530466343485,1.3642787645499999,1.26469965,1.235927394265,1.239975940815,1.2383324999999998,1.1929124492,1.1254324524400001,1.08708165,1.0469674066799999,1.05951646891,1.0716036,1.0826818236799998,1.09335720073,1.0981364,1.0841800074099999,1.05826099259,1.0443046,1.07510028474,1.16126139169,1.293449,1.7191835473900001,2.64462417121,3.99839,7.03831491273,12.6303077316,20.1151,37.3099122256,60.640678335
PF3D7_1307900,73.0117,65.0389400803,52.43699783575,41.6254,32.77821124685,24.18697030715,19.447415,16.0557370447,10.99079901235,7.072345,4.72610165851,2.850083185915,1.972465,1.8270938349649999,1.7447430499099998,1.648978,1.479658496925,1.2906572920400001,1.17655915,1.15221448511,1.15224024626,1.150871,1.1257568025799998,1.0877924125749998,1.06107945,1.0422504052500001,1.03021694707,1.0255738,1.02842489966,1.0359781993100001,1.0467336999999999,1.0664471930600001,1.10303501843,1.1582379999999999,1.2897399491,1.5522995642100001,1.94327,2.8935328592299996,4.68850000889,7.10732,11.1324179151,17.2676474333,24.5743,36.3861938842,50.382180275399996
PF3D7_0301900,2.64091,2.305955243855,1.8654606967299998,1.6119645,1.577058951645,1.5687242751000001,1.5440805000000002,1.457598566715,1.3356617320000002,1.2432585,1.187586252185,1.1384420127600001,1.1047137500000002,1.086242997625,1.0728526463599999,1.0584026999999998,1.035693966235,1.011357794225,1.0,1.0079537111099999,1.02272488889,1.0306786,1.0582658333350001,1.1094992666649999,1.1370865000000001,1.0631706970700001,1.22475761636,1.4428729999999999,1.9139114274000002,2.59405116824,3.08108,3.2631399076,3.3859536131700003,3.58368,4.36923882455,5.53490274561,6.133859999999999,6.016287402030001,5.73714591518,5.4068,4.98915420304,4.472790612180001,4.00509,3.64674627327,3.32391512343
PF3D7_0321100,64.91795,57.289129489050005,45.02748614755,34.59155,26.9838937753,20.116399245500002,15.81156,12.5343164302,8.64859557616,5.825371,4.20425937637,2.9237581415299996,2.153162,1.739044421905,1.4403203060499998,1.2947965,1.2595690629099998,1.24762431602,1.2306045,1.19793829783,1.16625716479,1.1480075,1.12357691144,1.085428243515,1.0641207499999998,1.05152061481,1.07166488519,1.0825118,1.07228892222,1.05330357778,1.0430807,1.0464993424,1.05655211813,1.0729343,1.2628635962399999,1.72205506412,2.34295,3.33205426059,4.916773786519999,7.0209,10.2644160727,15.0646921246,21.0416,31.9495841787,45.462158756
PF3D7_1450500,23.21595,21.059482373099996,17.656380337999998,14.804,12.6129078027,10.52623501923,9.340185,7.65049646292,4.88258260613,3.0771585,2.535218888335,2.165217970445,1.91906,1.744223660995,1.610394596765,1.5027875000000002,1.414865905185,1.35367456512,1.3248,1.289106177605,1.2284638024849999,1.1799695,1.1467390108950002,1.1156177713850002,1.0992969499999998,1.10077337037,1.14686852963,1.171689,1.15220514815,1.11602085185,1.096537,1.1032375171200002,1.12298825646,1.155263,1.68522623981,2.82385680876,4.00935,5.02329121171,6.09157269001,7.31885,8.81046329709,10.5487807625,12.454,15.1135196999,17.9971265166
PF3D7_0828700,22.8936,19.86721845085,15.041176861499999,11.57966,10.000190352265,8.792853754495,8.080680000000001,6.847130904055,4.8346109648499995,3.304564,2.49455302516,1.861347187065,1.4951995,1.317549954515,1.1937813691099999,1.130061,1.11844270229,1.127806743835,1.1295600000000001,1.1053053494,1.0707383064,1.0484047,1.0415193185550002,1.03692383385,1.0326043999999999,1.01546611855,1.00496202594,1.0,1.00364597832,1.01169448998,1.0198114,1.02520267196,1.03066450112,1.0402481,1.1086992039299999,1.26222613815,1.4620739999999999,1.72667612638,2.12809734736,2.70803,3.96702073884,6.05242537934,8.47615,12.1241570238,16.3531174008
PF3D7_1313500,29.6205,26.866278079300002,22.654931030249998,18.940800000000003,16.4375966448,14.620459493015,13.58587,10.999910037424998,6.636811082735,3.7552790000000003,2.86162586574,2.24764397063,1.8502595,1.55141100732,1.3124121457049998,1.18925175,1.165603483695,1.168165862585,1.167465,1.1547069676450001,1.13961542121,1.12049285,1.08381808177,1.0373021094200001,1.01109567,1.0161465686700002,1.02023523735,1.0250852,1.03166066555,1.0397185926799999,1.0458408000000001,1.04860699553,1.05058193309,1.054325,1.09572869521,1.1922279944,1.3186959999999999,1.49051410148,1.75471305212,2.13364,2.83309863487,4.04392171694,5.766,10.840504948800001,18.192741363299998
PF3D7_1416600,2.975645,2.81542789925,2.570174169595,2.35423,2.20522489963,2.085887461415,1.9982125000000002,1.8066118359049999,1.5123942505549999,1.3229,1.2698388653650001,1.235408562605,1.20268125,1.161797387415,1.1221546791249999,1.09571115,1.09466787246,1.108152704635,1.11351385,1.09476450146,1.065095650845,1.0456222,1.0390827923,1.034462440385,1.0322456,1.01515262326,1.01441897274,1.0141579,1.02193608116,1.03950417343,1.0582125,1.0734444596,1.0901172738,1.113882,1.18006816355,1.27240074844,1.319124,1.31704525926,1.31318474074,1.3111059999999999,1.37140383625,1.51754033917,1.6973799999999999,2.00669788305,2.39329394153
PF3D7_1034600,62.88525,54.16808363565,39.81841823205,29.4464,24.0454151736,19.255115397845,16.655045,13.735182549765,8.998285610475,5.543067000000001,3.94198830315,2.7458623997050005,2.0209290500000003,1.58567895064,1.266864830875,1.1431195,1.148251407405,1.157782092595,1.162914,1.13715158889,1.0893071111100001,1.0635447,1.06090072222,1.05599047778,1.0533465,1.02613484705,1.0905676941,1.172341,1.2679473078399999,1.40958937907,1.629875,2.2230732081599998,3.43200808883,5.21212,10.778554639000001,19.817686692,26.9918,30.8561204883,33.8929530548,36.6552,39.073158668400005,41.2787918471,44.1275,50.049398131000004,57.42728795439999
PF3D7_1327500,43.6365,39.27122798925001,32.38610985885,26.63145,21.71926365615,16.654771263035,14.028084999999999,11.809686131855,7.95976246701,5.052986000000001,3.5776766249499996,2.43847816314,1.8345485,1.6128012606,1.466686222535,1.3651655,1.2838295612200001,1.2196494957950001,1.1736583500000002,1.140079142325,1.11548985947,1.1044559999999999,1.089070101335,1.06318171261,1.04899185,1.0136779740700002,1.0390799259299999,1.0527579,1.0390799259299999,1.0136779740700002,1.0,1.00375985556,1.01477391111,1.0326439,1.2082220646600002,1.62669811822,2.18918,3.0964768367799995,4.51481093422,6.29341,8.64635305588,11.830000032300001,15.757,22.7908708831,31.3809021082
PF3D7_1247700,23.17825,25.66041841115,30.20206476115,32.6409,27.80952330185,18.5963654926,12.922885,10.75873200062,7.79072624007,5.5160805,4.189450968815,3.1199093061000003,2.3862914999999996,1.871263425365,1.470834494105,1.283856,1.25022943372,1.2336633191800002,1.2187195,1.20870695186,1.2058391083550002,1.1930345,1.13508415952,1.049881806105,1.0,1.0,1.0,1.0,1.0155021999999998,1.044292,1.0597942,1.05478992593,1.04549627407,1.040492,1.04199883323,1.0464272886900001,1.0536393,1.13066640078,1.32271559015,1.596912,2.10905919112,3.05318033954,4.45373,9.682466226499999,17.7028743854
PF3D7_0516200,364.21950000000004,354.9893535945,348.62673235299997,346.256,426.2739740885,600.6721703985,770.9669999999999,907.315156192,1045.806012429,1186.855,1364.866824145,1554.5554058349999,1666.8,1697.165588405,1714.475164335,1739.495,1864.25360794,2068.5464006,2204.79,2160.706316835,2028.23849359,1966.135,2090.21540453,2295.3448127350002,2408.84,2406.30333333,2240.20666667,2150.77,2160.61925926,2178.91074074,2188.76,2135.92416461,2008.21499588,1851.83,1613.75797371,1311.41066347,1096.62,995.965640304,922.830856056,859.253,803.2724329439999,753.9169376980001,694.705,594.183684772,476.53147866
PF3D7_0721600,353.62850000000003,333.53129031,312.69097848850004,303.08299999999997,368.5631256635,503.10214021549996,613.8480000000001,676.8856773580001,738.848398373,812.7065,923.5065371025,1056.1678602565,1163.47,1232.238598755,1288.520047585,1343.925,1516.20623312,1775.4428515500001,1911.7350000000001,1813.9141010899998,1634.4543388299999,1558.92,1708.246360525,1948.2228531750002,2081.6949999999997,2158.78962963,2096.11037037,2062.36,2122.53925926,2234.30074074,2294.48,2186.30298471,1947.01708054,1704.49,1480.94868486,1254.00187941,1084.59,982.230502205,903.504967255,829.95,756.3280680610001,687.01090176,617.9490000000001,539.333626792,460.97076682
PF3D7_0714000,4686.02,4573.808703705,4365.416296295,4253.205,4048.9970487299997,3633.00909746,3300.1949999999997,3030.0804676,2671.189859165,2321.975,1983.48384381,1653.82693836,1427.0500000000002,1297.676478035,1199.9485445300002,1137.4899999999998,1103.175801885,1077.911992575,1047.369,984.0485629484999,900.7145313745,843.4304999999999,818.4061346230001,799.3463246040001,783.5575,808.311464363,790.58226206,775.547,767.925452693,761.775520698,752.9789999999999,728.944496421,696.3488037660001,679.9760000000001,728.470038518,844.488743704,983.837,1147.55099126,1359.22476473,1608.5,1911.78783608,2280.61576594,2697.3,3311.98568429,3998.12617548
PF3D7_1301700,25.122549999999997,37.52048742105,60.44221341985,85.96105,128.6884167035,195.147550604,265.2795,337.279277718,418.73736216249995,503.688,590.7660018254999,688.3334502580001,805.0155,975.4295168515,1184.677154615,1367.11,1501.171725235,1618.777242855,1734.4850000000001,2012.14529616,2419.7877972449996,2678.24,2973.3931189100003,3429.24764727,3673.795,3846.97087363,3535.39174726,3129.5,2339.37198444,1263.20547867,575.97,339.98297804,176.59455119900002,99.3233,75.90535791100001,61.3683957359,50.1683,38.3308702188,28.268662887199998,24.0177,32.1052925926,47.125107407399994,55.2127,49.459555555600005,38.7751444444
PF3D7_0503800,426.8955,411.7099335365,391.491966768,381.387,441.8260810155,567.292606475,674.0105000000001,751.7105197295,843.1200602844999,943.9580000000001,1081.4476302905,1237.4787503,1339.77,1377.962979325,1403.18094007,1435.3649999999998,1495.276878105,1569.481545915,1626.625,1624.0120555449998,1581.614769265,1562.08,1647.3686304,1793.2836326749998,1873.235,1846.8062963,1740.4037037,1683.11,1805.19777778,2031.93222222,2154.02,2100.70715388,1974.78319665,1827.27,1629.71769381,1392.30573816,1224.0,1146.83924692,1091.77227635,1031.13,954.508796352,870.6448984739999,780.579,661.469695696,534.603503099
PF3D7_0517000,259.933,242.427898144,227.132615739,220.582,262.307020293,351.814596141,435.60350000000005,497.91745267549993,559.402188451,621.1595,693.31249422,771.1653571105,833.5915,874.7993408365,908.2344572265,941.626,1036.7702802735,1177.4592452755,1254.4155,1204.5803279385,1104.349866155,1053.629,1074.50530983,1111.14924626,1146.5900000000001,1209.24056783,1264.71237074,1310.49,1350.38462497,1384.79564582,1399.44,1345.20655207,1226.33088192,1108.55,1008.1742014,908.8567256760001,827.3489999999999,769.6457108310001,721.852004953,670.885,610.111530347,545.527359769,482.99300000000005,419.673012766,358.2109925
PF3D7_1347700,134.953,251.05487721999998,424.23435467400003,533.7795,560.7593711740001,571.5889078094999,573.5749999999999,562.0028005205,533.9870454855,499.57900000000006,459.0343640845,414.4305741745,378.5515,353.841334986,333.5741209025,316.7785,301.1324808955,285.09653527750004,268.87300000000005,249.33713248499998,226.1177435175,203.5475,180.729790836,157.121047334,137.58350000000002,110.106828739,82.6041821274,61.0988,45.4278059521,32.5292807538,27.1704,27.926290107899998,29.604869104699997,31.3225,32.7269705121,34.1739446812,35.8416,37.9267318669,40.3568492507,42.9062,45.05667536560001,47.3459840325,51.1321,65.4708409653,94.83677463
PF3D7_0526900,92.24735000000001,77.24964193845,55.96174041364999,45.14175,56.866249054600004,81.30604810924999,102.3606,114.52330665299999,124.9401604695,136.48950000000002,155.1684104305,177.33330181399998,191.4015,196.192624648,199.850331383,204.778,229.6986478925,271.8547783475,301.429,307.64361635399996,305.20547484350004,302.524,311.4589814815,328.0525185185,336.9875,362.477438867,338.960877735,310.88599999999997,271.209942691,222.40775753900002,187.854,170.967074251,158.565498666,149.124,140.701278119,133.723590431,130.217,129.263361134,128.64018056700002,128.417,131.17137037,136.28662963,139.041,129.73102658,110.053808716
PF3D7_0716300,377.057,294.8569006645,179.94854756349997,110.2695,91.35174112285,77.75608781905001,70.96335,57.626002819350006,34.97132348747,20.342325,16.45610528053,14.2714936056,13.4941,13.4703025162,13.59362585205,13.6404,13.5676672081,13.5017947151,13.473099999999999,13.82989318425,14.608886368499999,15.373,16.66660164135,18.5321717243,19.7798,20.3359580943,28.4793733906,39.8023,63.1702537643,100.41425177100001,139.366,176.586069528,215.799566612,255.585,294.922260015,334.857361503,377.06800000000004,433.87643208,493.379327151,520.9159999999999,518.610911335,512.422267115,503.44,482.679962866,444.80554862699995
PF3D7_1404100,30.3823,24.2468359754,17.55953685715,13.7598,13.647651100649998,14.895115495799999,16.24959,20.423976652950003,28.21853541905,35.511700000000005,41.8859745075,48.86761875565,55.2507,60.8109281661,66.1308526694,71.2148,86.5331855309,110.035059346,122.9427,115.9008517035,102.0395587893,96.30905,105.4396025085,119.9639486705,130.536,156.26492888200002,160.23001500799998,165.988,182.21048813299998,204.085855178,215.05700000000002,208.50399591099998,193.50232515599998,177.03799999999998,158.61729317,138.121462962,123.09899999999999,115.558513214,110.05977029200001,102.978,90.34294828819999,74.38961283649999,60.8011,51.380326754399995,43.371464227
PF3D7_0709800,235.45600000000002,226.5303434605,208.79402025500002,195.808,201.7173868735,217.8628041285,223.5985,200.994927792,164.218854746,140.769,135.29428376849998,132.029127014,127.8505,116.28674991099999,99.42404786045,86.9761,80.0904009419,74.63880324875001,72.42155,70.45932506865,66.27241124845,62.41045,55.43480310125,45.02900363075,38.42595,24.432891653000002,23.293940270900002,22.8855,23.526109242600004,25.2282518185,27.6624,35.4350880463,47.1919038204,53.6619,54.12385415520001,54.351272349300004,54.8153,60.005763531199996,71.1160176057,83.6725,95.77989227280001,110.175789559,129.336,172.071393955,228.00436364400002
PF3D7_1125900,34.8531,45.635048544049994,66.3170304214,79.40325,74.25241867295,62.0488274225,58.03505,68.2727425073,83.37917674245,95.43035,103.44613157834999,111.0321408005,117.143,123.712874871,131.59931087549998,138.142,146.4272927415,157.68222125149998,166.4575,173.50401864100002,181.19429815450002,186.5115,188.005540814,187.5063259625,186.91699999999997,187.840544156,183.964532757,178.937,171.282399844,160.213543267,147.935,134.434739914,119.20949985200001,103.727,85.01328127880001,66.0284667912,57.1414,56.9050870401,56.7944930505,56.5614,50.772615369700006,40.164485356,33.7431,32.5888742163,31.834437108200003
PF3D7_1001800,45.5339,126.963433217,249.5619371435,350.2455,457.6473318795,585.1384159395,646.7415,618.6378138865,558.3177944395001,501.76800000000003,460.0262041415,421.364405499,387.6205,358.366569319,331.4910788275,306.3065,276.8644874265,242.512007633,210.5045,182.228828822,155.4425188165,131.957,111.36203979620001,92.84979951505,77.6353,55.3153728554,35.9312156408,22.3714,14.9687241323,9.364586690700001,7.046460000000001,6.89580013022,6.80383839844,6.772710000000001,7.496571041719999,9.05190541678,10.514339999999999,11.666996250499999,12.7454256262,13.5039,13.8539420834,14.0920369464,14.5499,19.585258462,32.4606265112
PF3D7_1250500,81.87825000000001,67.26045633305,49.03827546355,36.94915,31.205029266900002,26.4456486834,24.050130000000003,21.382171525740002,16.67298892909,12.602979999999999,9.557346333959998,6.89417122253,5.753175,6.040762903495001,6.65032525144,7.2020599999999995,7.827271808004999,8.748915659835,9.724665,12.048296543749998,16.3133737103,21.227249999999998,29.373499012849997,40.7369300136,50.12675,61.0558655322,68.5136919082,77.9622,96.7995804032,119.80387909,131.018,121.479411111,103.76488888899999,94.2263,96.5069013582,101.871880494,108.10600000000001,117.16378987600001,127.772728271,132.877,130.39983676399999,124.47689575,117.37100000000001,108.955171076,98.11954133219999
PF3D7_1129900,59.34725,52.091563705300004,41.58784114705,34.25305,29.56331201485,24.6112837297,22.238735,21.252191864245003,19.258199172985,17.298555,15.494420661685002,13.9053211385,13.480599999999999,14.595447339549999,16.6797174055,19.26475,22.41383132755,26.70976123765,32.46315,40.68171379579999,53.254085406049995,71.81224999999999,125.02499742399999,211.27254075300002,286.754,388.491816409,540.675221638,672.824,787.1051746810001,888.614531785,932.433,805.098757792,548.118515585,349.026,248.151794942,169.427863261,125.79,108.12009953799999,96.4661750995,87.5132,79.2718597955,72.42957025220001,67.6864,65.18817655810001,63.4343449362
PF3D7_1232100,91.90775,77.72442880605,59.5079062268,46.3733,39.0366979938,33.0613529685,29.83313,24.633805143825,15.896789341925,9.7354,7.20094141703,5.32624748511,4.19693,3.538700536435,3.0959235149649995,2.98219,3.33534373875,3.92746619322,4.323505,4.537861985994999,4.89481484191,5.424125,7.611295533015,11.49277654163,14.92475,19.050304032,28.8199224723,41.5697,64.14229593520001,94.9387772273,120.64200000000001,139.17544975299998,154.904758025,164.176,168.570215061,171.676940864,172.855,168.771895045,159.312345646,148.661,136.656074767,122.780501336,110.686,102.188592539,94.851468539
PF3D7_1026000,47.2203,38.3329019654,25.29105533015,17.49905,16.1260707523,15.527209088500001,14.885615000000001,12.343038556285,8.52924564834,6.3594100000000005,6.137096662675,6.16101606576,6.33906,6.727184847875,7.4069207201600005,8.32452,10.46519893855,14.34576335845,19.20985,25.91250696975,35.48687949555,47.44375,65.55395421315,89.32029378125,111.8515,170.896064612,290.157587862,351.406,338.03562466799997,308.321027114,277.857,251.94184235900002,225.20522538900002,197.239,163.74520401200002,128.840571999,104.73899999999999,92.6148349645,83.85040991449999,75.9716,67.5794990312,59.857494038,54.2049,51.0759404275,48.776258788599996
