gene,expr,timepoint
PF3D7_1311200,17.772100,24
PF3D7_1311200,18.295000,30
PF3D7_1311200,6.994190,60
PF3D7_1311200,6.098930,6
PF3D7_1311200,11.197400,48
PF3D7_1311200,15.700200,39
PF3D7_1242600,3.010920,12
PF3D7_1242600,3.194840,60
PF3D7_1242600,3.214130,6
PF3D7_1242600,3.752590,54
PF3D7_1244000,2.554940,15
PF3D7_1244000,3.147620,24
PF3D7_0815000,1.826525,12
PF3D7_0815000,2.863440,27
PF3D7_0815000,5.949980,60
PF3D7_0815000,9.303690,51
PF3D7_0728300,17.899800,51
PF3D7_0728300,10.190930,60
PF3D7_0728300,11.622100,3
PF3D7_0728300,4.178690,21
PF3D7_0728300,5.077130,33
PF3D7_1022800,2.146000,18
PF3D7_1022800,3.228410,33
PF3D7_1022800,2.023120,24
PF3D7_1022800,13.515100,60
PF3D7_1456500,1.968422,24
PF3D7_1456500,18.075800,48
PF3D7_1456500,3.508320,33
PF3D7_1456500,7.385790,57
PF3D7_1248300,1.505189,18
PF3D7_1248300,2.887420,36
PF3D7_1248300,15.112300,51
PF3D7_1248300,5.090070,60
PF3D7_1248300,1.416981,24
PF3D7_1320300,1.525140,15
PF3D7_1320300,3.367080,30
PF3D7_1320300,4.359230,60
PF3D7_1320300,6.843590,51
PF3D7_0626000,5.537250,6
PF3D7_0626000,6.530600,12
PF3D7_1415000,1.401052,24
PF3D7_1415000,2.358180,33
PF3D7_1415000,12.636000,57
PF3D7_1330700,1.725253,24
PF3D7_1330700,7.047400,60
PF3D7_1330700,13.419600,51
PF3D7_1330700,1.858253,33
PF3D7_0703400,2.514040,27
PF3D7_0703400,3.606980,51
PF3D7_0703400,4.469760,36
PF3D7_0703400,2.595330,57
PF3D7_0703400,2.008550,15
PF3D7_0703400,2.152350,21
PF3D7_1302900,2.981020,6
PF3D7_1302900,3.273340,54
PF3D7_1302900,2.706460,15
PF3D7_1302900,2.348210,21
PF3D7_1433900,1.415313,21
PF3D7_1433900,4.087380,48
PF3D7_0414100,1.424531,18
PF3D7_0414100,3.105600,54
PF3D7_0516100,1.883416,12
PF3D7_0516100,3.827500,54
PF3D7_0516100,1.714118,24
PF3D7_0516100,1.667861,18
PF3D7_1400100,1.363105,3
PF3D7_1400100,1.167229,51
PF3D7_1400100,1.000000,57
PF3D7_1400100,1.228712,45
PF3D7_0415900,325.826000,3
PF3D7_0415900,2444.530000,21
PF3D7_0415900,218.252000,57
PF3D7_0415900,2332.360000,30
PF3D7_0415900,2189.930000,15
PF3D7_0415900,1678.570000,45
PF3D7_0503800,337.753000,3
PF3D7_0503800,371.954000,57
PF3D7_0503800,1941.160000,39
PF3D7_0503800,2422.180000,30
PF3D7_0503800,1499.970000,45
PF3D7_0503800,2462.150000,21
PF3D7_1424400,1432.100000,21
PF3D7_1424400,1584.200000,30
PF3D7_1424400,149.463000,54
PF3D7_1424400,166.804000,3
PF3D7_1424400,729.214000,45
PF3D7_1109900,880.568000,45
PF3D7_1109900,1251.960000,36
PF3D7_1109900,1429.910000,30
PF3D7_1109900,1223.920000,18
PF3D7_1109900,249.637000,57
PF3D7_1109900,252.261000,3
PF3D7_0628300,456.185000,51
PF3D7_0628300,91.329600,30
PF3D7_0628300,4517.310000,60
PF3D7_0628300,54.377100,36
PF3D7_1426200,25.275900,6
PF3D7_1426200,9.417860,54
PF3D7_1426200,65.455200,42
PF3D7_1426200,166.358000,18
PF3D7_1426200,217.933000,30
PF3D7_1436000,128.798000,45
PF3D7_1436000,26.975300,51
PF3D7_1436000,20.569200,60
PF3D7_1436000,30.804300,12
PF3D7_1436000,23.207700,6
PF3D7_1231800,33.577500,6
PF3D7_1231800,34.927900,54
PF3D7_1231800,68.953300,42
PF3D7_1231800,36.525100,60
PF3D7_1311700,112.393000,33
PF3D7_1311700,9.671510,54
PF3D7_1311700,31.447100,45
PF3D7_1232100,8.974100,12
PF3D7_1232100,8.641880,18
PF3D7_1232100,49.984000,60
PF3D7_0501200,28.306700,12
PF3D7_0501200,54.217600,21
PF3D7_1344800,25.699500,51
PF3D7_1344800,118.397000,39
PF3D7_1344800,14.041000,12
PF3D7_1344800,14.851200,6
PF3D7_1344800,15.180600,60
PF3D7_1007700,17.409500,18
PF3D7_1007700,46.102800,57
PF3D7_1007700,151.915000,42
PF3D7_0109400,113.814000,45
PF3D7_0109400,18.029300,21
PF3D7_0109400,21.323700,30
PF3D7_0109400,24.896800,15
PF3D7_0109400,60.132300,51
PF3D7_0109400,45.575600,57
PF3D7_0932300,17.581300,60
PF3D7_0932300,10.956920,12
PF3D7_0932300,27.742500,51
PF3D7_0932300,84.412300,39
PF3D7_0417500,56.364500,60
PF3D7_0417500,146.556000,51
PF3D7_0417500,101.319000,45
PF3D7_0417500,8.400280,24
PF3D7_0417500,9.192830,18
PF3D7_0417500,14.610900,33
PF3D7_0320800,99.568700,51
PF3D7_0320800,67.407700,57
PF3D7_0320800,31.777800,33
PF3D7_0320800,23.515800,24
PF3D7_0523300,28.038400,30
PF3D7_0523300,12.074000,21
PF3D7_1429500,2.910590,51
PF3D7_1429500,46.695300,24
PF3D7_1028000,6.574890,57
PF3D7_1028000,6.670110,51
PF3D7_1028000,7.116100,3
PF3D7_1028000,8.785910,12
PF3D7_1028000,62.294900,30
PF3D7_1028000,15.988200,45
PF3D7_1362300,66.678300,30
PF3D7_1362300,14.530900,60
PF3D7_1362300,22.316200,51
PF3D7_1362300,41.317900,18
PF3D7_1362300,13.810000,6
PF3D7_1362300,46.028700,45
PF3D7_1362300,63.069600,39
PF3D7_1331300,10.573310,21
PF3D7_1331300,18.110200,33
PF3D7_1331300,85.302400,60
PF3D7_1251300,112.786000,51
PF3D7_1251300,56.531000,60
