gene,expr,timepoint
PF3D7_1015400,53.506000,21
PF3D7_1015400,52.085900,27
PF3D7_0414000,72.953000,21
PF3D7_0618600,52.050000,21
PF3D7_0715600,64.042500,24
PF3D7_0720900,70.562400,24
PF3D7_0720900,55.135600,57
PF3D7_1427500,80.976100,21
PF3D7_1017000,54.012100,21
PF3D7_1330200,81.692600,24
PF3D7_1321400,38.960600,24
PF3D7_1321400,447.542000,36
PF3D7_1320100,1.932427,3
PF3D7_1320100,81.690600,24
PF3D7_0524600,81.142300,24
PF3D7_0524600,18.747000,39
PF3D7_0932600,65.253600,24
PF3D7_1034500,40.137000,24
PF3D7_0802500,86.861800,30
PF3D7_1427200,49.482000,27
PF3D7_0408500,62.164600,24
PF3D7_0501400,536.909000,39
PF3D7_0526700,55.797200,24
PF3D7_0317500,58.094000,27
PF3D7_0413800,37.421700,24
PF3D7_1342300,35.441900,21
PF3D7_1342300,7.598560,39
PF3D7_0804400,35.696200,24
PF3D7_0529300,35.300700,24
PF3D7_0211300,27.422100,24
PF3D7_0216400,31.679900,27
PF3D7_1126100,29.979300,24
PF3D7_0222100,520.450000,12
PF3D7_0222100,5.831690,36
PF3D7_0222100,416.981000,48
PF3D7_0508500,88.065600,30
PF3D7_0305100,23.426200,21
PF3D7_0305100,19.755500,57
PF3D7_0425800,192.726000,45
PF3D7_0727100,16.350300,15
PF3D7_0727100,34.492300,24
PF3D7_1330700,25.321900,24
PF3D7_0910400,23.420500,27
PF3D7_1372000,594.720000,3
PF3D7_1372000,263.874000,42
PF3D7_1462100,12.853200,27
PF3D7_1470100,20.349100,15
PF3D7_1470100,19.178600,51
PF3D7_0713500,5.290120,21
PF3D7_0713500,19.867400,39
PF3D7_1350400,9.412450,21
PF3D7_1350400,11.109200,27
PF3D7_0512800,18.679900,15
PF3D7_0512800,3.663860,39
PF3D7_0512800,17.115200,54
PF3D7_1249000,7.511310,9
PF3D7_1249000,6.984500,15
PF3D7_1249000,7.183950,48
PF3D7_0730100,20.466300,15
PF3D7_0730100,3.708950,39
PF3D7_0730100,17.270100,54
PF3D7_0936500,15.385300,42
PF3D7_1208500,8.618780,15
PF3D7_1208500,7.739250,51
PF3D7_0400900,13.951700,12
PF3D7_0400900,1.141137,30
PF3D7_0400900,8.096670,48
PF3D7_1300900,37.273200,12
PF3D7_1300900,32.885000,51
PF3D7_1306100,22.144400,24
PF3D7_1306100,16.910300,33
PF3D7_1254100,1.683232,3
PF3D7_1254100,10.818100,12
PF3D7_1254100,10.766740,51
PF3D7_1401400,21838.200000,39
PF3D7_1008700,912.634000,24
PF3D7_1008700,585.059000,33
PF3D7_0903700,783.888000,27
PF3D7_1465400,480.085000,33
PF3D7_1465400,622.009000,39
PF3D7_0501300,3070.120000,39
PF3D7_1361100,461.482000,30
PF3D7_1361100,466.423000,39
PF3D7_0316300,374.890000,27
PF3D7_1138500,363.751000,30
PF3D7_1138500,546.895000,39
PF3D7_1401100,1969.420000,39
PF3D7_0216600,399.920000,36
PF3D7_1148900,1496.750000,39
PF3D7_1360900,211.340000,24
PF3D7_1317100,246.000000,27
PF3D7_0904800,162.755000,27
PF3D7_0923800,144.186000,24
PF3D7_1249400,110.273000,24
PF3D7_1249400,93.738000,57
PF3D7_1368600,115.967000,12
PF3D7_1368600,11.392200,33
PF3D7_1368600,96.604100,51
PF3D7_0715900,145.080000,24
PF3D7_1148700,951.962000,6
PF3D7_1148700,835.068000,45
PF3D7_1416900,132.083000,15
PF3D7_1416900,18.716700,33
PF3D7_1416900,121.928000,54
PF3D7_1417200,102.890000,30
PF3D7_1417200,289.344000,39
PF3D7_1462700,128.253000,27
PF3D7_0813000,1213.560000,36
PF3D7_1008500,161.741000,30
PF3D7_1008500,45.622100,42
PF3D7_1105500,146.748000,24
PF3D7_0505500,106.000000,24
PF3D7_1001400,930.861000,3
PF3D7_1001400,767.971000,39
